node_id,element_type,guid,length,width,height,embedded_door_guid,info_string,label_type,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,zone_stamp_guid,pos_x,pos_y,room_name,room_number,room_height,embedded_in_wall_guid
1073,Slab,E4D6BCBA-C9CF-1E4B-B0B0-75804F26667E,,,,,SLA - 045,0,19.23,10.68,23.15,27.71,16.16,23.5,,,,,,,
1074,Slab,64642FFF-176C-F24A-A2B2-57C2A2A2F790,,,,,SLA - 045,0,35.46,22.48,-2.97,102.3,156.82,-0.1,,,,,,,
1075,Slab,69579DC4-6625-0D4F-BA00-F30B6E5CA6A2,,,,,SLA - 045,0,27.71,12.15,23.35,38.79,16.09,23.95,,,,,,,
1076,Slab,8B39FA1D-364C-604B-90AD-1A308B5A80DD,,,,,SLA - 045,0,23.76,15.21,23.45,27.26,15.66,23.95,,,,,,,
1077,Slab,C01034DE-B107-C340-9193-3A3BBA7E3A44,,,,,SLA - 045,0,25.36,11.77,52.95,32.85,16.06,53.4,,,,,,,
1078,Slab,8CB514A5-F63D-AB47-8C63-471F12BEE42D,,,,,SLA - 045,0,22.46,15.21,53.05,25.36,15.66,53.55,,,,,,,
1079,Slab,3945450A-F165-3F4D-AEA8-FADBCFF982EE,,,,,SLA - 045,0,23.2,12.13,53.05,23.65,14.43,53.55,,,,,,,
1080,Slab,EC16DED8-3622-7247-A9B9-3F2554D207CB,,,,,SLA - 045,0,6.96,13.91,78.85,9.86,16.06,79.3,,,,,,,
1081,Slab,F281D81F-C7BB-BA42-9F28-0BBF47369F20,,,,,SLA - 044,0,-13.49,7.35,-3.97,2.75,16.31,17.03,,,,,,,
1082,Slab,380D3A15-D9E7-9547-B04C-ED92EB6A2AF0,,,,,SLA - 044,0,-28.02,4.35,0.0,-11.82,16.5,60.0,,,,,,,
1083,Slab,ED19FEA0-7204-E744-8697-3D13DBC65571,,,,,SLA - 035,0,26.77,26.38,0.0,44.56,44.13,100.0,,,,,,,
1084,Slab,A6E602BA-755F-6A45-8824-44CCBB40B536,,,,,SLA - 051,0,-99.8,50.9,0.0,-81.73,96.57,100.0,,,,,,,
1085,Slab,DB189636-B9E1-6244-BB1D-15AF9498D247,,,,,SLA - 050,0,-84.52,58.96,0.0,-69.67,94.15,100.0,,,,,,,
1086,Slab,8CA882ED-BF5F-CE4E-8A25-C231669498ED,,,,,SLA - 045,0,6.96,10.01,78.85,27.75,13.8,79.2,,,,,,,
1087,Slab,CBCC5F78-4BA4-E441-B7A0-3036E5B54136,,,,,SLA - 027,0,37.52,13.64,3.97,39.0,16.16,4.02,,,,,,,
1088,Slab,E24D7076-9BEA-804A-91DB-19D9E8AD853D,,,,,SLA - 027,0,19.26,12.26,3.65,20.31,13.91,3.7,,,,,,,
1089,Slab,20E8E4BC-34D7-DE48-BB5E-1FDB96EDD651,,,,,SLA - 027,0,12.06,12.31,3.65,12.99,13.88,3.7,,,,,,,
1090,Slab,8CC1E426-4567-3746-8592-B7FAA157909F,,,,,SLA - 027,0,12.06,14.08,3.5,12.98,15.98,3.55,,,,,,,
1091,Slab,08CC899D-A0A6-EB4A-A44D-ED24A5B44162,,,,,SLA - 027,0,18.06,12.31,3.5,19.01,15.98,3.55,,,,,,,
1092,Slab,7D59A498-0BA2-414B-A1A0-9D942A0DEC9A,,,,,SLA - 027,0,5.89,10.91,3.98,7.06,16.16,4.03,,,,,,,
1093,Slab,D4D42DB0-9C33-7542-A812-718D2D35F92C,,,,,SLA - 027,0,5.89,10.41,26.18,11.83,16.16,26.23,,,,,,,
1094,Slab,F3B61516-E05A-9C4A-A826-84DB15561E9C,,,,,SLA - 027,0,19.26,10.68,26.16,27.89,16.16,26.21,,,,,,,
1095,Slab,660CE76D-E139-DD45-9966-8D9F57397282,,,,,SLA - 027,0,19.23,12.23,26.18,20.33,13.93,26.23,,,,,,,
1096,Slab,9827EE86-EB89-D94F-9A8F-0B052DFEF2E6,,,,,SLA - 027,0,12.03,12.28,26.18,13.01,13.91,26.23,,,,,,,
1097,Slab,14B85361-B38F-574B-97B5-AEC5772C5176,,,,,SLA - 027,0,12.03,14.06,26.18,13.03,14.96,26.23,,,,,,,
1098,Slab,9948923C-1D60-4E4C-9DB4-9AAE02309CA8,,,,,SLA - 027,0,10.73,14.66,26.18,11.83,16.01,26.23,,,,,,,
1099,Slab,C546B872-F951-3D4B-AD23-EFF18B244FB2,,,,,SLA - 027,0,10.73,12.23,26.18,11.83,13.93,26.23,,,,,,,
1100,Slab,0A812B03-E1D2-B046-8B25-9574F8A63B7E,,,,,SLA - 027,0,19.23,14.66,26.18,20.33,16.01,26.23,,,,,,,
1101,Slab,8CABC04B-0CFE-5A4D-A5B2-0285D5007106,,,,,SLA - 027,0,18.03,12.28,26.18,19.03,13.91,26.23,,,,,,,
1102,Slab,ACF392AE-B789-2246-8960-52AED089716F,,,,,SLA - 027,0,18.03,14.06,26.18,19.03,16.01,26.23,,,,,,,
1103,Slab,0A399BC9-41DA-1245-852B-638599862427,,,,,SLA - 027,0,5.89,10.41,29.87,11.81,16.16,29.92,,,,,,,
1104,Slab,E724D866-AEA9-EC46-A304-52422BEB2602,,,,,SLA - 027,0,19.23,10.68,29.88,33.0,16.16,29.93,,,,,,,
1105,Slab,884B3C5F-E0D2-054E-9275-047D3268F3AE,,,,,SLA - 027,0,19.23,12.23,29.87,20.33,13.93,29.92,,,,,,,
1106,Slab,702DEF3F-355E-9942-A819-8C9035B81BDA,,,,,SLA - 027,0,12.03,12.28,29.87,13.01,13.91,29.92,,,,,,,
1107,Slab,1F367E86-993E-C947-B01A-891C79B0E8F6,,,,,SLA - 027,0,12.03,14.06,29.87,13.03,14.96,29.92,,,,,,,
1108,Slab,7D195B12-1247-E542-9E4A-6204E882F8E1,,,,,SLA - 027,0,10.73,14.66,29.87,11.83,16.01,29.92,,,,,,,
1109,Slab,6D0BA58F-9266-1040-99CE-1F5471B9CEA6,,,,,SLA - 027,0,10.73,12.23,29.87,11.83,13.93,29.92,,,,,,,
1110,Slab,F9B9B100-72E1-5D4F-AA44-B99D4878D7E4,,,,,SLA - 027,0,19.23,14.66,29.87,20.33,16.01,29.92,,,,,,,
1111,Slab,48A268BC-A220-C34D-9680-7ECD80C00B01,,,,,SLA - 027,0,18.03,12.28,29.87,19.03,13.91,29.92,,,,,,,
1112,Slab,09E7EE48-559D-B34D-AAAC-7133684F79D5,,,,,SLA - 027,0,18.03,14.06,29.87,19.03,16.01,29.92,,,,,,,
1113,Slab,E2886C98-0B2C-9D40-B205-5355DEB6A795,,,,,SLA - 027,0,5.89,10.41,33.57,11.83,16.16,33.62,,,,,,,
1114,Slab,B1727D8A-18AB-4047-8B79-866D4C8163FF,,,,,SLA - 027,0,19.23,10.68,33.57,31.31,16.16,33.62,,,,,,,
1115,Slab,30667394-F329-8E4F-B9B9-E0AD14450A8A,,,,,SLA - 027,0,19.23,12.23,33.57,20.33,13.93,33.62,,,,,,,
1116,Slab,0AABE540-3559-EE46-9577-90C44126A2F7,,,,,SLA - 027,0,12.03,12.28,33.57,13.01,13.91,33.62,,,,,,,
1117,Slab,83DD9F84-5EB4-F241-8136-B562677179DB,,,,,SLA - 027,0,12.03,14.06,33.57,13.03,14.96,33.62,,,,,,,
1118,Slab,67EA1126-8256-0544-BBF2-68940FF07288,,,,,SLA - 027,0,10.73,14.66,33.57,11.83,16.01,33.62,,,,,,,
1119,Slab,74DC461F-9F73-A840-9695-E6ADD99D3C49,,,,,SLA - 027,0,10.73,12.23,33.57,11.83,13.93,33.62,,,,,,,
1120,Slab,073137A8-2F48-814A-8306-3086F8D6DA67,,,,,SLA - 027,0,19.23,14.66,33.57,20.33,16.01,33.62,,,,,,,
1121,Slab,49FA9839-DCFC-064E-B5C7-44F76649536C,,,,,SLA - 027,0,18.04,12.28,33.57,19.03,13.91,33.62,,,,,,,
1122,Slab,A4440148-C829-AB4B-9CC1-D7A8DFA8AC68,,,,,SLA - 027,0,18.03,14.06,33.57,19.03,16.01,33.62,,,,,,,
1123,Slab,1A5B5569-2E39-EC49-BFAA-4628C71A78B8,,,,,SLA - 027,0,31.61,12.69,33.57,33.0,16.16,33.62,,,,,,,
1124,Slab,A003ADB5-F810-0241-8646-364BCE8420EB,,,,,SLA - 027,0,4.79,10.41,40.98,11.83,16.16,41.03,,,,,,,
1125,Slab,97F0B979-A4C0-E849-83FD-76C3920CB29D,,,,,SLA - 027,0,19.23,10.68,40.97,31.31,16.16,41.02,,,,,,,
1126,Slab,54959D65-630B-9C4C-AD88-FBCBF7DCBB81,,,,,SLA - 027,0,31.61,12.69,40.97,33.0,16.16,41.02,,,,,,,
1127,Slab,E8527809-0272-1447-B5A8-99501F963E3C,,,,,SLA - 027,0,4.79,10.41,44.67,11.83,16.16,44.72,,,,,,,
1128,Slab,C02722EC-E5C1-2747-AFF4-446F76B11BB8,,,,,SLA - 027,0,19.26,10.68,44.67,31.31,16.16,44.72,,,,,,,
1129,Slab,5CDC39FD-5593-2C4B-8F45-895B537E11EA,,,,,SLA - 027,0,31.61,12.68,44.67,33.0,16.16,44.72,,,,,,,
1130,Slab,538CE2D3-827B-A146-BF99-0F9D185DEBF5,,,,,SLA - 027,0,4.79,10.41,55.78,11.83,16.16,55.83,,,,,,,
1131,Slab,72BE55DA-9D00-0746-8EB3-09A743EEE88A,,,,,SLA - 027,0,19.23,10.68,55.78,23.5,16.16,55.83,,,,,,,
1132,Slab,F25B8666-6CBA-F342-A76A-8434BF2F7F19,,,,,SLA - 027,0,4.79,10.41,59.47,11.83,16.16,59.52,,,,,,,
1133,Slab,B8395843-6C00-2B44-AB12-1ECD5F988BF6,,,,,SLA - 027,0,19.23,10.68,59.47,28.0,16.16,59.52,,,,,,,
1134,Slab,2CF9DD27-3E13-864F-AB00-0B161A27A584,,,,,SLA - 027,0,4.79,10.41,63.17,11.83,16.16,63.22,,,,,,,
1135,Slab,6B0AB3DF-60DB-0E4F-9357-DB0FFB9D8266,,,,,SLA - 027,0,19.23,10.68,63.17,26.3,16.16,63.22,,,,,,,
1136,Slab,511AE06E-F028-414C-B1DB-D6BEF0C14F98,,,,,SLA - 027,0,26.6,11.87,63.17,28.0,16.16,63.22,,,,,,,
1137,Slab,3CE440E8-21F8-4E48-B441-EA85A9CDAFB2,,,,,SLA - 027,0,26.6,11.87,66.87,28.0,16.16,66.92,,,,,,,
1138,Slab,CED5134C-241B-D946-96E9-963C0095595B,,,,,SLA - 027,0,19.23,10.68,70.57,26.3,16.16,70.62,,,,,,,
1139,Slab,82BA8626-E370-EB47-BEDD-71E5A286688F,,,,,SLA - 027,0,26.6,11.87,70.57,28.0,16.16,70.62,,,,,,,
1140,Slab,4B812A4E-25FA-8545-8E8A-A6BB930E3F52,,,,,SLA - 027,0,6.86,10.41,70.57,11.83,16.16,70.62,,,,,,,
1141,Slab,48CE3761-0108-1344-B6F8-41B6808F1166,,,,,SLA - 027,0,31.26,12.66,37.33,31.66,16.16,37.38,,,,,,,
1142,Slab,A283CBBF-E761-C845-883E-5D15ACB7F02E,,,,,SLA - 027,0,26.26,11.81,63.23,26.66,16.16,63.28,,,,,,,
1143,Slab,D67F6332-4AB0-3F4A-8302-81D9B4DCE970,,,,,SLA - 002,0,6.64,9.9,-5.0,37.5,16.31,-3.7,,,,,,,
1144,Slab,C8D3B469-8330-CD45-B362-A5DFF1610258,,,,,SLA - 045,0,37.56,13.66,4.65,38.79,16.14,5.0,,,,,,,
1145,Slab,22EA7B4D-AAEB-2B45-97FC-E57F003215B6,,,,,SLA - 045,0,5.89,10.06,4.65,37.31,16.16,5.0,,,,,,,
1146,Slab,8A98A753-5F03-3D42-B002-27939B134361,,,,,SLA - 045,0,4.79,10.06,45.35,31.31,16.16,45.7,,,,,,,
1147,Slab,C165C7C3-165A-FE40-9513-79DCD8C7C262,,,,,SLA - 045,0,5.89,10.06,23.15,20.33,16.16,23.5,,,,,,,
1148,Slab,5C631C26-85B8-B74A-B732-721140575588,,,,,SLA - 045,0,6.86,9.9,78.65,27.85,16.16,79.0,,,,,,,
1149,Slab,99098847-2395-1D43-AA15-7075AFF630A2,,,,,SLA - 045,0,5.89,10.06,30.55,31.31,16.16,30.9,,,,,,,
1150,Slab,07589A86-B666-1542-85D1-EA3AFB266B02,,,,,SLA - 045,0,10.63,10.06,37.95,31.31,16.16,38.3,,,,,,,
1151,Slab,A2CCB755-B812-F042-ACD3-0DAD4CC4D19D,,,,,SLA - 045,0,4.79,10.06,56.45,20.43,16.16,56.8,,,,,,,
1152,Slab,4905A9E2-DB69-2B42-8FB0-5B717FFECABF,,,,,SLA - 045,0,4.79,10.06,60.15,26.31,16.16,60.5,,,,,,,
1153,Slab,0D7A80CE-65E2-3641-B606-F33E565028DC,,,,,SLA - 045,0,10.73,10.06,63.85,26.31,16.16,64.2,,,,,,,
1154,Slab,862A9D7B-9F30-ED49-B551-6EEF1DB703AF,,,,,SLA - 045,0,6.86,10.06,67.55,26.31,16.16,67.9,,,,,,,
1155,Slab,6EC3B4DC-E8AD-B543-83D0-9C8531575401,,,,,SLA - 045,0,6.86,10.06,74.95,26.31,16.16,75.3,,,,,,,
1156,Slab,94301E2E-F4D4-FA4D-A54A-82364F9A8162,,,,,SLA - 045,0,4.79,10.06,41.65,31.31,16.16,42.0,,,,,,,
1157,Slab,7BCAA273-A18E-E943-A187-C95E62EBD35C,,,,,SLA - 045,0,6.86,10.06,71.25,26.31,16.16,71.6,,,,,,,
1158,Slab,2923C7C2-3DAA-AC4E-8238-ACC1A50E67F7,,,,,SLA - 045,0,4.79,10.06,52.75,20.43,16.16,53.1,,,,,,,
1159,Slab,BD896D7F-73E9-3246-A5E8-DA2A3D5A2B58,,,,,SLA - 045,0,4.79,10.06,49.05,31.31,16.16,49.4,,,,,,,
1160,Slab,A0B7C6ED-3DDB-C34E-8E07-E5840D2D99A5,,,,,SLA - 045,0,5.89,10.06,26.85,27.68,16.16,27.2,,,,,,,
1161,Slab,A6DFA4C3-1C69-5347-91E5-D3D76C2FFB60,,,,,SLA - 045,0,5.89,10.06,8.35,37.31,16.16,8.7,,,,,,,
1162,Slab,5ED083F8-D20F-194C-96E1-229061E10391,,,,,SLA - 045,0,37.56,13.66,8.35,38.79,16.14,8.7,,,,,,,
1163,Slab,7252CB57-4B1D-B64C-AD1C-1AD3155416DD,,,,,SLA - 045,0,5.89,10.06,12.05,37.31,16.16,12.4,,,,,,,
1164,Slab,FC997428-CB30-DE45-A228-73B603659A22,,,,,SLA - 045,0,37.56,13.66,12.05,38.79,16.14,12.4,,,,,,,
1165,Slab,1D9FA1F9-3891-614D-B280-62938D0A4488,,,,,SLA - 045,0,5.89,10.06,15.75,37.31,16.16,16.1,,,,,,,
1166,Slab,0C4A2B9C-3085-0B4A-B041-DC809B1C2C25,,,,,SLA - 045,0,37.56,13.66,15.75,38.79,16.14,16.1,,,,,,,
1167,Slab,1E2C38F1-EEEA-8D44-8531-224408326ED7,,,,,SLA - 045,0,5.89,10.06,19.45,37.31,16.16,19.8,,,,,,,
1168,Slab,5DF06903-CF89-A84C-91AD-EA803A491602,,,,,SLA - 045,0,37.56,13.66,19.45,38.79,16.16,19.8,,,,,,,
1169,Slab,29A8EC53-1B02-8448-AF6A-A917125DCDE3,,,,,SLA - 027,0,31.26,12.64,41.03,31.66,16.16,41.08,,,,,,,
1170,Slab,3034BF09-775A-774A-AA6A-070589A5D0F2,,,,,SLA - 027,0,31.26,12.63,44.73,31.66,16.16,44.78,,,,,,,
1171,Slab,30D67C51-5ED6-5941-AC2B-6A49E8BF1E35,,,,,SLA - 027,0,31.26,12.64,33.63,31.66,16.16,33.68,,,,,,,
1172,Slab,12298CA7-DE0F-3C42-B84C-153FD584E969,,,,,SLA - 027,0,26.26,11.81,66.93,26.66,16.16,66.98,,,,,,,
1173,Slab,2BAB60D6-882F-3849-BAE2-D81852C21C0B,,,,,SLA - 027,0,26.26,11.81,70.63,26.66,16.16,70.68,,,,,,,
1174,Slab,198DF91B-AF7D-DC4B-8948-FD4914CA48D3,,,,,SLA - 027,0,12.03,15.11,7.68,13.01,16.01,7.73,,,,,,,
1175,Slab,FD2C040A-FEE4-394B-98C3-5624AF7336D4,,,,,SLA - 027,0,37.31,13.61,4.03,37.56,16.18,4.08,,,,,,,
1176,Slab,9E32BDCC-EA81-8A4B-836D-F69DE0DCC468,,,,,SLA - 027,0,37.31,13.61,7.73,37.56,16.18,7.78,,,,,,,
1177,Slab,EF210AFD-49B9-4E4E-9C7B-0E618D4E9A6B,,,,,SLA - 027,0,37.31,13.61,4.03,37.56,16.18,4.08,,,,,,,
1178,Slab,9FD285E8-4228-C747-935A-A2275CCE9A56,,,,,SLA - 027,0,37.56,13.65,7.67,39.01,16.16,7.72,,,,,,,
1179,Slab,A1CE2CB6-28A7-8047-AD4D-4569F37A3A3E,,,,,SLA - 027,0,5.89,10.41,7.68,11.83,16.16,7.73,,,,,,,
1180,Slab,EAA77AC4-D847-8D4D-A123-3AF4EAFD6E86,,,,,SLA - 027,0,19.24,10.68,7.68,37.31,16.16,7.73,,,,,,,
1181,Slab,ED725058-92B9-E54A-9D97-3AB8E77CD6C0,,,,,SLA - 027,0,18.03,14.06,7.68,19.03,16.01,7.73,,,,,,,
1182,Slab,F83A9C9E-4F08-EC42-AEBD-578C4541B449,,,,,SLA - 027,0,18.03,12.28,7.68,19.03,13.91,7.73,,,,,,,
1183,Slab,1A9A4916-BE85-6E49-A557-BDA4903EBA09,,,,,SLA - 027,0,10.73,14.66,7.68,11.83,16.01,7.73,,,,,,,
1184,Slab,1D5FDF30-B425-2440-8D37-BB5A4AD89FDD,,,,,SLA - 027,0,19.23,14.66,7.68,20.33,16.01,7.73,,,,,,,
1185,Slab,6265BDA6-1F1B-0146-AECC-410F7BAF5455,,,,,SLA - 027,0,10.73,12.23,7.68,11.83,13.93,7.73,,,,,,,
1186,Slab,4480602A-46D6-844A-9031-1764E4A965BE,,,,,SLA - 027,0,12.03,14.06,7.68,13.01,14.96,7.73,,,,,,,
1187,Slab,E5FFDD50-21C6-354E-83CB-31F584D22CEF,,,,,SLA - 027,0,12.03,12.28,7.68,13.01,13.91,7.73,,,,,,,
1188,Slab,0E52A738-C64C-F34A-8D37-4DB786709DDA,,,,,SLA - 027,0,19.23,12.23,7.68,20.33,13.93,7.73,,,,,,,
1189,Slab,35D8DD32-9B38-BA4B-85BC-6EB846F0118E,,,,,SLA - 027,0,37.56,13.65,11.37,39.01,16.16,11.42,,,,,,,
1190,Slab,248FB495-6A42-114A-A012-FC55C172C67D,,,,,SLA - 027,0,5.89,10.41,11.38,11.83,16.16,11.43,,,,,,,
1191,Slab,5CEFC130-4C0A-064B-B19E-A90B016974F5,,,,,SLA - 027,0,19.24,10.68,11.38,37.31,16.16,11.43,,,,,,,
1192,Slab,C567D3CF-E0F0-2542-B292-D199A6E62876,,,,,SLA - 027,0,18.03,14.06,11.38,19.03,16.01,11.43,,,,,,,
1193,Slab,38AF327D-E56C-AF47-96E9-A150DE36F3C0,,,,,SLA - 027,0,18.03,12.28,11.38,19.03,13.91,11.43,,,,,,,
1194,Slab,437D3C97-BF85-E54A-8436-7CAF925C5A1E,,,,,SLA - 027,0,10.73,14.66,11.38,11.83,16.01,11.43,,,,,,,
1195,Slab,2BE8E3C5-E5F6-AE4E-83E2-3E5FC9040FCE,,,,,SLA - 027,0,19.23,14.66,11.38,20.33,16.01,11.43,,,,,,,
1196,Slab,A326DA7D-F537-6541-9A1F-B9B189C82CD4,,,,,SLA - 027,0,10.73,12.23,11.38,11.83,13.93,11.43,,,,,,,
1197,Slab,4F9A33FF-F68E-F546-9C99-2B54D7EFFC79,,,,,SLA - 027,0,12.03,14.06,11.38,13.01,14.96,11.43,,,,,,,
1198,Slab,8FEFB800-9FFB-BF4B-AECB-66206956D156,,,,,SLA - 027,0,12.03,12.28,11.38,13.01,13.91,11.43,,,,,,,
1199,Slab,A864FCF0-EE6C-C543-83B8-D8033054E438,,,,,SLA - 027,0,19.23,12.23,11.38,20.33,13.93,11.43,,,,,,,
1200,Slab,22AE3CD3-BEB4-9044-A7CA-A1A97E2349A9,,,,,SLA - 027,0,37.31,13.61,11.43,37.56,16.18,11.48,,,,,,,
1201,Slab,E073E6BA-DF37-CD4E-B4D5-DB245B7764A4,,,,,SLA - 027,0,12.03,15.11,11.38,13.01,16.01,11.43,,,,,,,
1202,Slab,4163B020-94B4-5341-8A1F-CFC2ED93084B,,,,,SLA - 027,0,37.56,13.65,15.07,39.01,16.16,15.12,,,,,,,
1203,Slab,C7D9F1B9-09D4-AF43-A18C-39D929877FBC,,,,,SLA - 027,0,5.89,10.41,15.08,11.83,16.16,15.13,,,,,,,
1204,Slab,4728076B-6BB0-E24F-B9F5-626371D17FC2,,,,,SLA - 027,0,19.24,10.68,15.08,37.31,16.16,15.13,,,,,,,
1205,Slab,AE2E6CA6-A3F6-C944-9090-B3F29501C18B,,,,,SLA - 027,0,18.03,14.06,15.08,19.03,16.01,15.13,,,,,,,
1206,Slab,FF13B7C0-B46B-9D45-9BE3-D0393AC1EBDB,,,,,SLA - 027,0,18.03,12.28,15.08,19.03,13.91,15.13,,,,,,,
1207,Slab,CF640DD2-803F-5E41-A2FE-36708D8115D5,,,,,SLA - 027,0,10.73,14.66,15.08,11.83,16.01,15.13,,,,,,,
1208,Slab,868C0C36-2199-9843-AA4B-9CACC06A8FB3,,,,,SLA - 027,0,19.23,14.66,15.08,20.33,16.01,15.13,,,,,,,
1209,Slab,1B55BC03-0D06-5847-A8A1-D4C494B1BDFD,,,,,SLA - 027,0,10.73,12.23,15.08,11.83,13.93,15.13,,,,,,,
1210,Slab,AC13725D-4CC9-5E4B-93C4-87EC3600DC98,,,,,SLA - 027,0,12.03,14.06,15.08,13.01,14.96,15.13,,,,,,,
1211,Slab,B22379FB-BC98-8346-A99E-5612BD787550,,,,,SLA - 027,0,12.03,12.28,15.08,13.01,13.91,15.13,,,,,,,
1212,Slab,BC423B5D-7F2E-C840-B799-44A13BAE05A1,,,,,SLA - 027,0,19.23,12.23,15.08,20.33,13.93,15.13,,,,,,,
1213,Slab,F6745E05-26B3-7649-88CF-EA225C2ADB32,,,,,SLA - 027,0,37.31,13.61,15.13,37.56,16.18,15.18,,,,,,,
1214,Slab,E94256B7-D8C9-D24D-9530-596C4D2C267E,,,,,SLA - 027,0,12.03,15.11,15.08,13.01,16.01,15.13,,,,,,,
1215,Slab,09543026-4CFA-B049-8BCE-1034193A1175,,,,,SLA - 027,0,37.56,13.65,18.77,39.01,16.16,18.82,,,,,,,
1216,Slab,B5B13D9E-FF44-EF47-9783-C36AF060C163,,,,,SLA - 027,0,5.89,10.41,18.78,11.83,16.16,18.83,,,,,,,
1217,Slab,F67E8BA3-40FB-8744-9CCD-4228CEF238C1,,,,,SLA - 027,0,19.24,10.68,18.78,37.31,16.16,18.83,,,,,,,
1218,Slab,2C45351E-330F-9B41-A4F2-55814579EC27,,,,,SLA - 027,0,18.03,14.06,18.78,19.03,16.01,18.83,,,,,,,
1219,Slab,31A46B3F-7599-D142-8DA4-2C138EA16E37,,,,,SLA - 027,0,18.03,12.28,18.78,19.03,13.91,18.83,,,,,,,
1220,Slab,C81788A2-98EF-5849-86F5-A6081EE1CE0C,,,,,SLA - 027,0,10.73,14.66,18.78,11.83,16.01,18.83,,,,,,,
1221,Slab,5BDA81CC-C5D6-6B4D-A62C-0C7C5C93C1CD,,,,,SLA - 027,0,19.23,14.66,18.78,20.33,16.01,18.83,,,,,,,
1222,Slab,F98EEA82-668D-7D4B-AD5A-B56312E65C8D,,,,,SLA - 027,0,10.73,12.23,18.78,11.83,13.93,18.83,,,,,,,
1223,Slab,92583290-5E62-4C41-96F2-DADA1BC43AB6,,,,,SLA - 027,0,12.03,14.06,18.78,13.01,14.96,18.83,,,,,,,
1224,Slab,71219E39-CA00-CB46-9975-2D00CF9662F4,,,,,SLA - 027,0,12.03,12.28,18.78,13.01,13.91,18.83,,,,,,,
1225,Slab,F7FCB814-4903-3440-8BDE-C1055DDE1559,,,,,SLA - 027,0,19.23,12.23,18.78,20.33,13.93,18.83,,,,,,,
1226,Slab,BE9D759E-0A67-4F47-9C6C-80467F9D825A,,,,,SLA - 027,0,37.31,13.61,18.83,37.56,16.18,18.88,,,,,,,
1227,Slab,D630C758-6477-0241-AB07-916410FDA5B5,,,,,SLA - 027,0,12.03,15.11,18.78,13.01,16.01,18.83,,,,,,,
1228,Slab,85190BE8-8FE5-534B-9F17-D1BA4E29AEA8,,,,,SLA - 027,0,37.56,13.65,22.47,39.01,16.16,22.52,,,,,,,
1229,Slab,77183C34-91BB-E044-8846-8A6AC8FFB444,,,,,SLA - 027,0,5.89,10.41,22.48,11.83,16.16,22.53,,,,,,,
1230,Slab,9B5BAC3A-5BB1-EA4D-9D44-587695E50897,,,,,SLA - 027,0,19.24,10.68,22.48,37.31,16.16,22.53,,,,,,,
1231,Slab,2B25A7BA-5170-684B-B03D-A99C92B90B97,,,,,SLA - 027,0,18.03,14.06,22.48,19.03,16.01,22.53,,,,,,,
1232,Slab,F937525A-7699-B04D-9320-3BDC2039FDF0,,,,,SLA - 027,0,18.03,12.28,22.48,19.03,13.91,22.53,,,,,,,
1233,Slab,122816FA-C64B-A548-9A86-E1B38B6BDBB8,,,,,SLA - 027,0,10.73,14.66,22.48,11.83,16.01,22.53,,,,,,,
1234,Slab,F5472E44-4CD3-BB48-A284-5B4D7930F230,,,,,SLA - 027,0,19.23,14.66,22.48,20.33,16.01,22.53,,,,,,,
1235,Slab,D5976B37-3D20-AC44-A1F8-47A98E655315,,,,,SLA - 027,0,10.73,12.23,22.48,11.83,13.93,22.53,,,,,,,
1236,Slab,D70C4D41-2B6E-524C-A444-1C99BA1446C9,,,,,SLA - 027,0,12.03,14.06,22.48,13.01,14.96,22.53,,,,,,,
1237,Slab,14D7D170-C06E-CD49-B1F5-BB6E20913E98,,,,,SLA - 027,0,12.03,12.28,22.48,13.01,13.91,22.53,,,,,,,
1238,Slab,2D4E48CB-F4ED-3E4E-96D8-C8D74ECA525A,,,,,SLA - 027,0,19.23,12.23,22.48,20.33,13.93,22.53,,,,,,,
1239,Slab,F7E102AD-9683-3A45-963A-229B183233E6,,,,,SLA - 027,0,37.31,13.61,22.53,37.56,16.18,22.58,,,,,,,
1240,Slab,B416EB10-8476-4A4D-95D1-80F29D705F76,,,,,SLA - 027,0,12.03,15.11,22.48,13.01,16.01,22.53,,,,,,,
1241,Slab,9139DFB1-3F61-4449-B9CF-7EDAD79E43D8,,,,,SLA - 027,0,12.03,15.11,29.87,13.03,16.01,29.92,,,,,,,
1242,Slab,376B987C-0621-1E4B-A778-CF052020C895,,,,,SLA - 027,0,12.03,15.11,33.57,13.03,16.01,33.62,,,,,,,
1243,Slab,452B121B-6FBF-E84A-8FAA-4185BE822A29,,,,,SLA - 027,0,31.26,12.64,37.33,31.66,16.16,37.38,,,,,,,
1244,Slab,BF9B63D5-895F-A243-91ED-120A3D51F800,,,,,SLA - 027,0,31.61,12.69,37.27,33.0,16.16,37.32,,,,,,,
1245,Slab,86C9122D-F833-D442-8853-B618388048C4,,,,,SLA - 027,0,18.03,14.06,37.27,19.03,16.01,37.32,,,,,,,
1246,Slab,B5F7D938-671D-A84D-963A-37DF2DD955C6,,,,,SLA - 027,0,18.04,12.28,37.27,19.03,13.91,37.32,,,,,,,
1247,Slab,9A86B154-E63F-674A-AB9C-BAF78F7A9DC4,,,,,SLA - 027,0,19.23,14.66,37.27,20.33,16.01,37.32,,,,,,,
1248,Slab,59AA274D-B9FE-0D44-AA9E-23354B172A36,,,,,SLA - 027,0,10.73,12.23,37.27,11.83,13.93,37.32,,,,,,,
