node_id,element_type,guid,associated_element_guid,text,length,pos_x,pos_y,info_string,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,width,height,label_type,embedded_door_guid,zone_stamp_guid,room_name,room_number,room_height,marker_guid,embedded_in_wall_guid
124,DimNode 100,BB718CA3-1E02-6442-A141-1AD163239458,291925BE-0AA1-4F44-B84D-207F97181251,151,1.51,13.78,16.57,Dim Node 100,13.78,16.57,0.0,13.79,16.58,0.0,,,,,,,,,,
125,Dimension,BB718CA3-1E02-6442-A141-1AD163239458,,,5.50,,,Dim 25,8.25,16.53,0.0,13.81,16.61,0.0,,,,,,,,,,
126,DimNode 101,FF525E25-4BF4-2643-A4A1-BDC805BF43AA,C8746647-C2B2-CF45-9872-0CD2804132A3,0,0.00,6.28,7.19,Dim Node 101,6.28,7.18,0.0,6.29,7.19,0.0,,,,,,,,,,
127,DimNode 102,FF525E25-4BF4-2643-A4A1-BDC805BF43AA,F59D39B7-C674-AE4C-80C6-F6865710B6B1,40,0.40,6.28,7.59,Dim Node 102,6.28,7.58,0.0,6.29,7.59,0.0,,,,,,,,,,
128,DimNode 103,FF525E25-4BF4-2643-A4A1-BDC805BF43AA,02FFE4E9-294F-454F-92BE-59D531679986,32,0.32,6.28,7.91,Dim Node 103,6.28,7.9,0.0,6.29,7.91,0.0,,,,,,,,,,
129,DimNode 104,FF525E25-4BF4-2643-A4A1-BDC805BF43AA,94E19158-1A0A-7049-B865-6CA4EEFD17D8,143,1.43,6.28,9.34,Dim Node 104,6.28,9.33,0.0,6.29,9.34,0.0,,,,,,,,,,
130,DimNode 105,FF525E25-4BF4-2643-A4A1-BDC805BF43AA,62C1E283-3B73-DB46-B245-606933200AE1,6,0.06,6.28,9.39,Dim Node 105,6.28,9.39,0.0,6.29,9.4,0.0,,,,,,,,,,
131,DimNode 106,FF525E25-4BF4-2643-A4A1-BDC805BF43AA,62C1E283-3B73-DB46-B245-606933200AE1,60,0.60,6.28,9.99,Dim Node 106,6.28,9.99,0.0,6.29,10.0,0.0,,,,,,,,,,
132,DimNode 107,FF525E25-4BF4-2643-A4A1-BDC805BF43AA,6CDE322F-207C-6448-B01F-443123317958,89,0.89,6.28,10.88,Dim Node 107,6.28,10.88,0.0,6.29,10.89,0.0,,,,,,,,,,
133,DimNode 108,FF525E25-4BF4-2643-A4A1-BDC805BF43AA,6CDE322F-207C-6448-B01F-443123317958,60,0.60,6.28,11.48,Dim Node 108,6.28,11.48,0.0,6.29,11.49,0.0,,,,,,,,,,
134,DimNode 109,FF525E25-4BF4-2643-A4A1-BDC805BF43AA,C33F8384-8469-884A-87F7-7027AB3B813F,5,0.05,6.28,11.54,Dim Node 109,6.28,11.53,0.0,6.29,11.54,0.0,,,,,,,,,,
135,DimNode 110,FF525E25-4BF4-2643-A4A1-BDC805BF43AA,C8746647-C2B2-CF45-9872-0CD2804132A3,40,0.40,6.28,11.94,Dim Node 110,6.28,11.93,0.0,6.29,11.94,0.0,,,,,,,,,,
136,Dimension,FF525E25-4BF4-2643-A4A1-BDC805BF43AA,,,4.75,,,Dim 26,6.25,7.16,3.19,6.32,11.97,3.19,,,,,,,,,,
137,DimNode 111,DC4E72B2-E56B-2648-9065-5073C49187D5,F59D39B7-C674-AE4C-80C6-F6865710B6B1,0,0.00,6.08,5.94,Dim Node 111,6.08,5.94,0.0,6.09,5.95,0.0,,,,,,,,,,
138,DimNode 112,DC4E72B2-E56B-2648-9065-5073C49187D5,D6D4A9A3-2282-5E43-A2D8-822428792A2D,220,2.20,8.28,5.94,Dim Node 112,8.28,5.94,0.0,8.29,5.95,0.0,,,,,,,,,,
139,DimNode 113,DC4E72B2-E56B-2648-9065-5073C49187D5,D6D4A9A3-2282-5E43-A2D8-822428792A2D,40,0.40,8.68,5.94,Dim Node 113,8.68,5.94,0.0,8.69,5.95,0.0,,,,,,,,,,
140,DimNode 114,DC4E72B2-E56B-2648-9065-5073C49187D5,C263E53F-F01C-0F47-AC88-835B4088ED2A,90,0.90,9.58,5.94,Dim Node 114,9.58,5.94,0.0,9.59,5.95,0.0,,,,,,,,,,
141,Dimension,DC4E72B2-E56B-2648-9065-5073C49187D5,,,3.50,,,Dim 27,6.05,5.91,3.19,9.62,5.97,3.19,,,,,,,,,,
142,DimNode 115,46E6E935-E5AB-8343-AF20-B3F7A3242AF8,0FA90131-6481-F94E-B0CB-58AAC23325A7,0,0.00,13.48,7.19,Dim Node 115,13.48,7.18,0.0,13.49,7.19,0.0,,,,,,,,,,
143,DimNode 116,46E6E935-E5AB-8343-AF20-B3F7A3242AF8,0FA90131-6481-F94E-B0CB-58AAC23325A7,45,0.45,13.48,7.64,Dim Node 116,13.48,7.63,0.0,13.49,7.64,0.0,,,,,,,,,,
144,DimNode 117,46E6E935-E5AB-8343-AF20-B3F7A3242AF8,600FA289-89EC-0544-8530-9CD4A997C72F,388,3.88,13.48,11.51,Dim Node 117,13.48,11.51,0.0,13.49,11.52,0.0,,,,,,,,,,
145,DimNode 118,46E6E935-E5AB-8343-AF20-B3F7A3242AF8,600FA289-89EC-0544-8530-9CD4A997C72F,45,0.45,13.48,11.96,Dim Node 118,13.48,11.96,0.0,13.49,11.97,0.0,,,,,,,,,,
146,DimNode 119,46E6E935-E5AB-8343-AF20-B3F7A3242AF8,9B4CF144-1623-7C44-8365-D37335B982B9,18,0.18,13.48,12.14,Dim Node 119,13.48,12.13,0.0,13.49,12.14,0.0,,,,,,,,,,
147,DimNode 120,46E6E935-E5AB-8343-AF20-B3F7A3242AF8,256F6417-C9F6-B048-A404-708F4C44CF11,164,1.64,13.48,13.78,Dim Node 120,13.48,13.78,0.0,13.49,13.79,0.0,,,,,,,,,,
148,DimNode 121,46E6E935-E5AB-8343-AF20-B3F7A3242AF8,256F6417-C9F6-B048-A404-708F4C44CF11,100,1.00,13.48,14.78,Dim Node 121,13.48,14.78,0.0,13.49,14.79,0.0,,,,,,,,,,
149,DimNode 122,46E6E935-E5AB-8343-AF20-B3F7A3242AF8,0B81BE72-C4EC-2B4C-BDDB-60743B02E05A,186,1.86,13.48,16.64,Dim Node 122,13.48,16.63,0.0,13.49,16.64,0.0,,,,,,,,,,
150,DimNode 123,46E6E935-E5AB-8343-AF20-B3F7A3242AF8,747A0EF8-5447-7E42-8FCE-F86F21BAD188,15,0.15,13.48,16.79,Dim Node 123,13.48,16.78,0.0,13.49,16.79,0.0,,,,,,,,,,
151,Dimension,46E6E935-E5AB-8343-AF20-B3F7A3242AF8,,,9.60,,,Dim 28,13.44,7.16,3.19,13.52,16.82,3.19,,,,,,,,,,
152,DimNode 124,0CD58037-BC88-0D42-8C1B-C271B4AFEF5C,3ED55C69-D27B-354E-BE63-D3A104CC4AA8,0,0.00,6.08,16.51,Dim Node 124,6.08,16.5,0.0,6.09,16.51,0.0,,,,,,,,,,
153,DimNode 125,0CD58037-BC88-0D42-8C1B-C271B4AFEF5C,CA6F6D62-1268-044C-BC98-E365D823815A,111,1.11,7.19,16.51,Dim Node 125,7.19,16.5,0.0,7.2,16.51,0.0,,,,,,,,,,
154,DimNode 126,0CD58037-BC88-0D42-8C1B-C271B4AFEF5C,F7FA6666-0C39-5544-92AA-8EF4D113A676,109,1.09,8.28,16.51,Dim Node 126,8.28,16.5,0.0,8.29,16.51,0.0,,,,,,,,,,
155,DimNode 127,0CD58037-BC88-0D42-8C1B-C271B4AFEF5C,F7FA6666-0C39-5544-92AA-8EF4D113A676,40,0.40,8.68,16.51,Dim Node 127,8.68,16.5,0.0,8.69,16.51,0.0,,,,,,,,,,
156,DimNode 128,0CD58037-BC88-0D42-8C1B-C271B4AFEF5C,17CDD7CA-654D-734F-87CD-5B34EC460D98,157,1.56,10.25,16.51,Dim Node 128,10.24,16.5,0.0,10.25,16.51,0.0,,,,,,,,,,
157,DimNode 129,0CD58037-BC88-0D42-8C1B-C271B4AFEF5C,17CDD7CA-654D-734F-87CD-5B34EC460D98,150,1.50,11.75,16.51,Dim Node 129,11.74,16.5,0.0,11.75,16.51,0.0,,,,,,,,,,
158,DimNode 130,0CD58037-BC88-0D42-8C1B-C271B4AFEF5C,0B81BE72-C4EC-2B4C-BDDB-60743B02E05A,204,2.04,13.78,16.51,Dim Node 130,13.78,16.5,0.0,13.79,16.51,0.0,,,,,,,,,,
159,Dimension,0CD58037-BC88-0D42-8C1B-C271B4AFEF5C,,,7.70,,,Dim 29,6.05,16.47,3.19,13.81,16.54,3.19,,,,,,,,,,
160,DimNode 131,C62D9A00-01DA-1443-9834-56C97D8AD3AA,8F6CE00B-2E7C-9C46-9B99-0BD718225141,0,0.00,6.1,11.86,Dim Node 131,6.09,11.85,0.0,6.1,11.86,0.0,,,,,,,,,,
161,DimNode 132,C62D9A00-01DA-1443-9834-56C97D8AD3AA,00000000-0000-0000-0000-000000000000,54,0.54,6.63,11.86,Dim Node 132,6.63,11.85,0.0,6.64,11.86,0.0,,,,,,,,,,
162,DimNode 133,C62D9A00-01DA-1443-9834-56C97D8AD3AA,00000000-0000-0000-0000-000000000000,59,0.59,7.23,11.86,Dim Node 133,7.22,11.85,0.0,7.23,11.86,0.0,,,,,,,,,,
163,DimNode 134,C62D9A00-01DA-1443-9834-56C97D8AD3AA,00000000-0000-0000-0000-000000000000,43,0.43,7.65,11.86,Dim Node 134,7.65,11.85,0.0,7.66,11.86,0.0,,,,,,,,,,
164,DimNode 135,C62D9A00-01DA-1443-9834-56C97D8AD3AA,FE6C8E6C-F82E-C245-BBB1-874133A10933,10,0.10,7.75,11.86,Dim Node 135,7.75,11.85,0.0,7.76,11.86,0.0,,,,,,,,,,
165,DimNode 136,C62D9A00-01DA-1443-9834-56C97D8AD3AA,0AEB6D18-521C-704E-8508-9993F5650DB0,13,0.13,7.88,11.86,Dim Node 136,7.88,11.85,0.0,7.89,11.86,0.0,,,,,,,,,,
166,DimNode 137,C62D9A00-01DA-1443-9834-56C97D8AD3AA,0DED4CA4-6E7F-3E44-B952-A0ED6B644FBA,39,0.39,8.27,11.86,Dim Node 137,8.27,11.85,0.0,8.28,11.86,0.0,,,,,,,,,,
167,Dimension,C62D9A00-01DA-1443-9834-56C97D8AD3AA,,,2.17,,,Dim 30,6.07,11.82,3.19,8.3,11.9,3.19,,,,,,,,,,
168,DimNode 138,3B7F8206-C7EF-8048-8970-6132F9BDBC75,3ED55C69-D27B-354E-BE63-D3A104CC4AA8,0,0.00,6.08,16.57,Dim Node 138,6.08,16.56,0.0,6.09,16.57,0.0,,,,,,,,,,
169,DimNode 139,3B7F8206-C7EF-8048-8970-6132F9BDBC75,CA6F6D62-1268-044C-BC98-E365D823815A,111,1.11,7.19,16.57,Dim Node 139,7.19,16.56,0.0,7.2,16.57,0.0,,,,,,,,,,
170,DimNode 140,3B7F8206-C7EF-8048-8970-6132F9BDBC75,F7FA6666-0C39-5544-92AA-8EF4D113A676,149,1.49,8.68,16.57,Dim Node 140,8.68,16.56,0.0,8.69,16.57,0.0,,,,,,,,,,
171,DimNode 141,3B7F8206-C7EF-8048-8970-6132F9BDBC75,17CDD7CA-654D-734F-87CD-5B34EC460D98,157,1.56,10.25,16.57,Dim Node 141,10.24,16.56,0.0,10.25,16.57,0.0,,,,,,,,,,
172,DimNode 142,3B7F8206-C7EF-8048-8970-6132F9BDBC75,17CDD7CA-654D-734F-87CD-5B34EC460D98,150,1.50,11.75,16.57,Dim Node 142,11.74,16.56,0.0,11.75,16.57,0.0,,,,,,,,,,
173,DimNode 143,3B7F8206-C7EF-8048-8970-6132F9BDBC75,0B81BE72-C4EC-2B4C-BDDB-60743B02E05A,204,2.04,13.78,16.57,Dim Node 143,13.78,16.56,0.0,13.79,16.57,0.0,,,,,,,,,,
174,Dimension,3B7F8206-C7EF-8048-8970-6132F9BDBC75,,,7.70,,,Dim 31,6.05,16.53,3.19,13.81,16.61,3.19,,,,,,,,,,
175,DimNode 144,52A4FEDA-648D-BB49-B858-0544E0D53C17,0FA90131-6481-F94E-B0CB-58AAC23325A7,0,0.00,13.51,7.64,Dim Node 144,13.51,7.63,0.0,13.52,7.64,0.0,,,,,,,,,,
176,DimNode 145,52A4FEDA-648D-BB49-B858-0544E0D53C17,5C905FC4-67FF-124E-85D2-F9BA94F9B947,126,1.26,13.51,8.89,Dim Node 145,13.51,8.89,0.0,13.52,8.9,0.0,,,,,,,,,,
177,DimNode 146,52A4FEDA-648D-BB49-B858-0544E0D53C17,5C905FC4-67FF-124E-85D2-F9BA94F9B947,100,1.00,13.51,9.89,Dim Node 146,13.51,9.89,0.0,13.52,9.9,0.0,,,,,,,,,,
178,DimNode 147,52A4FEDA-648D-BB49-B858-0544E0D53C17,600FA289-89EC-0544-8530-9CD4A997C72F,162,1.62,13.51,11.51,Dim Node 147,13.51,11.51,0.0,13.52,11.52,0.0,,,,,,,,,,
179,DimNode 148,52A4FEDA-648D-BB49-B858-0544E0D53C17,600FA289-89EC-0544-8530-9CD4A997C72F,45,0.45,13.51,11.96,Dim Node 148,13.51,11.96,0.0,13.52,11.97,0.0,,,,,,,,,,
180,DimNode 149,52A4FEDA-648D-BB49-B858-0544E0D53C17,9B4CF144-1623-7C44-8365-D37335B982B9,18,0.18,13.51,12.14,Dim Node 149,13.51,12.13,0.0,13.52,12.14,0.0,,,,,,,,,,
181,DimNode 150,52A4FEDA-648D-BB49-B858-0544E0D53C17,9B4CF144-1623-7C44-8365-D37335B982B9,100,1.00,13.51,13.14,Dim Node 150,13.51,13.13,0.0,13.52,13.14,0.0,,,,,,,,,,
182,DimNode 151,52A4FEDA-648D-BB49-B858-0544E0D53C17,256F6417-C9F6-B048-A404-708F4C44CF11,64,0.64,13.51,13.78,Dim Node 151,13.51,13.78,0.0,13.52,13.79,0.0,,,,,,,,,,
183,DimNode 152,52A4FEDA-648D-BB49-B858-0544E0D53C17,256F6417-C9F6-B048-A404-708F4C44CF11,100,1.00,13.51,14.78,Dim Node 152,13.51,14.78,0.0,13.52,14.79,0.0,,,,,,,,,,
184,DimNode 153,52A4FEDA-648D-BB49-B858-0544E0D53C17,0B81BE72-C4EC-2B4C-BDDB-60743B02E05A,186,1.86,13.51,16.64,Dim Node 153,13.51,16.63,0.0,13.52,16.64,0.0,,,,,,,,,,
185,Dimension,52A4FEDA-648D-BB49-B858-0544E0D53C17,,,9.00,,,Dim 32,13.47,7.61,3.19,13.55,16.67,3.19,,,,,,,,,,
186,DimNode 154,AA9AD4D6-8109-264F-9C2F-71AFE956AF9B,867E7B91-6087-5B4E-9897-D9E6BBAD9EAD,0,0.00,7.29,12.01,Dim Node 154,7.28,12.01,0.0,7.29,12.02,0.0,,,,,,,,,,
187,DimNode 155,AA9AD4D6-8109-264F-9C2F-71AFE956AF9B,00000000-0000-0000-0000-000000000000,1,0.01,7.29,12.02,Dim Node 155,7.28,12.02,0.0,7.29,12.03,0.0,,,,,,,,,,
188,DimNode 156,AA9AD4D6-8109-264F-9C2F-71AFE956AF9B,E83732DE-C3F4-F246-968E-91FB64DB1AA5,5,0.05,7.29,12.07,Dim Node 156,7.28,12.07,0.0,7.29,12.08,0.0,,,,,,,,,,
189,DimNode 157,AA9AD4D6-8109-264F-9C2F-71AFE956AF9B,D6AEF1C2-154A-454E-8261-7858BADBEBE7,100,1.00,7.29,13.07,Dim Node 157,7.28,13.07,0.0,7.29,13.08,0.0,,,,,,,,,,
190,DimNode 158,AA9AD4D6-8109-264F-9C2F-71AFE956AF9B,8DB007E3-D413-3643-90D4-D266696460DD,60,0.60,7.29,13.67,Dim Node 158,7.28,13.67,0.0,7.29,13.68,0.0,,,,,,,,,,
191,Dimension,AA9AD4D6-8109-264F-9C2F-71AFE956AF9B,,,1.66,,,Dim 33,7.22,11.96,3.19,7.36,13.73,3.19,,,,,,,,,,
192,DimNode 159,5DB05068-8E51-354B-83EB-2696C71F50C8,00000000-0000-0000-0000-000000000000,0,0.00,7.28,14.27,Dim Node 159,7.27,14.27,0.0,7.28,14.28,0.0,,,,,,,,,,
193,DimNode 160,5DB05068-8E51-354B-83EB-2696C71F50C8,00000000-0000-0000-0000-000000000000,30,0.30,7.28,14.57,Dim Node 160,7.27,14.57,0.0,7.28,14.58,0.0,,,,,,,,,,
194,DimNode 161,5DB05068-8E51-354B-83EB-2696C71F50C8,00000000-0000-0000-0000-000000000000,30,0.30,7.28,14.87,Dim Node 161,7.27,14.87,0.0,7.28,14.88,0.0,,,,,,,,,,
195,DimNode 162,5DB05068-8E51-354B-83EB-2696C71F50C8,27A70314-F474-4E43-85FC-93B27BCF6E48,30,0.30,7.28,15.17,Dim Node 162,7.27,15.17,0.0,7.28,15.18,0.0,,,,,,,,,,
196,DimNode 163,5DB05068-8E51-354B-83EB-2696C71F50C8,9D7C8888-EDF9-4449-990B-00B263BF8103,30,0.30,7.28,15.47,Dim Node 163,7.27,15.47,0.0,7.28,15.48,0.0,,,,,,,,,,
197,DimNode 164,5DB05068-8E51-354B-83EB-2696C71F50C8,746A1B8C-F898-4442-B128-FD4912493E7D,30,0.30,7.28,15.77,Dim Node 164,7.27,15.77,0.0,7.28,15.78,0.0,,,,,,,,,,
198,Dimension,5DB05068-8E51-354B-83EB-2696C71F50C8,,,1.50,,,Dim 34,7.21,14.22,0.0,7.35,15.83,0.0,,,,,,,,,,
199,DimNode 165,8987B4FD-1B78-FB4D-ABC6-8C2B303846A0,00000000-0000-0000-0000-000000000000,0,0.00,6.15,15.54,Dim Node 165,6.14,15.53,0.0,6.15,15.54,0.0,,,,,,,,,,
200,DimNode 166,8987B4FD-1B78-FB4D-ABC6-8C2B303846A0,746A1B8C-F898-4442-B128-FD4912493E7D,100,1.00,7.15,15.54,Dim Node 166,7.14,15.53,0.0,7.15,15.54,0.0,,,,,,,,,,
201,DimNode 167,8987B4FD-1B78-FB4D-ABC6-8C2B303846A0,EC7DB0CB-0898-0548-9FA6-872560278991,100,1.00,8.15,15.54,Dim Node 167,8.14,15.53,0.0,8.15,15.54,0.0,,,,,,,,,,
202,DimNode 168,8987B4FD-1B78-FB4D-ABC6-8C2B303846A0,2CE1FBC8-90B0-E641-9A62-E2077BA22E7B,1,0.01,8.16,15.54,Dim Node 168,8.15,15.53,0.0,8.16,15.54,0.0,,,,,,,,,,
203,Dimension,8987B4FD-1B78-FB4D-ABC6-8C2B303846A0,,,2.01,,,Dim 35,6.09,15.47,0.0,8.22,15.61,0.0,,,,,,,,,,
204,DimNode 169,DA287D0E-0645-7442-9EFA-7507F365CB1B,01AD0345-99C4-4048-B279-54A5CFB272BA,0,0.00,7.59,7.23,Dim Node 169,7.58,7.22,0.0,7.59,7.23,0.0,,,,,,,,,,
205,DimNode 170,DA287D0E-0645-7442-9EFA-7507F365CB1B,6509872F-ED34-6341-AAC5-CC699D8B87C9,54,0.54,7.59,7.77,Dim Node 170,7.58,7.76,0.0,7.59,7.77,0.0,,,,,,,,,,
206,Dimension,DA287D0E-0645-7442-9EFA-7507F365CB1B,,,0.54,,,Dim 36,7.55,7.2,3.19,7.62,7.8,3.19,,,,,,,,,,
207,DimNode 171,48DEDA8E-ADBE-2B4F-8D25-90389D3F2C1F,66EFA465-7996-904B-B980-62D657204950,0,0.00,9.86,10.14,Dim Node 171,9.86,10.14,0.0,9.87,10.15,0.0,,,,,,,,,,
208,DimNode 172,48DEDA8E-ADBE-2B4F-8D25-90389D3F2C1F,7631363D-6043-1048-BDE2-705CBCF5794F,97,0.97,10.83,10.14,Dim Node 172,10.83,10.14,0.0,10.84,10.15,0.0,,,,,,,,,,
209,Dimension,48DEDA8E-ADBE-2B4F-8D25-90389D3F2C1F,,,0.97,,,Dim 37,9.83,10.1,3.19,10.86,10.18,3.19,,,,,,,,,,
210,DimNode 173,BFBDBBFA-829B-F54D-AEB9-346650280BB6,0AEB6D18-521C-704E-8508-9993F5650DB0,0,0.00,7.75,11.08,Dim Node 173,7.75,11.07,0.0,7.76,11.08,0.0,,,,,,,,,,
211,DimNode 174,BFBDBBFA-829B-F54D-AEB9-346650280BB6,0AEB6D18-521C-704E-8508-9993F5650DB0,13,0.13,7.88,11.08,Dim Node 174,7.88,11.07,0.0,7.89,11.08,0.0,,,,,,,,,,
212,Dimension,BFBDBBFA-829B-F54D-AEB9-346650280BB6,,,0.13,,,Dim 38,7.72,11.04,3.19,7.91,11.12,3.19,,,,,,,,,,
213,DimNode 175,7AA5DA7B-03BF-6341-A9F0-C3AD9223C154,CA26BF78-1772-6D45-B3D6-E9596AC98DF8,0,0.00,7.97,10.8,Dim Node 175,7.96,10.8,0.0,7.97,10.81,0.0,,,,,,,,,,
214,DimNode 176,7AA5DA7B-03BF-6341-A9F0-C3AD9223C154,0AEB6D18-521C-704E-8508-9993F5650DB0,36,0.36,7.97,11.16,Dim Node 176,7.96,11.15,0.0,7.97,11.16,0.0,,,,,,,,,,
215,DimNode 177,7AA5DA7B-03BF-6341-A9F0-C3AD9223C154,D5A811B7-3F53-6B4B-A489-FB5600C0F42B,78,0.78,7.97,11.94,Dim Node 177,7.96,11.93,0.0,7.97,11.94,0.0,,,,,,,,,,
216,DimNode 178,7AA5DA7B-03BF-6341-A9F0-C3AD9223C154,0AEB6D18-521C-704E-8508-9993F5650DB0,1,0.01,7.97,11.95,Dim Node 178,7.96,11.94,0.0,7.97,11.95,0.0,,,,,,,,,,
217,Dimension,7AA5DA7B-03BF-6341-A9F0-C3AD9223C154,,,1.15,,,Dim 39,7.93,10.77,3.19,8.01,11.98,3.19,,,,,,,,,,
218,DimNode 179,0234BC7A-031D-0B4A-8DE8-4DF95DB1F784,0DED4CA4-6E7F-3E44-B952-A0ED6B644FBA,0,0.00,8.27,11.34,Dim Node 179,8.27,11.33,0.0,8.28,11.34,0.0,,,,,,,,,,
219,DimNode 180,0234BC7A-031D-0B4A-8DE8-4DF95DB1F784,160DAA29-7CA7-FE41-A5CE-3EBAFF5FAD97,16,0.16,8.43,11.34,Dim Node 180,8.43,11.33,0.0,8.44,11.34,0.0,,,,,,,,,,
220,DimNode 181,0234BC7A-031D-0B4A-8DE8-4DF95DB1F784,2D561B17-2B57-9B45-A020-5BFAFFD739E7,25,0.25,8.68,11.34,Dim Node 181,8.68,11.33,0.0,8.69,11.34,0.0,,,,,,,,,,
221,DimNode 182,0234BC7A-031D-0B4A-8DE8-4DF95DB1F784,160DAA29-7CA7-FE41-A5CE-3EBAFF5FAD97,8,0.08,8.76,11.34,Dim Node 182,8.75,11.33,0.0,8.76,11.34,0.0,,,,,,,,,,
222,DimNode 183,0234BC7A-031D-0B4A-8DE8-4DF95DB1F784,6392655F-167B-174E-8F9F-BEFA69B9E9F8,17,0.17,8.92,11.34,Dim Node 183,8.92,11.33,0.0,8.93,11.34,0.0,,,,,,,,,,
223,Dimension,0234BC7A-031D-0B4A-8DE8-4DF95DB1F784,,,0.65,,,Dim 40,8.24,11.3,3.19,8.95,11.37,3.19,,,,,,,,,,
224,DimNode 184,47AF9E6F-8267-EE43-B0B8-AB2300DD5287,8F6CE00B-2E7C-9C46-9B99-0BD718225141,0,0.00,6.16,11.42,Dim Node 184,6.16,11.41,0.0,6.17,11.42,0.0,,,,,,,,,,
225,DimNode 185,47AF9E6F-8267-EE43-B0B8-AB2300DD5287,8F6CE00B-2E7C-9C46-9B99-0BD718225141,34,0.34,6.16,11.76,Dim Node 185,6.16,11.75,0.0,6.17,11.76,0.0,,,,,,,,,,
226,Dimension,47AF9E6F-8267-EE43-B0B8-AB2300DD5287,,,0.34,,,Dim 41,6.12,11.39,3.19,6.2,11.79,3.19,,,,,,,,,,
227,DimNode 186,3A023717-AC52-154C-8A72-A66885A7A96A,8A2B959A-44D6-6D49-92A0-5DD8A741BD51,0,0.00,5.92,10.28,Dim Node 186,5.91,10.28,0.0,5.92,10.29,0.0,,,,,,,,,,
228,DimNode 187,3A023717-AC52-154C-8A72-A66885A7A96A,8A2B959A-44D6-6D49-92A0-5DD8A741BD51,60,0.60,5.92,10.88,Dim Node 187,5.91,10.88,0.0,5.92,10.89,0.0,,,,,,,,,,
229,Dimension,3A023717-AC52-154C-8A72-A66885A7A96A,,,0.60,,,Dim 42,5.88,10.25,0.0,5.95,10.91,0.0,,,,,,,,,,
230,DimNode 188,371BA913-33A1-7B4D-9E16-2D46FA931796,0B65F67F-AA9D-9849-90EE-489F41534B37,0,0.00,8.55,15.09,Dim Node 188,8.55,15.09,0.0,8.56,15.1,0.0,,,,,,,,,,
231,DimNode 189,371BA913-33A1-7B4D-9E16-2D46FA931796,EC7DB0CB-0898-0548-9FA6-872560278991,68,0.68,8.55,15.77,Dim Node 189,8.55,15.77,0.0,8.56,15.78,0.0,,,,,,,,,,
232,DimNode 190,371BA913-33A1-7B4D-9E16-2D46FA931796,746A1B8C-F898-4442-B128-FD4912493E7D,100,1.00,8.55,16.77,Dim Node 190,8.55,16.77,0.0,8.56,16.78,0.0,,,,,,,,,,
233,Dimension,371BA913-33A1-7B4D-9E16-2D46FA931796,,,1.68,,,Dim 43,8.48,15.04,0.0,8.62,16.83,0.0,,,,,,,,,,
234,DimNode 191,116060D0-0AA0-D340-8ACE-F81DEC563005,00000000-0000-0000-0000-000000000000,0,0.00,7.38,15.77,Dim Node 191,7.37,15.77,0.0,7.38,15.78,0.0,,,,,,,,,,
235,DimNode 192,116060D0-0AA0-D340-8ACE-F81DEC563005,77D8FA3F-0FA0-5348-9C42-19DF1539DF8B,100,1.00,7.38,16.77,Dim Node 192,7.37,16.77,0.0,7.38,16.78,0.0,,,,,,,,,,
236,DimNode 193,116060D0-0AA0-D340-8ACE-F81DEC563005,77D8FA3F-0FA0-5348-9C42-19DF1539DF8B,42,0.41,7.38,17.19,Dim Node 193,7.37,17.18,0.0,7.38,17.19,0.0,,,,,,,,,,
237,Dimension,116060D0-0AA0-D340-8ACE-F81DEC563005,,,1.42,,,Dim 44,7.31,15.72,0.0,7.45,17.24,0.0,,,,,,,,,,
238,DimNode 194,13BFFB56-CBE4-5741-B8AD-9EB764F0B3CD,77D8FA3F-0FA0-5348-9C42-19DF1539DF8B,0,0.00,6.1,16.21,Dim Node 194,6.09,16.2,0.0,6.1,16.21,0.0,,,,,,,,,,
239,DimNode 195,13BFFB56-CBE4-5741-B8AD-9EB764F0B3CD,0FEC9B99-C0CF-E448-A7DB-A8F5137EBBA3,5,0.05,6.15,16.21,Dim Node 195,6.14,16.2,0.0,6.15,16.21,0.0,,,,,,,,,,
240,DimNode 196,13BFFB56-CBE4-5741-B8AD-9EB764F0B3CD,76B340FD-D851-814A-99F3-AA0ED353C610,100,1.00,7.15,16.21,Dim Node 196,7.14,16.2,0.0,7.15,16.21,0.0,,,,,,,,,,
241,DimNode 197,13BFFB56-CBE4-5741-B8AD-9EB764F0B3CD,00000000-0000-0000-0000-000000000000,100,1.00,8.15,16.21,Dim Node 197,8.14,16.2,0.0,8.15,16.21,0.0,,,,,,,,,,
242,Dimension,13BFFB56-CBE4-5741-B8AD-9EB764F0B3CD,,,2.05,,,Dim 45,6.04,16.14,0.0,8.2,16.28,0.0,,,,,,,,,,
243,DimNode 198,3B2DDBE4-1D06-1646-B18F-DF2D610D483F,8DB007E3-D413-3643-90D4-D266696460DD,0,0.00,7.03,13.67,Dim Node 198,7.02,13.67,0.0,7.03,13.68,0.0,,,,,,,,,,
244,DimNode 199,3B2DDBE4-1D06-1646-B18F-DF2D610D483F,8DB007E3-D413-3643-90D4-D266696460DD,310,3.10,7.03,16.77,Dim Node 199,7.02,16.77,0.0,7.03,16.78,0.0,,,,,,,,,,
245,Dimension,3B2DDBE4-1D06-1646-B18F-DF2D610D483F,,,3.10,,,Dim 46,6.99,13.64,3.19,7.06,16.8,3.19,,,,,,,,,,
