node_id,element_type,guid,associated_element_guid,text,length,pos_x,pos_y,info_string,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax
2109,Zone Stamp,18CEA1B2-3603-8F4A-B180-9EF574811C81,,,,,,Zone Stamp,17.67,12.96,71.6,19.14,13.82,71.6
2110,Zone Stamp,84EE6D89-0182-F34E-85F6-2F46CD565324,,,,,,Zone Stamp,17.63,14.81,71.6,19.1,15.67,71.6
2111,Zone Stamp,276E4EFA-393F-7842-A298-D3421BFAFB2D,,,,,,Zone Stamp,25.67,13.36,71.6,28.08,14.22,71.6
2112,Zone Stamp,13C176D2-FD33-BD45-9F90-6EF65F86F94B,,,,,,Zone Stamp,20.73,12.32,75.3,22.82,13.19,75.3
2113,Zone Stamp,2FF0DBA7-D046-1843-B5DE-DB01E62119C9,,,,,,Zone Stamp,22.34,13.51,75.3,24.55,14.37,75.3
2114,Zone Stamp,747BFD5E-4975-1A45-BCFA-2B5AD216160A,,,,,,Zone Stamp,20.44,14.99,75.3,22.88,15.86,75.3
2115,Zone Stamp,DAAA9324-CCB3-C048-B06E-838192B8B471,,,,,,Zone Stamp,6.45,13.74,75.3,8.64,14.6,75.3
2116,Zone Stamp,526135EF-2447-4D42-B6E7-689B187ABC22,,,,,,Zone Stamp,7.57,14.98,75.3,9.98,15.84,75.3
2117,Zone Stamp,5E42B44B-EC58-0841-864A-60C3D7402DA0,,,,,,Zone Stamp,8.2,12.91,75.3,10.27,13.78,75.3
2118,Zone Stamp,8C6F515C-785F-A242-9C64-C1188B0BC6C7,,,,,,Zone Stamp,14.52,10.89,75.3,16.15,11.75,75.3
2119,Zone Stamp,616D7384-252F-414A-B084-07E8321FAC9F,,,,,,Zone Stamp,11.77,14.79,75.3,13.24,15.65,75.3
2120,Zone Stamp,86278D12-AA7D-0C4A-9715-053FF344A413,,,,,,Zone Stamp,11.76,13.08,75.3,13.23,13.94,75.3
2121,Zone Stamp,E7D04BC0-0E35-8B43-8F76-EEB1BAFE1F84,,,,,,Zone Stamp,17.67,12.96,75.3,19.14,13.82,75.3
2122,Zone Stamp,F3F53920-719A-214A-B948-2C20AA3DD348,,,,,,Zone Stamp,17.63,14.81,75.3,19.1,15.67,75.3
2123,Zone Stamp,E70ED0DE-9BDA-9A4C-9544-FB1EE98EFDCF,,,,,,Zone Stamp,25.67,13.36,75.3,28.08,14.22,75.3
2124,Zone Stamp,85C4BF65-E73F-BD4A-9EC3-98508A987B57,,,,,,Zone Stamp,10.09,13.74,79.0,11.72,14.6,79.0
2125,Zone Stamp,F1E66350-A2E6-B848-BF97-3413A3D66D2A,,,,,,Zone Stamp,20.73,12.32,0.0,22.82,13.19,0.0
2126,Zone Stamp,E163855F-2861-F44D-A3E1-13A27ACF86C3,,,,,,Zone Stamp,22.34,13.51,0.0,24.55,14.37,0.0
2127,Zone Stamp,7A1BC132-F33C-7C48-8124-68C6097B3C3A,,,,,,Zone Stamp,6.45,13.74,0.0,8.64,14.6,0.0
2128,Zone Stamp,71A67417-75FD-7141-880B-3B08B38D3AD3,,,,,,Zone Stamp,7.57,14.98,0.0,9.98,15.84,0.0
2129,Zone Stamp,6E89BEAC-23C8-AD4E-9620-7FDAD524822A,,,,,,Zone Stamp,14.52,10.89,0.0,16.15,11.75,0.0
2130,Zone Stamp,6DA484DC-AEEE-004F-9443-2C5D15325C28,,,,,,Zone Stamp,11.77,14.79,0.0,13.24,15.65,0.0
2131,Zone Stamp,A6E94494-14F8-CD48-8B0F-BBAE6138FDE5,,,,,,Zone Stamp,11.76,13.08,0.0,13.23,13.94,0.0
2132,Zone Stamp,F0368646-287F-FD46-BCB2-0CBCC9C67090,,,,,,Zone Stamp,17.83,14.34,0.0,19.3,15.21,0.0
2133,Zone Stamp,0E3544B5-2C3E-2348-BA6A-767C2C21D0FE,,,,,,Zone Stamp,17.7,12.9,0.0,19.17,13.77,0.0
2134,Zone Stamp,6E4CA0A6-74FD-EE4B-A8DD-DDC598FE95EE,,,,,,Zone Stamp,21.93,13.53,5.0,23.71,14.16,5.0
2135,Zone Stamp,7EEDA70F-5D39-F042-A7F0-1285C73CE97A,,,,,,Zone Stamp,21.31,13.91,-3.7,22.93,14.77,-3.7
2136,Zone Stamp,84BC550A-6B1E-B04E-8548-8881F9FE191B,,,,,,Zone Stamp,8.68,12.69,-3.7,10.3,13.56,-3.7
2137,Zone Stamp,B1DF9246-D57C-2A49-9F61-C1F91F882608,,,,,,Zone Stamp,12.9,10.85,-3.7,14.52,11.72,-3.7
2138,Zone Stamp,ABBFE1CE-8004-A849-9CD3-53895B1F0AD6,,,,,,Zone Stamp,8.05,13.92,75.3,9.67,14.78,75.3
2139,Zone Stamp,AF4DB6E1-64CA-884C-97DC-5839CD37173B,,,,,,Zone Stamp,21.89,13.76,75.3,23.52,14.62,75.3
2140,Zone Stamp,155FD531-F968-4047-9ABD-76807412BA2A,,,,,,Zone Stamp,10.59,14.64,75.3,12.06,15.51,75.3
2141,Zone Stamp,3F27CCC8-8296-C34F-AB32-8D42C0872259,,,,,,Zone Stamp,18.99,14.5,75.3,20.46,15.37,75.3
2142,Zone Stamp,9CF322CC-26A4-6F4B-AF6F-B27316FCBE10,,,,,,Zone Stamp,23.23,13.99,8.7,25.01,14.62,8.7
2143,Zone Stamp,2358A011-4123-2947-9851-85CBA5886708,,,,,,Zone Stamp,23.02,13.92,12.4,24.8,14.55,12.4
2144,Zone Stamp,D7887266-1579-884E-BD37-25A80C8DEA26,,,,,,Zone Stamp,23.8,13.97,16.1,25.58,14.6,16.1
2145,Zone Stamp,AFC8D813-327A-014A-A076-1DFDF78B8AE4,,,,,,Zone Stamp,22.51,13.16,19.8,24.29,13.79,19.8
2146,DimText 0,AC34587D-1A9D-AC47-9402-EA3FEAEB7782,,"0,000",,6.9,19.06,Dim Text 0,6.9,19.06,0.0,7.4,19.56,0.0
2147,DimText 1,AC34587D-1A9D-AC47-9402-EA3FEAEB7782,,"30,125",,21.87,19.06,Dim Text 1,21.87,19.06,0.0,22.37,19.56,0.0
2148,DimText 2,D70F4555-5833-2E40-9F43-1286E58EBBE5,,"0,000",,6.9,19.06,Dim Text 2,6.9,19.06,0.0,7.4,19.56,0.0
2149,DimText 3,D70F4555-5833-2E40-9F43-1286E58EBBE5,,"30,125",,21.87,19.06,Dim Text 3,21.87,19.06,0.0,22.37,19.56,0.0
2150,DimText 4,3A78BB46-A8FE-F841-BD16-7367455B3360,,0.000,,6.9,18.29,Dim Text 4,6.9,18.29,0.0,7.4,18.79,0.0
2151,DimText 5,3A78BB46-A8FE-F841-BD16-7367455B3360,,4.625,,9.21,18.29,Dim Text 5,9.21,18.29,0.0,9.71,18.79,0.0
2152,DimText 6,3A78BB46-A8FE-F841-BD16-7367455B3360,,7.200,,15.12,18.29,Dim Text 6,15.12,18.29,0.0,15.62,18.79,0.0
2153,DimText 7,3A78BB46-A8FE-F841-BD16-7367455B3360,,8.125,,22.79,18.29,Dim Text 7,22.79,18.29,0.0,23.29,18.79,0.0
2154,DimText 8,3A78BB46-A8FE-F841-BD16-7367455B3360,,6.000,,29.85,18.29,Dim Text 8,29.85,18.29,0.0,30.35,18.79,0.0
2155,DimText 9,3A78BB46-A8FE-F841-BD16-7367455B3360,,4.175,,34.94,18.29,Dim Text 9,34.94,18.29,0.0,35.44,18.79,0.0
2156,DimText 10,70E71067-0E15-C041-A890-D64007A398EA,,"0,000",,6.9,18.29,Dim Text 10,6.9,18.29,0.0,7.4,18.79,0.0
2157,DimText 11,70E71067-0E15-C041-A890-D64007A398EA,,"4,625",,9.21,18.29,Dim Text 11,9.21,18.29,0.0,9.71,18.79,0.0
2158,DimText 12,70E71067-0E15-C041-A890-D64007A398EA,,"7,200",,15.12,18.29,Dim Text 12,15.12,18.29,0.0,15.62,18.79,0.0
2159,DimText 13,70E71067-0E15-C041-A890-D64007A398EA,,"8,125",,22.79,18.29,Dim Text 13,22.79,18.29,0.0,23.29,18.79,0.0
2160,DimText 14,70E71067-0E15-C041-A890-D64007A398EA,,"6,000",,29.85,18.29,Dim Text 14,29.85,18.29,0.0,30.35,18.79,0.0
2161,DimText 15,70E71067-0E15-C041-A890-D64007A398EA,,"4,175",,34.94,18.29,Dim Text 15,34.94,18.29,0.0,35.44,18.79,0.0
2162,DimText 16,BEE0DDA5-BF00-DF40-AA47-49125230765E,,"0,000",,6.9,19.06,Dim Text 16,6.9,19.06,0.0,7.4,19.56,0.0
2163,DimText 17,BEE0DDA5-BF00-DF40-AA47-49125230765E,,"30,125",,21.87,19.06,Dim Text 17,21.87,19.06,0.0,22.37,19.56,0.0
2164,DimText 18,D440198F-5A14-E143-A52C-4FDFF17E14D3,,"0,000",,6.9,18.29,Dim Text 18,6.9,18.29,0.0,7.4,18.79,0.0
2165,DimText 19,D440198F-5A14-E143-A52C-4FDFF17E14D3,,"4,625",,9.21,18.29,Dim Text 19,9.21,18.29,0.0,9.71,18.79,0.0
2166,DimText 20,D440198F-5A14-E143-A52C-4FDFF17E14D3,,"7,200",,15.12,18.29,Dim Text 20,15.12,18.29,0.0,15.62,18.79,0.0
2167,DimText 21,D440198F-5A14-E143-A52C-4FDFF17E14D3,,"8,125",,22.79,18.29,Dim Text 21,22.79,18.29,0.0,23.29,18.79,0.0
2168,DimText 22,D440198F-5A14-E143-A52C-4FDFF17E14D3,,"6,000",,29.85,18.29,Dim Text 22,29.85,18.29,0.0,30.35,18.79,0.0
2169,DimText 23,D440198F-5A14-E143-A52C-4FDFF17E14D3,,"4,175",,34.94,18.29,Dim Text 23,34.94,18.29,0.0,35.44,18.79,0.0
2170,DimText 24,828F950B-3543-164A-A87A-251F21FB1F74,,"0,000",,6.9,18.29,Dim Text 24,6.9,18.29,0.0,7.4,18.79,0.0
2171,DimText 25,828F950B-3543-164A-A87A-251F21FB1F74,,"4,625",,9.21,18.29,Dim Text 25,9.21,18.29,0.0,9.71,18.79,0.0
2172,DimText 26,828F950B-3543-164A-A87A-251F21FB1F74,,"7,200",,15.12,18.29,Dim Text 26,15.12,18.29,0.0,15.62,18.79,0.0
2173,DimText 27,828F950B-3543-164A-A87A-251F21FB1F74,,"8,125",,22.79,18.29,Dim Text 27,22.79,18.29,0.0,23.29,18.79,0.0
2174,DimText 28,828F950B-3543-164A-A87A-251F21FB1F74,,"6,000",,29.85,18.29,Dim Text 28,29.85,18.29,0.0,30.35,18.79,0.0
2175,DimText 29,828F950B-3543-164A-A87A-251F21FB1F74,,"4,175",,34.94,18.29,Dim Text 29,34.94,18.29,0.0,35.44,18.79,0.0
2176,DimText 30,E9ADB73C-50DA-AE44-B58A-2BFBB27E7674,,"0,000",,6.9,18.29,Dim Text 30,6.9,18.29,0.0,7.4,18.79,0.0
2177,DimText 31,E9ADB73C-50DA-AE44-B58A-2BFBB27E7674,,"4,625",,9.21,18.29,Dim Text 31,9.21,18.29,0.0,9.71,18.79,0.0
2178,DimText 32,E9ADB73C-50DA-AE44-B58A-2BFBB27E7674,,"7,200",,15.12,18.29,Dim Text 32,15.12,18.29,0.0,15.62,18.79,0.0
2179,DimText 33,E9ADB73C-50DA-AE44-B58A-2BFBB27E7674,,"8,125",,22.79,18.29,Dim Text 33,22.79,18.29,0.0,23.29,18.79,0.0
2180,DimText 34,E9ADB73C-50DA-AE44-B58A-2BFBB27E7674,,"6,000",,29.85,18.29,Dim Text 34,29.85,18.29,0.0,30.35,18.79,0.0
2181,DimText 35,E9ADB73C-50DA-AE44-B58A-2BFBB27E7674,,"4,175",,34.94,18.29,Dim Text 35,34.94,18.29,0.0,35.44,18.79,0.0
2182,DimText 36,1506BBD3-A3E8-4D4E-B007-5ECBDE8C742A,,0.000,,6.9,19.06,Dim Text 36,6.9,19.06,0.0,7.4,19.56,0.0
2183,DimText 37,1506BBD3-A3E8-4D4E-B007-5ECBDE8C742A,,30.125,,21.87,19.06,Dim Text 37,21.87,19.06,0.0,22.37,19.56,0.0
2184,DimText 38,0FAB1FA9-110C-5646-AC1A-39D0CA32AEA8,,"0,000",,6.9,19.06,Dim Text 38,6.9,19.06,0.0,7.4,19.56,0.0
2185,DimText 39,0FAB1FA9-110C-5646-AC1A-39D0CA32AEA8,,"30,125",,21.87,19.06,Dim Text 39,21.87,19.06,0.0,22.37,19.56,0.0
2186,DimText 40,6A5CA4DB-B1FB-154E-BD3A-BA870C89B767,,"0,000",,6.9,19.06,Dim Text 40,6.9,19.06,0.0,7.4,19.56,0.0
2187,DimText 41,6A5CA4DB-B1FB-154E-BD3A-BA870C89B767,,"30,125",,21.87,19.06,Dim Text 41,21.87,19.06,0.0,22.37,19.56,0.0
2188,DimText 42,B172E7A0-DE5C-2546-850D-D912254A95FD,,"0,000",,6.9,18.29,Dim Text 42,6.9,18.29,0.0,7.4,18.79,0.0
2189,DimText 43,B172E7A0-DE5C-2546-850D-D912254A95FD,,"4,625",,9.21,18.29,Dim Text 43,9.21,18.29,0.0,9.71,18.79,0.0
2190,DimText 44,B172E7A0-DE5C-2546-850D-D912254A95FD,,"7,200",,15.12,18.29,Dim Text 44,15.12,18.29,0.0,15.62,18.79,0.0
2191,DimText 45,B172E7A0-DE5C-2546-850D-D912254A95FD,,"8,125",,22.79,18.29,Dim Text 45,22.79,18.29,0.0,23.29,18.79,0.0
2192,DimText 46,B172E7A0-DE5C-2546-850D-D912254A95FD,,"6,000",,29.85,18.29,Dim Text 46,29.85,18.29,0.0,30.35,18.79,0.0
2193,DimText 47,B172E7A0-DE5C-2546-850D-D912254A95FD,,"4,175",,34.94,18.29,Dim Text 47,34.94,18.29,0.0,35.44,18.79,0.0
2194,DimText 48,FD277C6C-8E59-BE47-8C50-F1D9ED338840,,"0,000",,6.9,19.06,Dim Text 48,6.9,19.06,0.0,7.4,19.56,0.0
2195,DimText 49,FD277C6C-8E59-BE47-8C50-F1D9ED338840,,"30,125",,21.87,19.06,Dim Text 49,21.87,19.06,0.0,22.37,19.56,0.0
2196,DimText 50,1B238664-991F-C149-9B2A-20F68E3AA499,,"0,000",,6.9,18.29,Dim Text 50,6.9,18.29,0.0,7.4,18.79,0.0
2197,DimText 51,1B238664-991F-C149-9B2A-20F68E3AA499,,"4,625",,9.21,18.29,Dim Text 51,9.21,18.29,0.0,9.71,18.79,0.0
2198,DimText 52,1B238664-991F-C149-9B2A-20F68E3AA499,,"7,200",,15.12,18.29,Dim Text 52,15.12,18.29,0.0,15.62,18.79,0.0
2199,DimText 53,1B238664-991F-C149-9B2A-20F68E3AA499,,"8,125",,22.79,18.29,Dim Text 53,22.79,18.29,0.0,23.29,18.79,0.0
2200,DimText 54,1B238664-991F-C149-9B2A-20F68E3AA499,,"6,000",,29.85,18.29,Dim Text 54,29.85,18.29,0.0,30.35,18.79,0.0
2201,DimText 55,1B238664-991F-C149-9B2A-20F68E3AA499,,"4,175",,34.94,18.29,Dim Text 55,34.94,18.29,0.0,35.44,18.79,0.0
2202,DimText 56,49BBF29A-401F-5B46-8B7A-204DFD39CB26,,"0,000",,6.9,18.29,Dim Text 56,6.9,18.29,0.0,7.4,18.79,0.0
2203,DimText 57,49BBF29A-401F-5B46-8B7A-204DFD39CB26,,"4,625",,9.21,18.29,Dim Text 57,9.21,18.29,0.0,9.71,18.79,0.0
2204,DimText 58,49BBF29A-401F-5B46-8B7A-204DFD39CB26,,"7,200",,15.12,18.29,Dim Text 58,15.12,18.29,0.0,15.62,18.79,0.0
2205,DimText 59,49BBF29A-401F-5B46-8B7A-204DFD39CB26,,"8,125",,22.79,18.29,Dim Text 59,22.79,18.29,0.0,23.29,18.79,0.0
2206,DimText 60,49BBF29A-401F-5B46-8B7A-204DFD39CB26,,"6,000",,29.85,18.29,Dim Text 60,29.85,18.29,0.0,30.35,18.79,0.0
2207,DimText 61,49BBF29A-401F-5B46-8B7A-204DFD39CB26,,"4,175",,34.94,18.29,Dim Text 61,34.94,18.29,0.0,35.44,18.79,0.0
2208,DimText 62,35132ADB-893A-E342-B006-744F5C4FDFD3,,"0,000",,6.9,19.06,Dim Text 62,6.9,19.06,0.0,7.4,19.56,0.0
2209,DimText 63,35132ADB-893A-E342-B006-744F5C4FDFD3,,"30,125",,21.87,19.06,Dim Text 63,21.87,19.06,0.0,22.37,19.56,0.0
2210,DimText 64,306778A7-8543-C044-AFFD-86FEDA3D237D,,"0,000",,6.9,19.06,Dim Text 64,6.9,19.06,0.0,7.4,19.56,0.0
2211,DimText 65,306778A7-8543-C044-AFFD-86FEDA3D237D,,"30,125",,21.87,19.06,Dim Text 65,21.87,19.06,0.0,22.37,19.56,0.0
2212,DimText 66,1E8D1A4C-2CF7-C34B-A7BE-B3EFFA4BFF86,,"0,000",,6.9,18.29,Dim Text 66,6.9,18.29,0.0,7.4,18.79,0.0
2213,DimText 67,1E8D1A4C-2CF7-C34B-A7BE-B3EFFA4BFF86,,"4,625",,9.21,18.29,Dim Text 67,9.21,18.29,0.0,9.71,18.79,0.0
2214,DimText 68,1E8D1A4C-2CF7-C34B-A7BE-B3EFFA4BFF86,,"7,200",,15.12,18.29,Dim Text 68,15.12,18.29,0.0,15.62,18.79,0.0
2215,DimText 69,1E8D1A4C-2CF7-C34B-A7BE-B3EFFA4BFF86,,"8,125",,22.79,18.29,Dim Text 69,22.79,18.29,0.0,23.29,18.79,0.0
2216,DimText 70,1E8D1A4C-2CF7-C34B-A7BE-B3EFFA4BFF86,,"6,000",,29.85,18.29,Dim Text 70,29.85,18.29,0.0,30.35,18.79,0.0
2217,DimText 71,1E8D1A4C-2CF7-C34B-A7BE-B3EFFA4BFF86,,"4,175",,34.94,18.29,Dim Text 71,34.94,18.29,0.0,35.44,18.79,0.0
2218,DimText 72,C01A95D5-EDBF-834E-AFCB-50934B032833,,"0,000",,6.9,19.06,Dim Text 72,6.9,19.06,0.0,7.4,19.56,0.0
2219,DimText 73,C01A95D5-EDBF-834E-AFCB-50934B032833,,"30,125",,21.87,19.06,Dim Text 73,21.87,19.06,0.0,22.37,19.56,0.0
2220,DimText 74,54D97F0D-D520-214F-9BAC-8F3172066CCE,,"0,000",,6.9,18.29,Dim Text 74,6.9,18.29,0.0,7.4,18.79,0.0
2221,DimText 75,54D97F0D-D520-214F-9BAC-8F3172066CCE,,"4,625",,9.21,18.29,Dim Text 75,9.21,18.29,0.0,9.71,18.79,0.0
2222,DimText 76,54D97F0D-D520-214F-9BAC-8F3172066CCE,,"7,200",,15.12,18.29,Dim Text 76,15.12,18.29,0.0,15.62,18.79,0.0
2223,DimText 77,54D97F0D-D520-214F-9BAC-8F3172066CCE,,"8,125",,22.79,18.29,Dim Text 77,22.79,18.29,0.0,23.29,18.79,0.0
2224,DimText 78,54D97F0D-D520-214F-9BAC-8F3172066CCE,,"6,000",,29.85,18.29,Dim Text 78,29.85,18.29,0.0,30.35,18.79,0.0
2225,DimText 79,54D97F0D-D520-214F-9BAC-8F3172066CCE,,"4,175",,34.94,18.29,Dim Text 79,34.94,18.29,0.0,35.44,18.79,0.0
2226,DimText 80,AC4C3C1A-888E-C748-9DF0-299EE7F2DC1D,,"0,000",,6.9,19.06,Dim Text 80,6.9,19.06,0.0,7.4,19.56,0.0
2227,DimText 81,AC4C3C1A-888E-C748-9DF0-299EE7F2DC1D,,"30,125",,21.87,19.06,Dim Text 81,21.87,19.06,0.0,22.37,19.56,0.0
2228,DimText 82,8769BA9C-016D-BF4A-887C-056AB45CEBFD,,"0,000",,6.9,18.29,Dim Text 82,6.9,18.29,0.0,7.4,18.79,0.0
2229,DimText 83,8769BA9C-016D-BF4A-887C-056AB45CEBFD,,"4,625",,9.21,18.29,Dim Text 83,9.21,18.29,0.0,9.71,18.79,0.0
2230,DimText 84,8769BA9C-016D-BF4A-887C-056AB45CEBFD,,"7,200",,15.12,18.29,Dim Text 84,15.12,18.29,0.0,15.62,18.79,0.0
2231,DimText 85,8769BA9C-016D-BF4A-887C-056AB45CEBFD,,"8,125",,22.79,18.29,Dim Text 85,22.79,18.29,0.0,23.29,18.79,0.0
2232,DimText 86,8769BA9C-016D-BF4A-887C-056AB45CEBFD,,"6,000",,29.85,18.29,Dim Text 86,29.85,18.29,0.0,30.35,18.79,0.0
2233,DimText 87,8769BA9C-016D-BF4A-887C-056AB45CEBFD,,"4,175",,34.94,18.29,Dim Text 87,34.94,18.29,0.0,35.44,18.79,0.0
2234,DimText 88,BA79E248-6931-8C40-BB40-EA17F59C59FC,,"0,000",,6.9,19.06,Dim Text 88,6.9,19.06,0.0,7.4,19.56,0.0
2235,DimText 89,BA79E248-6931-8C40-BB40-EA17F59C59FC,,"30,125",,21.87,19.06,Dim Text 89,21.87,19.06,0.0,22.37,19.56,0.0
2236,DimText 90,2BD8E44D-6FBE-AC4A-AE4C-3EA5D509EB3B,,"0,000",,6.9,18.29,Dim Text 90,6.9,18.29,0.0,7.4,18.79,0.0
2237,DimText 91,2BD8E44D-6FBE-AC4A-AE4C-3EA5D509EB3B,,"4,625",,9.21,18.29,Dim Text 91,9.21,18.29,0.0,9.71,18.79,0.0
2238,DimText 92,2BD8E44D-6FBE-AC4A-AE4C-3EA5D509EB3B,,"7,200",,15.12,18.29,Dim Text 92,15.12,18.29,0.0,15.62,18.79,0.0
2239,DimText 93,2BD8E44D-6FBE-AC4A-AE4C-3EA5D509EB3B,,"8,125",,22.79,18.29,Dim Text 93,22.79,18.29,0.0,23.29,18.79,0.0
2240,DimText 94,2BD8E44D-6FBE-AC4A-AE4C-3EA5D509EB3B,,"6,000",,29.85,18.29,Dim Text 94,29.85,18.29,0.0,30.35,18.79,0.0
2241,DimText 95,2BD8E44D-6FBE-AC4A-AE4C-3EA5D509EB3B,,"4,175",,34.94,18.29,Dim Text 95,34.94,18.29,0.0,35.44,18.79,0.0
2242,DimText 96,8B3DC263-0F5C-A644-9063-F84BB740AD67,,"0,000",,6.9,19.06,Dim Text 96,6.9,19.06,0.0,7.4,19.56,0.0
2243,DimText 97,8B3DC263-0F5C-A644-9063-F84BB740AD67,,"30,125",,21.87,19.06,Dim Text 97,21.87,19.06,0.0,22.37,19.56,0.0
2244,DimText 98,F446962B-1C5F-A94D-9858-4D8730146739,,"0,000",,6.9,18.29,Dim Text 98,6.9,18.29,0.0,7.4,18.79,0.0
2245,DimText 99,F446962B-1C5F-A94D-9858-4D8730146739,,"4,625",,9.21,18.29,Dim Text 99,9.21,18.29,0.0,9.71,18.79,0.0
2246,DimText 100,F446962B-1C5F-A94D-9858-4D8730146739,,"7,200",,15.12,18.29,Dim Text 100,15.12,18.29,0.0,15.62,18.79,0.0
2247,DimText 101,F446962B-1C5F-A94D-9858-4D8730146739,,"8,125",,22.79,18.29,Dim Text 101,22.79,18.29,0.0,23.29,18.79,0.0
2248,DimText 102,F446962B-1C5F-A94D-9858-4D8730146739,,"6,000",,29.85,18.29,Dim Text 102,29.85,18.29,0.0,30.35,18.79,0.0
2249,DimText 103,F446962B-1C5F-A94D-9858-4D8730146739,,"4,175",,34.94,18.29,Dim Text 103,34.94,18.29,0.0,35.44,18.79,0.0
2250,DimText 104,AE1B10D5-CBAA-3142-94CF-664085E7FE0E,,"0,000",,6.9,18.29,Dim Text 104,6.9,18.29,0.0,7.4,18.79,0.0
2251,DimText 105,AE1B10D5-CBAA-3142-94CF-664085E7FE0E,,"4,625",,9.21,18.29,Dim Text 105,9.21,18.29,0.0,9.71,18.79,0.0
2252,DimText 106,AE1B10D5-CBAA-3142-94CF-664085E7FE0E,,"7,200",,15.12,18.29,Dim Text 106,15.12,18.29,0.0,15.62,18.79,0.0
2253,DimText 107,AE1B10D5-CBAA-3142-94CF-664085E7FE0E,,"8,125",,22.79,18.29,Dim Text 107,22.79,18.29,0.0,23.29,18.79,0.0
2254,DimText 108,AE1B10D5-CBAA-3142-94CF-664085E7FE0E,,"6,000",,29.85,18.29,Dim Text 108,29.85,18.29,0.0,30.35,18.79,0.0
2255,DimText 109,AE1B10D5-CBAA-3142-94CF-664085E7FE0E,,"4,175",,34.94,18.29,Dim Text 109,34.94,18.29,0.0,35.44,18.79,0.0
2256,DimText 110,F2A13A63-1F48-F44B-A806-239062F9A8DA,,"0,000",,6.9,19.06,Dim Text 110,6.9,19.06,0.0,7.4,19.56,0.0
2257,DimText 111,F2A13A63-1F48-F44B-A806-239062F9A8DA,,"30,125",,21.87,19.06,Dim Text 111,21.87,19.06,0.0,22.37,19.56,0.0
2258,DimText 112,62395522-1F7E-0A42-89E3-9785F03AD064,,"0,000",,6.9,18.29,Dim Text 112,6.9,18.29,0.0,7.4,18.79,0.0
2259,DimText 113,62395522-1F7E-0A42-89E3-9785F03AD064,,"4,625",,9.21,18.29,Dim Text 113,9.21,18.29,0.0,9.71,18.79,0.0
2260,DimText 114,62395522-1F7E-0A42-89E3-9785F03AD064,,"7,200",,15.12,18.29,Dim Text 114,15.12,18.29,0.0,15.62,18.79,0.0
2261,DimText 115,62395522-1F7E-0A42-89E3-9785F03AD064,,"8,125",,22.79,18.29,Dim Text 115,22.79,18.29,0.0,23.29,18.79,0.0
2262,DimText 116,62395522-1F7E-0A42-89E3-9785F03AD064,,"6,000",,29.85,18.29,Dim Text 116,29.85,18.29,0.0,30.35,18.79,0.0
2263,DimText 117,62395522-1F7E-0A42-89E3-9785F03AD064,,"4,175",,34.94,18.29,Dim Text 117,34.94,18.29,0.0,35.44,18.79,0.0
2264,DimText 118,8F5B5B94-D4BF-4143-9E1A-5127D75AE54F,,"0,000",,6.9,19.06,Dim Text 118,6.9,19.06,0.0,7.4,19.56,0.0
2265,DimText 119,8F5B5B94-D4BF-4143-9E1A-5127D75AE54F,,"30,125",,21.87,19.06,Dim Text 119,21.87,19.06,0.0,22.37,19.56,0.0
2266,DimText 120,27916F35-0312-AC47-B636-A1DF4739CF8F,,"0,000",,6.9,19.06,Dim Text 120,6.9,19.06,0.0,7.4,19.56,0.0
2267,DimText 121,27916F35-0312-AC47-B636-A1DF4739CF8F,,"30,125",,21.87,19.06,Dim Text 121,21.87,19.06,0.0,22.37,19.56,0.0
2268,DimText 122,AAC6F7B1-318B-3C49-8812-9D92DA04DE73,,"0,000",,6.9,18.29,Dim Text 122,6.9,18.29,0.0,7.4,18.79,0.0
2269,DimText 123,AAC6F7B1-318B-3C49-8812-9D92DA04DE73,,"4,625",,9.21,18.29,Dim Text 123,9.21,18.29,0.0,9.71,18.79,0.0
2270,DimText 124,AAC6F7B1-318B-3C49-8812-9D92DA04DE73,,"7,200",,15.12,18.29,Dim Text 124,15.12,18.29,0.0,15.62,18.79,0.0
2271,DimText 125,AAC6F7B1-318B-3C49-8812-9D92DA04DE73,,"8,125",,22.79,18.29,Dim Text 125,22.79,18.29,0.0,23.29,18.79,0.0
2272,DimText 126,AAC6F7B1-318B-3C49-8812-9D92DA04DE73,,"6,000",,29.85,18.29,Dim Text 126,29.85,18.29,0.0,30.35,18.79,0.0
2273,DimText 127,AAC6F7B1-318B-3C49-8812-9D92DA04DE73,,"4,175",,34.94,18.29,Dim Text 127,34.94,18.29,0.0,35.44,18.79,0.0
2274,DimText 128,C852890E-7B9B-5447-AFE2-DC1E351FE54E,,"0,000",,6.9,19.06,Dim Text 128,6.9,19.06,0.0,7.4,19.56,0.0
2275,DimText 129,C852890E-7B9B-5447-AFE2-DC1E351FE54E,,"30,125",,21.87,19.06,Dim Text 129,21.87,19.06,0.0,22.37,19.56,0.0
2276,DimText 130,5D049817-BB88-7346-898C-E4CA909EFB0F,,"0,000",,6.9,18.29,Dim Text 130,6.9,18.29,0.0,7.4,18.79,0.0
2277,DimText 131,5D049817-BB88-7346-898C-E4CA909EFB0F,,"4,625",,9.21,18.29,Dim Text 131,9.21,18.29,0.0,9.71,18.79,0.0
2278,DimText 132,5D049817-BB88-7346-898C-E4CA909EFB0F,,"7,200",,15.12,18.29,Dim Text 132,15.12,18.29,0.0,15.62,18.79,0.0
