node_id,element_type,guid,associated_element_guid,text,length,pos_x,pos_y,info_string,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,width,height,embedded_door_guid,label_type,zone_stamp_guid,room_name,room_number,room_height,embedded_in_wall_guid
1493,Zone,35732661-292B-764A-B1A8-8FD95B8BFEAB,,,,23.45,13.94,ZON - 013,19.23,10.68,30.9,31.51,16.16,33.6,,,,3.0,1C4AC16C-6999-3D4D-921F-F6FBA635D0BC,Unit B  Living,004,2.70,
1494,Zone,64F66055-78FF-9141-977C-DC43D1499F22,,,,21.66,15.42,ZON - 013,19.23,14.66,30.9,20.33,16.01,33.6,,,,3.0,AA5E380C-BE90-5245-B776-EEE66EA6F22E,Unit B  Shower,004,2.70,
1495,Zone,5F58F970-DA85-F24D-B77A-824B81947675,,,,7.54,14.17,ZON - 013,5.94,10.41,30.9,11.83,16.16,33.6,,,,3.0,09B83079-FC29-AA47-95F4-21EB3AD3A642,Unit A  Living,004,2.70,
1496,Zone,BB1BD98B-5D18-0244-8124-96161C4CEDE6,,,,8.78,15.41,ZON - 013,10.73,14.66,30.9,11.83,16.01,33.6,,,,3.0,01DF7061-8230-374C-BC91-F6B42E55290A,Unit A  Shower,004,2.70,
1497,Zone,F045194D-E4E4-7D4A-B640-EF94ACF4C99C,,,,9.23,13.35,ZON - 013,10.73,12.23,30.9,11.83,13.93,33.6,,,,3.0,0337DD22-AE91-924A-9613-5D57EE13A47C,Unit A  Toilet,004,2.70,
1498,Zone,97B22A96-C073-B44C-89C7-10C0B77F7E46,,,,15.34,11.32,ZON - 013,12.03,10.06,30.9,19.03,12.14,33.6,,,,3.0,24CF42A4-497A-2B40-8310-7147A72A611C,Lobby,004,2.70,
1499,Zone,485E6EEE-7BB7-4643-BF85-715EAA55A0F7,,,,12.51,15.22,ZON - 013,12.03,14.06,30.9,13.03,16.01,33.6,,,,3.0,B529BF46-60BD-3A4A-8C03-5E1AC68AEA0C,Lobby,004,2.70,
1500,Zone,8F048FD1-1D99-E74D-BA9A-016FD1911536,,,,12.5,13.51,ZON - 013,12.03,12.28,30.9,13.01,13.91,33.6,,,,3.0,815E6DDB-6DED-8046-BC0A-E2A8CAD5DB78,Lobby,004,2.70,
1501,Zone,B83317ED-F4B0-9140-8ADF-366D6FB47EC1,,,,18.41,13.39,ZON - 013,18.03,12.28,30.9,19.03,13.91,33.6,,,,3.0,87A0ECFF-CF66-2746-8014-F9F504E4D405,Lobby,004,2.70,
1502,Zone,422EDE01-DAFE-7E4A-88D5-F55C77B4BF6B,,,,18.37,15.24,ZON - 014,18.03,14.06,30.9,19.03,16.01,33.6,,,,3.0,41B18037-0CD4-4F42-9DA5-4B7428DE393D,Lobby,005,2.70,
1503,Zone,8F165D47-4726-E141-BAF3-665F73013A9B,,,,32.31,14.94,ZON - 013,31.51,12.68,30.9,32.85,16.16,33.6,,,,3.0,4CC613F1-4CD4-4445-8484-40A7824A54FF,Unit B  Terrace,004,2.70,
1504,Zone,5AEDCC62-360C-5E4B-9433-B8265F94902D,,,,21.77,12.76,ZON - 014,19.23,12.23,34.6,20.33,13.93,37.3,,,,3.0,51764710-C150-3146-9BEE-F521E1529D01,Unit B  Toilet,005,2.70,
1505,Zone,D8195FDE-F6B6-154B-A77C-00752433B9FC,,,,23.45,13.94,ZON - 013,19.23,10.68,34.6,31.51,16.16,37.3,,,,3.0,6DE1B375-E8BF-7143-8521-89703E006B5F,Unit B  Living,004,2.70,
1506,Zone,93B8E73E-2F14-F148-B3AE-8BD441005EFB,,,,21.66,15.42,ZON - 013,19.23,14.66,34.6,20.33,16.01,37.3,,,,3.0,87DB3942-394E-6D47-970A-90C68C5E1E04,Unit B  Shower,004,2.70,
1507,Zone,65762DCC-F069-6D45-840E-741174B69401,,,,7.54,14.17,ZON - 013,5.94,10.41,34.6,11.83,16.16,37.3,,,,3.0,6B3C8FBC-5FC7-7948-AE9B-557DE6F9F193,Unit A  Living,004,2.70,
1508,Zone,9177D495-8D5C-7A46-B0EE-ACC58A23D0ED,,,,8.78,15.41,ZON - 013,10.73,14.66,34.6,11.83,16.01,37.3,,,,3.0,2B1F1404-8E0F-9046-B124-9CFF7E8E2BD1,Unit A  Shower,004,2.70,
1509,Zone,85FF91A0-D080-0B48-B354-EBDE5B96876E,,,,9.23,13.35,ZON - 013,10.73,12.23,34.6,11.83,13.93,37.3,,,,3.0,BDDF6EA0-969D-214B-81D3-25B903FD9BA2,Unit A  Toilet,004,2.70,
1510,Zone,C103810F-4E33-2C44-B86C-48548E17480B,,,,15.34,11.32,ZON - 013,12.03,10.06,34.6,19.03,12.14,37.3,,,,3.0,AFF24A27-B70D-1846-9D2F-DB8649B984BC,Lobby,004,2.70,
1511,Zone,5C111473-75B4-DC40-AA92-1A036C9283CE,,,,12.51,15.22,ZON - 013,12.03,14.06,34.6,13.03,16.01,37.3,,,,3.0,ED6D9C66-AEBC-7D4B-8682-F00860601033,Lobby,004,2.70,
1512,Zone,3E73237B-EEC8-2F47-B0D7-7AAB5BC9E8B0,,,,12.5,13.51,ZON - 013,12.03,12.28,34.6,13.01,13.91,37.3,,,,3.0,453E9706-B1B8-C544-B34C-1610E3FA73BA,Lobby,004,2.70,
1513,Zone,07580308-0B99-5C43-B82B-F5BF1E409F6D,,,,18.41,13.39,ZON - 013,18.03,12.28,34.6,19.03,13.91,37.3,,,,3.0,52C86175-6F32-AC49-93AA-64D5F801CD83,Lobby,004,2.70,
1514,Zone,161CF6C9-F599-BE41-A5B7-32183F91AA29,,,,18.37,15.24,ZON - 014,18.03,14.06,34.6,19.03,16.01,37.3,,,,3.0,1F4E3808-80F1-BF43-9679-6FB3D9F4258A,Lobby,005,2.70,
1515,Zone,D2773057-6BCA-6A4C-8298-05E9E22D0120,,,,32.31,14.94,ZON - 013,31.51,12.68,34.6,32.85,16.16,37.3,,,,3.0,67F5A72E-1720-B244-B7C1-A74EA59D998B,Unit B  Terrace,004,2.70,
1516,Zone,EBCA100B-A393-6A47-9359-7D4CF1244F30,,,,21.77,12.76,ZON - 014,19.23,12.23,38.3,20.33,13.93,41.0,,,,3.0,6527C13A-584A-124D-9F7C-3A17B6ACB583,Unit B  Toilet,005,2.70,
1517,Zone,55DFF7AD-F9E8-FB40-A545-EE24BCEC46D5,,,,23.45,13.94,ZON - 013,19.23,10.68,38.3,31.51,16.16,41.0,,,,3.0,AE4604BD-F6F8-3A45-8599-7F97112F6BC0,Unit B  Living,004,2.70,
1518,Zone,E3ECC0DF-09E6-D145-A253-BCD4D817120E,,,,21.66,15.42,ZON - 013,19.23,14.66,38.3,20.33,16.01,41.0,,,,3.0,2746C9C9-F0BB-154E-B49E-BF56FD56C2FE,Unit B  Shower,004,2.70,
1519,Zone,A24C3E68-668E-754A-9FE2-DB1578D8550D,,,,8.78,15.41,ZON - 013,10.73,14.66,38.3,11.83,16.01,41.0,,,,3.0,2D3F425B-E555-F142-9047-03D7F0287C13,Unit A  Shower,004,2.70,
1520,Zone,A2CCC367-FCE7-C14E-AC1A-E9204DE6E32F,,,,9.23,13.35,ZON - 013,10.73,12.23,38.3,11.83,13.93,41.0,,,,3.0,0EEA107E-018B-B148-98EF-380AF30B5CC8,Unit A  Toilet,004,2.70,
1521,Zone,52ACB340-1BE9-A147-8DFC-6203B3E191E5,,,,15.34,11.32,ZON - 013,12.03,10.06,38.3,19.03,12.14,41.0,,,,3.0,71AB8B81-4A47-3C46-96AB-8DDED085B09F,Lobby,004,2.70,
1522,Zone,E820759E-D3FE-E749-ACC2-04716BED8BAD,,,,12.51,15.22,ZON - 013,12.03,14.06,38.3,13.03,16.01,41.0,,,,3.0,BCE10F74-E27D-8545-B36B-E07D3DF30AAC,Lobby,004,2.70,
1523,Zone,1CD2D227-21C9-7142-81F9-E7B1767CFDD6,,,,12.5,13.51,ZON - 013,12.03,12.28,38.3,13.01,13.91,41.0,,,,3.0,6FEBE752-902B-4D4C-8B46-37485DA8F6BE,Lobby,004,2.70,
1524,Zone,62411981-60BE-F24E-9229-BA8811A4FA75,,,,18.41,13.39,ZON - 013,18.03,12.28,38.3,19.03,13.91,41.0,,,,3.0,93F5ACA2-0FD9-9943-87EB-FC769916D963,Lobby,004,2.70,
1525,Zone,22A4F536-70A1-544F-BCF5-BC348CD6DB15,,,,18.37,15.24,ZON - 014,18.03,14.06,38.3,19.03,16.01,41.0,,,,3.0,B871E4C3-0561-1E46-A148-7EAE54C6A450,Lobby,005,2.70,
1526,Zone,48E8A26C-3CED-A44D-83C4-1075F848F3EA,,,,32.31,14.94,ZON - 013,31.51,12.68,38.3,32.85,16.16,41.0,,,,3.0,C5767D2A-B0A8-8D42-8702-3C8FCED0B313,Unit B  Terrace,004,2.70,
1527,Zone,22345ABA-FE15-EB4D-8149-64CC9671052C,,,,7.84,13.79,ZON - 013,6.02,10.56,38.3,11.83,16.16,41.0,,,,3.0,D5C9AF32-A8EB-FE43-8CFC-E8E75B070BE9,Terrace,004,2.70,
1528,Zone,55A72A1B-37F8-534E-A617-303C83BE2943,,,,21.77,12.76,ZON - 014,19.23,12.23,42.0,20.33,13.93,44.7,,,,3.0,63D622D4-BC62-FB4B-876F-9779EE5977FF,Unit B  Toilet,005,2.70,
1529,Zone,90DE9726-3372-DC4C-A39F-A2F1A1070CDB,,,,23.45,13.94,ZON - 013,19.23,10.68,42.0,31.51,16.16,44.7,,,,3.0,B60FEC07-932C-0045-B7AB-E1FD592A57AF,Unit B  Living,004,2.70,
1530,Zone,5E9FEF14-F3F7-A24A-A7A8-CB4993A207C0,,,,21.66,15.42,ZON - 013,19.23,14.66,42.0,20.33,16.01,44.7,,,,3.0,E91A0D38-8997-4A48-91E5-8307B93E4A28,Unit B  Shower,004,2.70,
1531,Zone,9FD696AC-685E-BC45-9281-0114D862792B,,,,7.54,14.17,ZON - 013,4.79,10.41,42.0,11.83,16.16,44.7,,,,3.0,99B6F3B0-21D4-454A-8032-68A0CDBA4E68,Unit A  Living,004,2.70,
1532,Zone,B325FE6D-62E0-1040-A7F8-79E54D2A7905,,,,8.78,15.41,ZON - 013,10.73,14.66,42.0,11.83,16.01,44.7,,,,3.0,DAEFF2C8-5B55-5B4C-B37D-1B17AD8DB586,Unit A  Shower,004,2.70,
1533,Zone,BE709164-1003-A14B-943F-7E568BAFF4E9,,,,9.23,13.35,ZON - 013,10.73,12.23,42.0,11.83,13.93,44.7,,,,3.0,77EA6CD1-6280-A64F-BB1E-DCAEF14C50C8,Unit A  Toilet,004,2.70,
1534,Zone,3C5F95BD-4FAF-5743-AABD-ACE914F0EC3D,,,,15.34,11.32,ZON - 013,12.03,10.06,42.0,19.03,12.14,44.7,,,,3.0,C8CB8346-F6A7-C841-8BCA-D0A9BAB487D1,Lobby,004,2.70,
1535,Zone,04164A44-622E-714A-B719-56CFFDEBA2CB,,,,12.51,15.22,ZON - 013,12.03,14.06,42.0,13.03,16.01,44.7,,,,3.0,75F22D7E-86F6-D844-9B69-0F8C63174DA9,Lobby,004,2.70,
1536,Zone,650FCA3D-8B35-F34D-98B1-64D37044FCF2,,,,12.5,13.51,ZON - 013,12.03,12.28,42.0,13.01,13.91,44.7,,,,3.0,88C5C66C-586E-BF4E-A8B7-99F9935E15AD,Lobby,004,2.70,
1537,Zone,460F379A-A077-7B4E-B8C4-C22A5B89C621,,,,18.41,13.39,ZON - 013,18.03,12.28,42.0,19.03,13.91,44.7,,,,3.0,9A50CB83-FA8B-534B-BBD7-69770EFB4006,Lobby,004,2.70,
1538,Zone,ECA6F867-7CE4-F64E-9315-46114E937F57,,,,18.37,15.24,ZON - 014,18.03,14.06,42.0,19.03,16.01,44.7,,,,3.0,360DD472-385E-3D40-A5D1-51007370ABFF,Lobby,005,2.70,
1539,Zone,51BAC8CB-0095-E747-B40A-033E2714EDF7,,,,32.31,14.94,ZON - 013,31.51,12.68,42.0,32.85,16.16,44.7,,,,3.0,28F60E8F-5B08-564E-AEBE-FB2AC86E40E5,Unit B  Terrace,004,2.70,
1540,Zone,9053AB92-1957-1641-B9E4-E79260EF180E,,,,21.77,12.76,ZON - 014,19.23,12.23,45.7,20.33,13.93,48.4,,,,3.0,0DADBA35-BE73-5B46-A034-4673401807FF,Unit B  Toilet,005,2.70,
1541,Zone,60BAF315-527C-A245-B6C6-E3D0632577F7,,,,23.45,13.94,ZON - 013,19.23,10.68,45.7,31.51,16.16,48.4,,,,3.0,5ADDDA10-D904-234C-9BE0-767BB5871C89,Unit B  Living,004,2.70,
1542,Zone,ABFC17A2-B757-0B4C-9E01-BECB1F909B80,,,,21.66,15.42,ZON - 013,19.23,14.66,45.7,20.33,16.01,48.4,,,,3.0,F8B88E79-CBCA-8A45-94B8-6919D249B7CB,Unit B  Shower,004,2.70,
1543,Zone,1C4F18B5-4685-0143-90AA-4BC811AD8085,,,,7.54,14.17,ZON - 013,4.79,10.41,45.7,11.83,16.16,48.4,,,,3.0,C5C118FD-1E39-1F43-A453-0DC46AA20BD9,Unit A  Living,004,2.70,
1544,Zone,A185968D-D6CE-9E49-94E2-20B3E514867D,,,,8.78,15.41,ZON - 013,10.73,14.66,45.7,11.83,16.01,48.4,,,,3.0,9F74CD32-1374-CA48-B226-2EB5C521EA03,Unit A  Shower,004,2.70,
1545,Zone,3201C751-D581-BC43-8A88-D9FEC308AA9E,,,,9.23,13.35,ZON - 013,10.73,12.23,45.7,11.83,13.93,48.4,,,,3.0,C0E58D65-8982-7F4A-9EE6-008BA087AFAB,Unit A  Toilet,004,2.70,
1546,Zone,1DE680C2-0E05-894D-9E1A-777ABE809660,,,,15.34,11.32,ZON - 013,12.03,10.06,45.7,19.03,12.14,48.4,,,,3.0,3E191C89-D60E-474A-B6A6-050BEC6D0500,Lobby,004,2.70,
1547,Zone,BA54264B-922E-D149-83CF-31E5F4791A69,,,,12.51,15.22,ZON - 013,12.03,14.06,45.7,13.03,16.01,48.4,,,,3.0,0B95D221-0419-7245-AB34-E4D42AD57F70,Lobby,004,2.70,
1548,Zone,BCAF97B1-FEDF-1842-9575-20E38FDA653A,,,,12.5,13.51,ZON - 013,12.03,12.28,45.7,13.01,13.91,48.4,,,,3.0,7C5490E2-5E92-D94A-AF37-2F18853BDC5D,Lobby,004,2.70,
1549,Zone,89970ED8-8FD4-C94B-A384-EE07AA0C0150,,,,18.41,13.39,ZON - 013,18.03,12.28,45.7,19.03,13.91,48.4,,,,3.0,0E5DF97F-6870-C944-8B0B-40C9663ED951,Lobby,004,2.70,
1550,Zone,C00441F5-CE8E-F14A-A03F-E524F70E9041,,,,18.37,15.24,ZON - 014,18.03,14.06,45.7,19.03,16.01,48.4,,,,3.0,2F99F4F2-4B96-0C4F-9A6D-CA36C2105682,Lobby,005,2.70,
1551,Zone,A76341F4-BDFD-294D-A36E-88590C0F60F9,,,,32.31,14.94,ZON - 013,31.51,12.68,45.7,32.85,16.16,48.4,,,,3.0,9D9616C0-B41C-BC4A-B6AB-7BFF6AC5049F,Unit B  Terrace,004,2.70,
1552,Zone,CD60DB5D-2703-5745-877E-F8FCB4459225,,,,21.77,12.76,ZON - 014,19.23,12.23,49.4,20.33,13.93,52.1,,,,3.0,93377DE8-689F-3D42-A696-236B18E1BB1B,Unit B  Toilet,005,2.70,
1553,Zone,7FF82EE5-C35C-0B49-B202-21F1F89CD2E5,,,,23.45,13.94,ZON - 013,19.23,10.68,49.4,31.51,16.16,52.1,,,,3.0,0A7A322F-02D4-A144-9A27-E38449CB6CB4,Unit B  Living,004,2.70,
1554,Zone,F619F3EF-3095-8842-A618-DD7C80AA8ED9,,,,21.66,15.42,ZON - 013,19.23,14.66,49.4,20.33,16.01,52.1,,,,3.0,B9D63669-0778-FE46-B377-90AC1E084520,Unit B  Shower,004,2.70,
1555,Zone,A4622C22-9A06-1449-B106-F4C6019F7DDD,,,,7.54,14.17,ZON - 013,4.79,10.41,49.4,11.83,16.16,52.1,,,,3.0,E67A95BE-B87C-A44E-876E-8794DE3F835F,Unit A  Living,004,2.70,
1556,Zone,53A94DFB-C0CD-9849-BA5D-8D5000090AB8,,,,8.78,15.41,ZON - 013,10.73,14.66,49.4,11.83,16.01,52.1,,,,3.0,A84B1EAF-392C-A248-9881-D9EAC0C04294,Unit A  Shower,004,2.70,
1557,Zone,0486AB07-DF67-5542-A1DD-7844D1932F3D,,,,9.23,13.35,ZON - 013,10.73,12.23,49.4,11.83,13.93,52.1,,,,3.0,E35AB757-0D25-2841-A964-7B694071FFE8,Unit A  Toilet,004,2.70,
1558,Zone,E3BCE1B6-0282-F946-9333-DBD8F8A49221,,,,15.34,11.32,ZON - 013,12.03,10.06,49.4,19.03,12.14,52.1,,,,3.0,BC57FA4A-5741-DA41-AC7E-E43D08E4E91D,Lobby,004,2.70,
1559,Zone,CB8B213C-4B67-F949-8AB9-D1450E3D5DDC,,,,12.51,15.22,ZON - 013,12.03,14.06,49.4,13.03,16.01,52.1,,,,3.0,78CE8FC4-FB1D-E54A-901B-F6DCC59850C0,Lobby,004,2.70,
1560,Zone,79372DFF-0F98-DB43-A417-FD3516F3A902,,,,12.5,13.51,ZON - 013,12.03,12.28,49.4,13.01,13.91,52.1,,,,3.0,89DB1A0E-9793-9448-BF3F-A380F3F08166,Lobby,004,2.70,
1561,Zone,9A30DA02-ED3E-554A-BCBB-1F007117E721,,,,18.41,13.39,ZON - 013,18.03,12.28,49.4,19.03,13.91,52.1,,,,3.0,9C89C13D-345C-0D41-BBA1-3C92E78B778C,Lobby,004,2.70,
1562,Zone,2A42DD86-1B83-0948-AEE8-266F7E6AB8F9,,,,18.37,15.24,ZON - 014,18.03,14.06,49.4,19.03,16.01,52.1,,,,3.0,9DC5AD1E-9CB7-8D4A-9D6D-7645F612D166,Lobby,005,2.70,
1563,Zone,B6973212-35BA-2F42-8FD5-303332EE6693,,,,32.31,14.94,ZON - 013,31.51,12.68,49.4,32.85,16.16,52.1,,,,3.0,31D169F7-9390-9641-A8CD-C48ACCED27DA,Unit B  Terrace,004,2.70,
1564,Zone,8579A4FF-6CB7-864B-A631-749974CE29F8,,,,18.41,13.39,ZON - 013,18.03,12.28,53.1,19.03,13.91,55.8,,,,3.0,D04EC756-F132-6242-AED0-7835A6DD5119,Lobby,004,2.70,
1565,Zone,4D65D489-86FC-6440-B354-D036151D0D15,,,,18.37,15.24,ZON - 014,18.03,14.06,53.1,19.03,16.01,55.8,,,,3.0,958896F0-4A6B-614E-8ACB-7D0DA67A36D5,Lobby,005,2.70,
1566,Zone,28E8C7AF-91BD-264D-863C-A6B34674D3E7,,,,23.85,13.59,ZON - 013,19.23,10.83,53.1,32.75,16.06,55.8,,,,3.0,D900C4FA-844A-E948-8FCE-6B1BCD1827A1,Terrace,004,2.70,
1567,Zone,496D1BD9-4B2E-7D45-947D-F02A5198AECA,,,,21.66,15.42,ZON - 013,19.23,14.66,53.1,20.33,16.01,55.8,,,,3.0,E4138B43-A626-BB4E-9578-931D054BAF08,Terrace Storage,004,2.70,
1568,Zone,1C910E6D-55CA-7743-A60B-372131339A77,,,,9.08,13.78,ZON - 013,4.79,10.41,53.1,11.83,16.16,55.8,,,,3.0,94556512-95CB-414F-BE84-EF52277BE5FA,Unit A  Living,004,2.70,
1569,Zone,CDD72E5D-350D-F041-B9E4-26355D365274,,,,8.78,15.41,ZON - 013,10.73,14.66,53.1,11.83,16.01,55.8,,,,3.0,7A379607-9CCC-D542-814B-16CACCF374E2,Unit A  Shower,004,2.70,
1570,Zone,7945A430-D0C7-B24C-97DF-B4B38596DC36,,,,9.23,13.35,ZON - 013,10.73,12.23,53.1,11.83,13.93,55.8,,,,3.0,02A051BD-0751-EE49-A5E7-EF1B79531B78,Unit A  Toilet,004,2.70,
1571,Zone,20355527-BCD5-E34D-987A-A73A06F4AB1B,,,,15.34,11.32,ZON - 013,12.03,10.06,53.1,19.03,12.14,55.8,,,,3.0,9CDA8151-6C9A-674B-8137-7CB6A67EEC56,Lobby,004,2.70,
1572,Zone,218D4DE1-CF7D-CE4C-8D8A-564DD8679032,,,,12.51,15.22,ZON - 013,12.03,14.06,53.1,13.03,16.01,55.8,,,,3.0,E282223E-1BB9-044F-B332-26FF2C9F2A03,Lobby,004,2.70,
1573,Zone,90C5B06F-E67F-704A-9C0F-8E04C48268DC,,,,12.5,13.51,ZON - 013,12.03,12.28,53.1,13.01,13.91,55.8,,,,3.0,84199D81-CE59-5B49-B627-4E0F02FC8EE8,Lobby,004,2.70,
1574,Zone,432C8299-CA35-BA4C-AEF8-33874DFDE7BE,,,,21.77,12.76,ZON - 014,19.23,12.23,53.1,20.33,13.93,55.8,,,,3.0,E2AD02D2-1E63-F94E-A21B-169DC81099E1,Terrace Storage,005,2.70,
1575,Zone,236D454F-4C6B-8B42-AB4C-FEB973F8A0E7,,,,18.41,13.39,ZON - 013,18.03,12.28,56.8,19.03,13.91,59.5,,,,3.0,77577C85-3B42-AA46-9301-DEE2A5BDBC43,Lobby,004,2.70,
1576,Zone,2748078B-E0EE-5A45-8F0C-C49529E7C971,,,,18.37,15.24,ZON - 014,18.03,14.06,56.8,19.03,16.01,59.5,,,,3.0,04821F64-A60D-C842-BF8C-531ABCD65CCA,Lobby,005,2.70,
1577,Zone,E6C60B1C-5BA1-9F4B-9821-6B902D1284A4,,,,23.41,13.68,ZON - 013,19.23,10.68,56.8,23.35,16.16,59.5,,,,3.0,BB2F1130-DD49-0048-91D6-B96EFF7CC192,Terrace,004,2.70,
1578,Zone,94E19495-9B08-5A4D-9942-08B3963B6EC9,,,,21.66,15.42,ZON - 013,19.23,14.66,56.8,20.33,16.01,59.5,,,,3.0,819C89B0-8F5C-7647-8E44-A6B5CA4CFD2E,Terrace Storage,004,2.70,
1579,Zone,574A52A4-AE73-F14D-821B-7C5D586F1E82,,,,7.54,14.17,ZON - 013,4.79,10.41,56.8,11.83,16.16,59.5,,,,3.0,0FBE594B-56F5-8441-865C-375FDFCC3B37,Unit A  Living,004,2.70,
1580,Zone,FFDE24AC-3B13-5149-A188-659F0083ADAD,,,,8.78,15.41,ZON - 013,10.73,14.66,56.8,11.83,16.01,59.5,,,,3.0,74B82888-4AEC-2C45-91AF-C3BFF69C24C4,Unit A  Shower,004,2.70,
1581,Zone,0CF72B78-776F-BD44-A373-E72874EBE733,,,,9.23,13.35,ZON - 013,10.73,12.23,56.8,11.83,13.93,59.5,,,,3.0,73E42272-B7CE-174E-8837-C3FEAE01AA8E,Unit A  Toilet,004,2.70,
1582,Zone,3BEF8365-F851-CB4C-99AE-99E8C4842EBE,,,,15.34,11.32,ZON - 013,12.03,10.06,56.8,19.03,12.14,59.5,,,,3.0,DB727AC7-AC52-A74B-B06D-A5FDCAE88D57,Lobby,004,2.70,
1583,Zone,D8BC0B93-B65A-224E-A57E-1BBEFFD2508D,,,,12.51,15.22,ZON - 013,12.03,14.06,56.8,13.03,16.01,59.5,,,,3.0,3907639B-797A-E746-96CA-B33921BF1EF3,Lobby,004,2.70,
1584,Zone,C5BE8C59-EE5B-4948-AA1E-0494DCE32092,,,,12.5,13.51,ZON - 013,12.03,12.28,56.8,13.01,13.91,59.5,,,,3.0,EBB0E5C3-250D-E342-ACDF-C51677F4550D,Lobby,004,2.70,
1585,Zone,B73BDCC6-EF18-464C-8F95-9E3522B431B9,,,,21.77,12.76,ZON - 014,19.23,12.23,56.8,20.33,13.93,59.5,,,,3.0,0891E1FD-D349-4648-A643-7627FD458698,Terrace Storage,005,2.70,
1586,Zone,4E45D642-CD7D-CA41-9E3F-77C4E9751D25,,,,27.12,1.36,ZON - 013,27.01,1.32,56.8,27.23,1.4,59.5,,,,3.0,93B2F467-D7FD-7A4E-A8D0-E5BB762F6368,Terrace,004,2.70,
1587,Zone,2ED538A2-E812-6E45-913A-9D11BA431E14,,,,21.77,12.76,ZON - 014,19.23,12.23,60.5,20.33,13.93,63.2,,,,3.0,7A939D15-E943-C44C-B43B-24745418DB68,Unit B  Toilet,005,2.70,
1588,Zone,0068B417-FAE2-2841-A0DF-003CE2C28429,,,,23.45,13.94,ZON - 013,19.23,10.68,60.5,26.5,16.16,63.2,,,,3.0,461B3F75-6A19-4C40-825E-21D2116EAA74,Unit B  Living,004,2.70,
1589,Zone,63394AF1-FCEF-B54D-8DFA-A1941B4EE9DA,,,,21.66,15.42,ZON - 013,19.23,14.66,60.5,20.33,16.01,63.2,,,,3.0,95F6A000-A6F4-5846-94C2-15875971BAB0,Unit B  Shower,004,2.70,
1590,Zone,FA6C6683-601D-5740-8C6D-98527274B728,,,,7.54,14.17,ZON - 013,4.79,10.41,60.5,11.83,16.16,63.2,,,,3.0,84C4C0F2-958B-8445-B5D4-813E7BFA7212,Unit A  Living,004,2.70,
1591,Zone,EBFC85F4-B875-3E4B-8BAE-60A38DF24B0C,,,,8.78,15.41,ZON - 013,10.73,14.66,60.5,11.83,16.01,63.2,,,,3.0,AEDA8EF1-17B6-A949-8093-E10B67DC9020,Unit A  Shower,004,2.70,
1592,Zone,0DF75C98-841C-6F49-889E-FEB9D1A98C34,,,,9.23,13.35,ZON - 013,10.73,12.23,60.5,11.83,13.93,63.2,,,,3.0,6586AA12-04D1-5840-985D-9BFF9719F107,Unit A  Toilet,004,2.70,
1593,Zone,7AF72690-7F4E-0A48-B171-AA61DB015B55,,,,15.34,11.32,ZON - 013,12.03,10.06,60.5,19.03,12.14,63.2,,,,3.0,3DD4673C-D113-8E49-83B9-73100A2F1EF5,Lobby,004,2.70,
1594,Zone,DFA6F4D6-BA93-8248-A711-484828E54B1A,,,,12.51,15.22,ZON - 013,12.03,14.06,60.5,13.03,16.01,63.2,,,,3.0,45EB3D4B-9356-EB48-8DE4-02F6C98B72C7,Lobby,004,2.70,
1595,Zone,BB4BB216-C43D-1A48-B2B2-07ED489A03B9,,,,12.5,13.51,ZON - 013,12.03,12.28,60.5,13.01,13.91,63.2,,,,3.0,6BFB213B-F994-6247-904C-B6CDB9A25531,Lobby,004,2.70,
1596,Zone,A174DC96-9129-C848-BC73-51B65BACCE6D,,,,18.41,13.39,ZON - 013,18.03,12.28,60.5,19.03,13.91,63.2,,,,3.0,F215873B-F40D-2F48-B8B3-573E2647D0A6,Lobby,004,2.70,
1597,Zone,0493BB7E-F524-DF43-A944-B2E058B7B69E,,,,18.37,15.24,ZON - 014,18.03,14.06,60.5,19.03,16.01,63.2,,,,3.0,3B1F0FC4-9158-AF4E-9B5A-FBFD98CE558E,Lobby,005,2.70,
1598,Zone,E40E6024-63EE-A044-870A-98F2D6484DD9,,,,26.88,13.79,ZON - 013,26.6,11.87,60.5,27.85,16.16,63.2,,,,3.0,15E73DB8-A7AC-364D-A387-AB11B644BCC6,Unit B  Terrace,004,2.70,
1599,Zone,11B3FF46-68B0-6F46-A888-A06BACF1FAEF,,,,21.77,12.76,ZON - 014,19.23,12.23,64.2,20.33,13.93,66.9,,,,3.0,0BADC9B6-6FBD-2A4F-99E3-B2DBD8D5683C,Unit B  Toilet,005,2.70,
1600,Zone,94C32916-1F90-7141-8261-1AB60836BB42,,,,23.45,13.94,ZON - 013,19.23,10.68,64.2,26.5,16.16,66.9,,,,3.0,7671A21F-2283-0B4E-909E-5C7771EC8C15,Unit B  Living,004,2.70,
1601,Zone,7ABE8933-E76D-3746-86B6-88EE649FC385,,,,21.66,15.42,ZON - 013,19.23,14.66,64.2,20.33,16.01,66.9,,,,3.0,591EBD48-6E48-BE40-8604-9B292E14FC61,Unit B  Shower,004,2.70,
1602,Zone,22043A02-650F-8942-B17F-6104EAB44915,,,,7.54,14.17,ZON - 013,4.79,10.41,64.2,11.83,16.16,66.9,,,,3.0,C82DEF93-8C25-0A4A-98D7-830AF2C63628,Terrace,004,2.70,
