node_id,element_type,guid,associated_element_guid,text,length,pos_x,pos_y,info_string,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,width,height,label_type,embedded_door_guid,zone_stamp_guid,room_name,room_number,room_height,marker_guid,embedded_in_wall_guid
685,Wall,BE6FFBF8-B4D3-435C-A67C-63CA3797D25F,,,2.29,,,FND-048,39.14,5.01,-1.8,39.64,7.3,-1.3,0.50,0.50,1.0,,,,,,,
686,Wall,3E1D788C-B7F3-4D3E-BBED-0DEE1D2C8525,,,3.57,,,FND-017,44.71,10.14,-2.6,48.28,10.54,-1.75,0.40,0.85,1.0,,,,,,,
687,Wall,B972F318-612C-48D7-97A9-5CF585150384,,,1.66,,,FND-018,31.91,9.96,-0.75,33.56,10.51,-0.25,0.55,0.50,1.0,,,,,,,
688,Wall,25788240-2BFB-4FF9-BF26-BA0947C9A16D,,,3.30,,,FND-049,31.91,7.22,-0.75,32.46,10.51,-0.25,0.55,0.50,1.0,,,,,,,
689,Wall,CB31BDAF-C6B5-42D7-B149-D43A1206E52C,,,1.50,,,FND-038,35.71,2.37,-1.8,37.21,2.92,-0.6,0.55,1.20,1.0,,,,,,,
690,Wall,07B293BC-C107-4685-A0E3-2644932E6868,,,1.93,,,FND-067,31.1,5.44,-0.75,33.03,5.94,-0.25,0.50,0.50,1.0,,,,,,,
691,Wall,6CB5A0D0-AA2E-4AFE-8036-ABD96E6FAECD,,,1.80,,,FND-050,32.12,2.36,-0.75,32.63,4.17,-0.25,0.50,0.50,0.0,,,,,,,
692,Wall,EA82D3DF-3B70-4C69-A898-1EC3B438A8B0,,,1.27,,,FND-062,33.03,4.17,-0.75,33.53,5.44,-0.25,0.50,0.50,1.0,,,,,,,
693,Wall,DB2E5177-3CDA-4115-B113-344AC9CE0196,,,0.90,,,FND-051,32.13,3.67,-0.75,33.03,4.17,-0.25,0.50,0.50,0.0,,,,,,,
694,Wall,FB0A1A28-CE63-4305-B7BA-7CBB4A9BC57F,,,0.93,,,FND-043,38.21,2.37,-1.8,39.14,2.92,-1.3,0.55,0.50,1.0,,,,,,,
695,Wall,E81D40A0-526C-4484-A4E8-DA13BF534347,,,4.10,,,FTG-032,40.06,10.02,-2.05,44.16,10.61,-0.49,0.55,1.56,1.0,,,,,,,
696,Wall,E8B2678A-1FA4-4F2B-994E-43712460825F,,,3.30,,,WAL-E-006,39.64,2.41,-1.29,42.93,2.82,1.67,0.41,2.95,0.0,FF28A4AB-1076-4B07-9609-6B944E91272E,,,,,,
697,Wall,D03809D5-F2DD-49F1-9E79-FF65486EAAB3,,,1.00,,,WAL-I-021,36.74,7.44,0.0,36.89,8.44,0.44,0.15,0.44,0.0,,,,,,,
698,Wall,25BC0933-0FFE-46CC-B30C-1B191D963C2A,,,1.95,,,FND-052,37.19,5.01,-1.8,39.14,5.51,-1.3,0.50,0.50,1.0,,,,,,,
699,Wall,70384B76-3BBE-437A-BC0D-111A9B17A4C0,,,0.90,,,FND-026,39.42,0.5,-1.8,39.74,1.4,-1.3,0.32,0.50,1.0,,,,,,,
700,Wall,AD499FB9-1F81-4A5D-B156-7AE70A363974,,,3.59,,,FND-011,44.61,6.64,-2.6,48.21,7.19,-2.1,0.55,0.50,1.0,,,,,,,
701,Wall,1D25D030-7817-4D2E-BF48-37D6054910B2,,,3.33,,,FND-012,44.06,7.19,-2.6,44.61,10.51,-1.75,0.55,0.85,1.0,,,,,,,
702,Wall,487B7E21-38B3-4FB7-83AE-ED9C92CB9B49,,,1.78,,,FND-053,31.1,5.44,-0.75,31.6,7.22,-0.25,0.50,0.50,1.0,,,,,,,
703,Wall,21F8FDF9-5C33-4F4E-9196-D661207C34C3,,,5.77,,,FND-044,26.13,6.67,-0.75,31.91,7.22,-0.25,0.55,0.50,1.0,,,,,,,
704,Wall,DEE6741B-7013-49BA-9AF5-AC5FE8FEA138,,,4.85,,,FND-039,26.13,2.37,-0.75,26.68,7.22,-0.25,0.55,0.50,1.0,,,,,,,
705,Wall,AC1F2A86-00AA-4D7B-A66D-61FAE65FB8EE,,,5.27,,,FND-027,42.93,2.37,-2.6,48.21,2.92,-2.1,0.55,0.50,1.0,,,,,,,
706,Wall,DEDA9C21-40AE-4818-A9E5-452333B9573B,,,4.55,,,FND-019,40.06,9.96,-2.6,44.61,10.51,-1.75,0.55,0.85,1.0,,,,,,,
707,Wall,1523BF2F-88DC-43CC-8785-5BA6BBFE9641,,,4.82,,,FND-010,47.66,2.37,-2.6,48.21,7.19,-2.1,0.55,0.50,1.0,,,,,,,
708,Wall,5CA23B75-44B3-42B8-A6C1-086F94170597,,,1.24,,,FND-020,35.06,9.96,-1.8,36.3,10.51,-0.6,0.55,1.20,1.0,,,,,,,
709,Wall,71DA947A-7339-4742-AC74-3C99AB3D1FF8,,,5.00,,,FND-028,26.13,2.37,-0.75,31.13,2.92,-0.25,0.55,0.50,1.0,,,,,,,
710,Wall,655F25A4-FB05-4D1A-B44C-3FCFD167FD05,,,3.30,,,FND-029,39.14,2.37,-2.25,42.43,2.92,-1.75,0.55,0.50,1.0,,,,,,,
711,Wall,A1C588C4-ACF9-4068-9919-27DDF46E6A91,,,4.78,,,FND-030,26.18,1.08,-0.3,30.96,1.4,0.2,0.32,0.50,1.0,,,,,,,
712,Wall,A8482FB8-BEAE-4FC8-9282-E1B1A7BCF442,,,3.03,,,FND-054,37.19,5.01,-1.8,37.69,8.04,-1.3,0.50,0.50,1.0,,,,,,,
713,Wall,73CC76DB-E793-46F3-BE12-3D86023F1C3E,,,2.18,,,FND-070,42.43,7.19,-2.25,44.61,7.69,-1.75,0.50,0.50,1.0,,,,,,,
714,Wall,34B042DE-CF1C-46DE-A315-D05322F59BF7,,,2.64,,,FND-055,42.43,2.37,-2.25,42.93,5.01,-1.75,0.50,0.50,1.0,,,,,,,
715,Wall,A24CCC89-53CF-4640-A89E-BEC192DD7E74,,,0.64,,,FND-058,41.79,5.01,-2.25,42.43,5.51,-1.75,0.50,0.50,0.0,,,,,,,
716,Wall,B6768845-7FCA-465E-AFE9-3E3DAAC4E0B7,,,2.28,,,FND-063,41.79,5.01,-2.25,42.29,7.29,-1.75,0.50,0.50,1.0,,,,,,,
717,Wall,B4A719B6-9D9E-435B-8047-298F2BA2ACA9,,,0.64,,,FND-068,41.79,6.79,-2.25,42.43,7.29,-1.75,0.50,0.50,1.0,,,,,,,
718,Wall,4ACE93BD-96C2-4718-B147-F4360C417C2B,,,6.07,,,FTG-010,26.58,2.27,-0.55,32.65,2.82,1.05,0.55,1.60,1.0,,,,,,,
719,Wall,A5EA1C3B-257E-467A-A356-9CAE347DB17B,,,4.05,,,FTG-001,26.03,2.82,-0.55,26.58,6.87,1.35,0.55,1.90,1.0,,,,,,,
720,Wall,AF17E25A-52CA-4059-B27D-63F4D3AADDDD,,,5.78,,,FTG-002,26.58,6.87,-0.55,32.36,7.32,0.82,0.55,1.37,1.0,,,,,,,
721,Wall,A44B47E4-455D-4127-8139-61BCFDECB27B,,,0.84,,,FTG-003,31.81,6.87,-0.55,32.36,7.71,0.72,0.55,1.27,1.0,,,,,,,
722,Wall,51634CD6-DD0B-42FA-B87A-924522EE8689,,,1.24,,,FTG-004,35.06,10.02,-0.9,36.3,10.61,0.31,0.55,1.21,0.0,,,,,,,
723,Wall,751F9BD3-1DFA-4D36-8900-36F95C2D8C85,,,2.66,,,WAL-E-018,42.93,2.41,-1.75,45.59,2.82,1.66,0.41,3.41,0.0,,,,,,,
724,Wall,A027F641-4670-4745-903B-4741EB754C9C,,,1.97,,,FTG-049,36.59,10.02,-1.7,38.56,10.61,0.31,0.55,2.01,0.0,,,,,,,
725,Wall,F64810D7-A5E3-4990-9CB2-F86BB6C945C2,,,1.72,,,FTG-024,42.44,7.29,-1.75,44.16,7.59,-1.13,0.30,0.62,1.0,,,,,,,
726,Wall,12D2022A-0267-44F4-B67E-87A4132AC4F8,,,2.18,,,WAL-I-004,33.46,5.84,-0.01,35.64,5.94,4.04,0.10,4.06,0.0,94000EBA-D5F7-4A49-A49A-D02D795469A0,,,,,,
727,Wall,7FB457CE-FFEF-4CBB-A689-03F33883FA90,,,4.02,,,FTG-005,47.76,2.82,-2.4,48.31,6.84,-1.5,0.55,0.90,1.0,,,,,,,
728,Wall,684A3E15-3143-4575-9ED7-EE22663E451B,,,2.17,,,FTG-055,45.59,2.27,-2.4,47.76,2.82,-0.96,0.55,1.44,0.0,,,,,,,
729,Wall,A08D2EDF-0EBC-4C83-A09A-157F8B4E337A,,,0.94,,,FTG-006,36.27,2.27,-0.9,37.21,2.82,-0.0,0.55,0.90,0.0,,,,,,,
730,Wall,853C219F-3169-48D4-835D-54A36661D663,,,1.95,,,WAL-I-013,37.54,5.31,-1.29,39.49,5.39,-0.01,0.08,1.28,0.0,,,,,,,
731,Wall,84001EA7-28AA-47F8-A91E-0D36CC380809,,,2.12,,,WAL-I-035,33.36,3.72,-0.01,33.46,5.84,3.77,0.10,3.78,0.0,,,,,,,
732,Wall,D6982444-0196-44FD-A3BD-418104332334,,,6.07,,,WAL-E-001,26.58,2.41,0.21,32.65,2.82,4.22,0.41,4.01,1.0,,,,,,,
733,Wall,458A5C7E-122C-4BC6-87F1-BEBA735FF647,,,4.02,,,WAL-E-008,47.76,2.82,-1.75,48.17,6.84,1.66,0.41,3.41,1.0,,,,,,,
734,Wall,DD1927D1-0F46-42BD-8ABE-4ACEF4BB01F7,,,3.60,,,WAL-E-019,44.16,6.84,-1.75,47.76,7.25,1.67,0.41,3.42,1.0,,,,,,,
735,Wall,81E97FFE-BBBF-4D8F-BC28-3960C5506309,,,3.18,,,WAL-E-020,44.16,6.84,-1.29,44.57,10.02,1.66,0.41,2.95,1.0,,,,,,,
736,Wall,128AEB92-7789-4BD2-829B-CD65688081B2,,,4.10,,,WAL-E-010,40.06,10.02,-1.29,44.16,10.43,1.66,0.41,2.95,1.0,,,,,,,
737,Wall,34FDC9B4-3793-4C0D-AC6D-8A09095C1636,,,3.15,,,WAL-E-016,31.95,6.87,0.21,32.36,10.02,4.22,0.41,4.01,1.0,9EC9F642-7278-4AE1-8B77-8A130BCA6719,,,,,,
738,Wall,D13671C7-66AC-4EE3-91C3-CB9B87788167,,,5.78,,,WAL-E-002,26.58,6.87,0.21,32.36,7.28,4.22,0.41,4.01,1.0,,,,,,,
739,Wall,CE3B984F-345C-4B4F-9D17-A441037C58D7,,,4.05,,,WAL-E-003,26.17,2.82,0.21,26.58,6.87,4.22,0.41,4.01,1.0,,,,,,,
740,Wall,DA0097CF-5840-4239-B6FE-D512967ACEB5,,,4.05,,,WAL-I-033,29.46,2.82,0.43,29.56,6.87,3.43,0.10,2.99,1.0,957292E3-D62C-4E9F-B4BA-7910D951C7EA,,,,,,
741,Wall,52103E6C-D465-472E-8741-EAA6CF33B16A,,,3.90,,,WAL-I-002,29.56,5.84,0.43,33.46,5.94,3.92,0.10,3.48,0.0,7239ACE6-7D3F-403F-8BF6-788731460469,,,,,,
742,Wall,9BE5B75C-3547-47C7-BD41-0BDD5D768664,,,0.90,,,WAL-I-005,35.64,5.94,-0.01,35.74,6.84,4.0,0.10,4.01,0.0,88F67B78-10AA-4E8F-8287-115D5C909319,,,,,,
743,Wall,43155099-71F1-4727-954E-95AF68A169E2,,,2.18,,,WAL-I-007,33.46,3.72,-0.01,35.64,3.82,3.99,0.10,4.01,0.0,6FBFDFC4-4D06-4E57-9AD0-213E0A89091C,,,,,,
744,Wall,3BBA0080-4ECF-441D-A797-807A2D4EFAF6,,,0.90,,,WAL-I-001,32.46,2.82,-0.01,32.56,3.72,4.13,0.10,4.15,1.0,,,,,,,
745,Wall,21969458-7322-4A16-A536-85287A258107,,,3.38,,,WAL-I-003,32.36,7.44,0.45,35.74,7.54,3.98,0.10,3.53,0.0,,,,,,,
746,Wall,B48039D5-0001-440F-9692-35980862EF68,,,1.00,,,WAL-I-006,35.64,7.44,0.43,35.74,8.44,4.0,0.10,3.56,0.0,5DA2BEEE-82BF-4066-99FA-370C824011AA,,,,,,
747,Wall,C1AF757B-3F59-49F5-BFF3-CE53A729F0EE,,,1.00,,,WAL-I-011,37.95,7.44,-1.07,38.05,8.44,4.78,0.10,5.85,0.0,,,,,,,
748,Wall,C49D61A9-B064-41C9-8A5C-93DC23FBFC12,,,1.59,,,WAL-I-038,38.05,8.44,-1.07,39.64,8.54,1.78,0.10,2.85,0.0,01989053-81D8-460E-B14C-DAA565EB257D,,,,,,
749,Wall,38FFF00E-A554-47D9-A718-DE2FF44682D0,,,2.58,,,WAL-I-016,39.54,7.44,-1.07,39.64,10.02,1.46,0.10,2.53,0.0,95D3E85A-69DE-4E5D-993D-74480D3FBDBA,,,,,,
750,Wall,D16F0CB2-8B78-498E-8E79-9F5052FFBE14,,,1.58,,,WAL-I-008,36.63,8.44,-1.07,36.73,10.02,4.17,0.10,5.24,0.0,,,,,,,
751,Wall,E5EA2CBD-4206-402B-8A71-175723EB5FF2,,,3.85,,,WAL-I-036,35.64,4.92,-0.01,39.49,5.02,5.23,0.10,5.24,0.0,EA383A03-3BFD-4311-9195-98F03B563C27,,,,,,
752,Wall,713971A4-0BD6-4292-9A82-686BC64ADD9C,,,2.10,,,WAL-I-037,39.49,2.82,-1.07,39.64,4.92,1.46,0.15,2.53,1.0,,,,,,,
753,Wall,36E1CDF9-AAE9-4152-844B-14F0CF56B487,,,1.20,,,WAL-I-017,38.29,3.72,-0.01,38.39,4.92,4.48,0.10,4.49,0.0,,,,,,,
754,Wall,6E7F20FE-A8A8-4A9A-8C7E-BDFB6F7AA3E6,,,0.45,,,WAL-I-018,37.84,3.62,0.0,38.29,3.72,4.78,0.10,4.78,0.0,,,,,,,
755,Wall,0CBA2620-8152-465A-81D9-6EDBE1E0405A,,,0.90,,,WAL-I-019,37.84,2.82,0.0,37.94,3.72,4.78,0.10,4.78,1.0,DEA5FA02-3F3B-46E3-B4F9-E508A81263BD,,,,,,
756,Wall,64684FC7-DD74-4CD8-9299-1F3557667497,,,0.60,,,WAL-I-020,36.74,6.84,0.0,36.89,7.44,4.78,0.15,4.78,0.0,,,,,,,
757,Wall,AAE1EF29-7C5C-4138-A588-6A0A8AE8BE8D,,,0.60,,,COL-I-001,35.59,6.84,-0.25,35.74,7.44,1.78,0.15,2.03,0.0,,,,,,,
758,Wall,20D60D8D-6C6C-4A31-A4B8-DE773E8BCFC8,,,0.60,,,COL-I-002,39.49,6.84,-1.29,39.64,7.44,1.67,0.15,2.96,0.0,,,,,,,
759,Wall,2F055917-3B62-492B-904C-7B667FA3AEF8,,,1.30,,,FTG-007,32.16,2.82,-0.25,32.46,4.12,0.2,0.30,0.45,0.0,,,,,,,
760,Wall,90BEB519-EF52-4022-B7FC-A37B11DA97DA,,,2.19,,,FTG-008,39.19,2.82,-1.3,39.49,5.01,-0.08,0.30,1.22,0.0,,,,,,,
761,Wall,E8187C68-8FFD-4FCC-9C14-E708B61F92D8,,,2.43,,,FTG-009,37.21,2.27,-1.6,39.64,2.82,-0.14,0.55,1.46,1.0,,,,,,,
762,Wall,6B0A777E-0199-4AB7-9FFB-465D767BAF0D,,,0.36,,,FTG-031,36.48,7.74,-0.25,36.78,8.1,0.21,0.30,0.46,0.0,,,,,,,
763,Wall,55E5C7D8-992C-4C84-B9C5-455CF928BE5C,,,2.70,,,FTG-011,32.36,10.02,-0.55,35.06,10.61,0.66,0.55,1.21,1.0,,,,,,,
764,Wall,3FD91C15-B639-4247-B6BD-6AE7886037D1,,,3.30,,,FTG-012,39.64,2.27,-2.05,42.93,2.82,-1.05,0.55,1.00,0.0,,,,,,,
765,Wall,9EF05ECB-2FAB-4335-98F1-57B27FE9B0E4,,,0.91,,,FTG-030,36.33,8.1,-1.3,37.24,8.4,-0.24,0.30,1.06,0.0,,,,,,,
766,Wall,43E55693-45A1-4736-BED0-124DA97FB0FB,,,2.70,,,WAL-E-011,32.36,10.02,0.21,35.06,10.43,4.48,0.41,4.27,1.0,,,,,,,
767,Wall,B33753E0-14FE-4A02-A699-7FF80DA9756A,,,0.97,,,WAL-E-012,35.33,10.02,0.21,36.3,10.43,4.66,0.41,4.45,0.0,,,,,,,
768,Wall,C654B700-6274-4276-AEF0-F1E5D80E1212,,,3.76,,,WAL-E-013,36.3,10.02,-1.3,40.06,10.43,1.78,0.41,3.08,0.0,,,,,,,
769,Wall,5F7828F9-9E57-4E0B-BB4C-72FB81903101,,,2.78,,,WAL-E-004,32.65,2.41,-0.25,35.44,2.82,4.78,0.41,5.03,0.0,,,,,,,
770,Wall,37D46096-6B20-44F7-A801-6E6D3E069DAD,,,1.52,,,FTG-013,33.06,4.12,-0.25,33.36,5.64,0.21,0.30,0.46,1.0,,,,,,,
771,Wall,2C685250-58B2-4129-B117-39886E31068A,,,0.90,,,FTG-014,32.16,3.82,-0.25,33.06,4.12,0.21,0.30,0.46,0.0,,,,,,,
772,Wall,AA70E00F-EC96-45CA-A51E-CE1DF9FD14B5,,,1.90,,,FTG-015,31.16,5.64,-0.25,33.06,5.94,0.21,0.30,0.46,1.0,,,,,,,
773,Wall,3E0B5A9B-9CFF-4A66-9B33-4C71E9C5B7B5,,,0.39,,,WAL-I-014,39.49,4.92,-1.06,39.64,5.31,-0.01,0.15,1.05,0.0,,,,,,,
774,Wall,5F207DA4-736D-46E8-B068-05E2669A7A3B,,,1.50,,,FTG-048,38.56,10.02,-1.95,40.06,10.61,-0.01,0.55,1.94,1.0,,,,,,,
775,Wall,90BED2AF-90C9-479A-94B3-8338A0D4785D,,,4.12,,,FTG-016,32.36,7.44,-0.25,36.48,7.74,0.21,0.30,0.46,1.0,,,,,,,
776,Wall,F5962D52-B5E4-4423-9389-1C805218E4CC,,,1.92,,,FTG-017,36.33,8.1,-1.3,36.63,10.02,0.37,0.30,1.67,0.0,,,,,,,
777,Wall,9AD08A1D-2346-442C-9839-12D374E1649F,,,1.18,,,FTG-029,42.44,2.82,-1.75,42.74,4.0,-1.29,0.30,0.46,0.0,,,,,,,
778,Wall,99431E8D-EF6D-4949-80B7-A208DAD3A270,,,0.59,,,FTG-025,41.84,5.09,-1.75,42.44,5.39,-1.29,0.30,0.46,0.0,,,,,,,
779,Wall,2C6BF5B7-2DF5-40B9-8555-318249F34CE2,,,1.13,,,FTG-028,37.24,6.97,-1.3,37.54,8.1,-0.24,0.30,1.06,0.0,,,,,,,
780,Wall,70424A30-A000-460B-AA8A-92E85247807D,,,0.46,,,FTG-027,42.44,7.14,-1.75,42.74,7.59,-1.29,0.30,0.46,0.0,,,,,,,
781,Wall,C848674D-29FB-4698-935A-1E462BD1968F,,,1.23,,,FTG-018,31.16,5.64,-0.25,31.46,6.87,0.21,0.30,0.46,1.0,,,,,,,
782,Wall,924E9DEE-537A-4C03-8584-0BA458011684,,,1.09,,,FTG-019,42.44,4.0,-1.75,42.74,5.09,-1.29,0.30,0.46,1.0,,,,,,,
783,Wall,3F44DD16-8D76-43D1-8CFA-98A6BFA1E6C5,,,0.59,,,FTG-026,41.84,6.84,-1.75,42.44,7.14,-1.29,0.30,0.46,0.0,,,,,,,
784,Wall,68754349-13C6-42F7-ABB6-A9B0960BF877,,,1.96,,,FTG-020,37.24,5.01,-1.3,37.54,6.97,-0.24,0.30,1.06,1.0,,,,,,,
785,Wall,6A5521A3-8E82-46EC-9DC3-6339FD7684EC,,,0.60,,,WAL-I-039,41.12,8.44,1.77,41.72,8.54,5.02,0.10,3.26,0.0,,,,,,,
786,Wall,AF72D1C8-C112-490B-80FD-7BAF4A180FB6,,,0.60,,,COL-I-003,39.49,6.84,1.76,39.64,7.44,4.78,0.15,3.02,0.0,,,,,,,
787,Wall,04785CF9-0E8B-415B-84FD-9F647188748A,,,0.60,,,COL-I-004,35.59,6.84,1.78,35.74,7.44,4.0,0.15,2.22,0.0,,,,,,,
788,Wall,43056B0E-CE5B-45B4-A129-34006209AC81,,,3.27,,,WAL-I-022,39.49,2.57,1.76,39.64,5.84,4.7,0.15,2.93,1.0,,,,,,,
789,Wall,1E8F1D3F-3F17-454B-BF5E-124333C98A7D,,,5.05,,,WAL-I-023,39.49,5.74,1.66,44.54,5.84,5.02,0.10,3.36,0.0,"EBE7C6CA-ACCF-43DC-9C14-C706034272F7, 0F0AC1FF-70D8-403B-A887-8EFF84F2F588",,,,,,
790,Wall,1863DC8B-C258-4B66-8FD7-3C2BBADCF758,,,3.02,,,WAL-I-024,44.44,2.82,1.66,44.54,5.84,5.02,0.10,3.36,1.0,,,,,,,
791,Wall,19CBFEA0-D3F1-41B0-8C4F-938E2C10C991,,,3.02,,,WAL-I-025,42.14,2.82,1.66,42.24,5.84,5.02,0.10,3.36,1.0,,,,,,,
792,Wall,C27C58CE-D04A-496A-BF0D-35D4C4B8011D,,,0.70,,,WAL-I-026,41.02,6.84,1.77,41.72,6.94,5.02,0.10,3.26,0.0,,,,,,,
793,Wall,2A78C667-118D-41E9-BFA9-16D4AF4C373E,,,1.00,,,WAL-I-028,41.02,5.84,1.76,41.12,6.84,5.02,0.10,3.26,0.0,BE0E8523-81A2-4170-AC4B-D9230200DFCE,,,,,,
794,Wall,3984CC39-3D21-4AD4-9007-7A8D17AC19E7,,,1.22,,,WAL-I-010,36.73,8.44,-1.07,37.95,8.54,4.78,0.10,5.85,0.0,,,,,,,
795,Wall,059D933C-CF8F-43AC-887D-107109406F6E,,,1.58,,,WAL-I-032,40.62,8.44,1.66,40.72,10.02,4.9,0.10,3.23,1.0,,,,,,,
796,Wall,7C17CEB5-04A4-44F1-9F10-399A4D133855,,,1.58,,,WAL-I-041,41.62,8.44,1.66,41.72,10.02,5.08,0.10,3.41,1.0,6FFE8F47-6FBB-41E8-AD40-2E6AB60B6F46,,,,,,
797,Wall,7448D18B-B79F-44BA-9FFB-C22D2410AC5F,,,0.29,,,FTG-050,36.3,10.02,-1.6,36.59,10.61,0.31,0.55,1.91,0.0,,,,,,,
798,Wall,4FD6398B-4977-4418-8222-5D059209FA00,,,1.08,,,WAL-I-029,39.07,8.44,1.66,39.17,9.52,4.6,0.10,2.94,0.0,,,,,,,
799,Wall,BE6DF09C-48DA-42BF-81EA-0FF409A1839A,,,0.57,,,WAL-I-030,39.07,9.42,1.66,39.64,9.52,4.78,0.10,3.12,0.0,,,,,,,
800,Wall,DC1304EF-4FE7-427A-862B-4FD3CDDEE60F,,,0.50,,,WAL-I-031,39.54,9.52,1.66,39.64,10.02,4.78,0.10,3.12,1.0,,,,,,,
801,Wall,816DB8E2-F926-4376-8C36-A0453CF5C85F,,,0.99,,,WAL-I-009,35.74,8.44,0.43,36.73,8.54,4.17,0.10,3.74,0.0,,,,,,,
802,Wall,37E55AFC-4E66-436A-85C9-4547E8B71F4C,,,2.44,,,WAL-I-027,41.72,6.84,1.78,44.16,6.87,5.04,0.03,3.26,0.0,5DC21CCC-0E81-4792-9702-B7ADE839DD56,,,,,,
803,Wall,B6E804D4-216B-4E66-A0F6-FB0A4B0563F8,,,2.01,,,WAL-E-007,39.64,2.41,1.66,41.65,2.82,6.23,0.41,4.56,1.0,,,,,,,
804,Wall,243714AD-C40E-4D8E-B80B-ADB528F21BBA,,,3.60,,,WAL-E-023,44.16,6.84,1.66,47.76,7.25,5.05,0.41,3.39,1.0,D7384447-DCD4-4CAD-8082-B1CE01B9F3EE,,,,,,
805,Wall,6FE11E1F-3B73-48BE-BE58-324209467986,,,3.18,,,WAL-E-009,44.16,6.84,1.66,44.57,10.02,5.12,0.41,3.45,1.0,,,,,,,
806,Wall,2428E078-6349-4EAF-9782-298B88FD09E0,,,2.51,,,WAL-E-014,41.65,10.02,1.66,44.16,10.43,5.61,0.41,3.94,1.0,,,,,,,
807,Wall,B1ABD3AC-4A0F-4195-A655-1B155EECA7D5,,,0.25,,,COL-E-025,26.17,1.17,0.95,26.42,1.29,3.16,0.12,2.21,0.0,,,,,,,
808,Wall,7B9F305F-752A-4A8D-925F-6E1B7B60D463,,,0.30,,,FTG-033,26.18,1.17,0.2,26.48,1.32,0.95,0.15,0.75,0.0,,,,,,,
809,Wall,D2BC6E89-44EA-4C17-8BCE-B54900FBD96F,,,3.07,,,FTG-034,39.58,0.27,-1.3,42.65,0.42,-1.05,0.15,0.25,0.0,,,,,,,
810,Wall,81E1CB99-7024-4A6A-96F7-75864A377068,,,0.90,,,FTG-035,39.51,0.34,-1.3,39.66,1.24,-1.05,0.15,0.25,0.0,,,,,,,
811,Wall,E663BEEF-CFD1-463B-9DA1-AC4972928923,,,4.68,,,FTG-036,27.08,1.17,0.2,31.76,1.32,0.42,0.15,0.22,0.0,,,,,,,
812,Wall,F1FBE9CA-1345-4A01-B4C0-4292DC1F63F4,,,0.30,,,FTG-037,26.78,1.17,0.2,27.08,1.32,0.6,0.15,0.40,0.0,,,,,,,
813,Wall,B593B602-5E00-4187-828E-92BACD406AD9,,,0.30,,,FTG-038,26.48,1.17,0.2,26.78,1.32,0.77,0.15,0.57,0.0,,,,,,,
814,Wall,B4C3B176-1B16-46F8-B097-8F580B846045,,,0.30,,,FTG-039,31.76,1.17,-0.25,32.06,1.32,0.27,0.15,0.52,0.0,,,,,,,
815,Wall,A77F9046-93D0-4B7A-8036-59F5D4A628EC,,,0.30,,,FTG-040,32.06,1.17,-0.25,32.36,1.32,0.12,0.15,0.37,0.0,,,,,,,
816,Wall,1ED430E9-68F6-4999-B1CA-F0765BB816A0,,,5.49,,,FTG-041,32.36,1.17,-0.25,37.85,1.32,-0.03,0.15,0.22,0.0,,,,,,,
817,Wall,2EB1D7FF-4227-4C9B-8FB0-C44CAB0B19D2,,,0.30,,,FTG-042,37.85,1.17,-1.3,38.15,1.32,-0.2,0.15,1.10,0.0,,,,,,,
818,Wall,FE1A1DAF-A186-4E02-9E52-DBD243243D6F,,,0.30,,,FTG-043,38.15,1.17,-1.3,38.45,1.32,-0.37,0.15,0.93,0.0,,,,,,,
819,Wall,73B91D12-78B7-459F-ABD8-8021CF84E4E0,,,0.30,,,FTG-044,38.45,1.17,-1.3,38.75,1.32,-0.54,0.15,0.76,0.0,,,,,,,
820,Wall,8E6D2959-85BC-453D-A425-E00DC26B8F0F,,,0.30,,,FTG-045,38.75,1.17,-1.3,39.05,1.32,-0.71,0.15,0.59,0.0,,,,,,,
821,Wall,D2E4AEF0-42BA-476F-A96B-EEE64A363D51,,,0.30,,,FTG-046,39.05,1.17,-1.3,39.35,1.32,-0.88,0.15,0.42,0.0,,,,,,,
822,Wall,AC5D3D11-8D65-4697-92E7-E0A6E07F9097,,,0.24,,,FTG-047,39.35,1.17,-1.3,39.58,1.32,-1.05,0.15,0.25,0.0,,,,,,,
823,Wall,C0D3EEC5-186A-4E66-9C9B-0B8C42413BFE,,,1.90,,,FND-031,37.85,1.08,-1.8,39.74,1.4,-1.3,0.32,0.50,1.0,,,,,,,
824,Wall,5CE4487A-4E3B-412C-8220-7DA966268E8A,,,0.50,,,FND-032,37.35,1.08,-1.8,37.85,1.4,-0.25,0.32,1.55,0.0,,,,,,,
825,Wall,53474B41-D7F7-440B-B7C6-9AFBD2A00179,,,5.59,,,FND-033,31.76,1.08,-0.75,37.35,1.4,-0.25,0.32,0.50,0.0,,,,,,,
826,Wall,1C37E2B2-F2A9-4D24-BB00-205926095D06,,,0.80,,,FND-034,30.96,1.08,-0.75,31.76,1.4,0.2,0.32,0.95,0.0,,,,,,,
827,Wall,F648733D-1B8A-4C3F-8066-502E33ED9AEC,,,1.69,,,WAL-I-015,37.95,7.44,-1.07,39.64,7.54,1.46,0.10,2.53,0.0,,,,,,,
828,Wall,53FF7555-3794-48F1-BD8B-61045EA0B765,,,0.27,,,WAL-E-015,35.06,10.02,0.21,35.33,10.43,4.48,0.41,4.27,0.0,,,,,,,
