node_id,element_type,guid,associated_element_guid,text,length,pos_x,pos_y,info_string,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,width,height,label_type,embedded_door_guid,embedded_in_wall_guid
136,Wall,63945575-499B-462B-B137-ED8D8C16EE49,,,9.29,,,Basic Wall:BEAM - 350mm:315347,111.91,0.22,2.21,112.26,9.51,2.89,0.35,0.68,0.0,,
137,Wall,17EE57F2-A2DF-43A1-A19D-9770E0F0D82F,,,9.51,,,Basic Wall:BEAM - 350mm:315348,108.6,0.0,2.21,108.95,9.51,3.83,0.35,1.61,0.0,,
138,Wall,8CE39969-4CD3-4032-A3AF-1FB02D74DA85,,,9.29,,,Basic Wall:BEAM - 350mm:319290,125.14,0.22,2.21,125.49,9.51,3.83,0.35,1.61,0.0,,
139,Wall,CD57AE83-7AC5-4D28-B16D-335A34B2B3E8,,,16.54,,,Basic Wall:BEAM - 220mm:320023,108.77,9.4,2.21,125.31,9.62,3.83,0.22,1.61,0.0,,
140,Wall,E081722D-AF47-41BC-9BF5-D041624252AD,,,17.81,,,Basic Wall:BEAM - 140mm White:326637,108.14,7.22,2.21,125.95,7.36,2.89,0.14,0.68,0.0,"0FF2A0E8-06EE-4DA5-9562-1EBE2B89A3F2, 63DD670B-39C4-4375-8484-E1C71CD36D55",
141,Wall,82FA0671-2CD0-4A83-BD07-76D757098DFA,,,17.18,,,Basic Wall:BEAM - 140mm White:326880,108.77,3.18,2.21,125.95,3.32,2.89,0.14,0.68,0.0,"860CBE85-FF66-441B-BAB2-FB339B5FE7A9, 52758B89-A86B-41B0-9C85-B82145000494",
142,Wall,CA2ADB85-1B20-4CE7-9750-492BC53C40DC,,,15.00,,,Basic Wall:BEAM - 120mm:452959,88.63,7.54,2.29,103.63,7.66,3.21,0.12,0.92,0.0,,
143,Wall,971FFD8C-63CC-4EA6-AAE4-DB2896849710,,,1.40,,,Basic Wall:BEAM - 140mm:454998,104.27,3.77,2.21,105.68,4.09,4.42,0.14,2.21,0.0,,
144,Wall,0FFDE6A0-64F7-4A09-BB63-5CED338DA250,,,6.34,,,Basic Wall:BEAM - 80mm:455573,103.59,7.4,2.21,103.67,13.74,3.11,0.08,0.90,0.0,,
145,Wall,6D463DCF-DCF8-48D6-A90A-5EC820ED1FFA,,,6.62,,,Basic Wall:BEAM - 80mm:455670,104.38,7.12,2.21,104.46,13.74,3.11,0.08,0.90,0.0,,
146,Wall,B580AEE3-7915-4FA2-8DC1-1B8BB100A29F,,,0.87,,,Basic Wall:BEAM - 80mm:456253,98.61,0.94,2.21,99.48,1.02,5.1,0.08,2.89,0.0,,
147,Wall,0DFA05F7-1514-4757-ADAA-93763B9E1E7B,,,0.87,,,Basic Wall:BEAM - 80mm:456417,101.84,0.94,2.21,102.71,1.02,5.1,0.08,2.89,0.0,,
148,Wall,9B62ADE4-26C3-4C4F-A724-DD2934A86D01,,,0.58,,,Basic Wall:Generic - 350mm:461599,95.4,-5.13,2.21,95.75,-4.55,4.42,0.35,2.21,0.0,,
149,Wall,48D8D0AB-6B17-4D09-AC4B-91BC07AA9A8F,,,2.45,,,Basic Wall:Generic - 350mm:461725,95.4,-3.66,2.21,95.75,-1.21,4.42,0.35,2.21,0.0,,
150,Wall,CC8F1C06-D377-4997-A5FA-5AA2692239CB,,,0.66,,,Basic Wall:Generic - 230mm:461984,95.57,-1.32,2.21,96.23,-1.09,5.1,0.23,2.89,0.0,,
151,Wall,30657B80-D524-48E1-8525-19CDA22AD8E7,,,0.27,,,Basic Wall:Generic - 230mm:462050,96.11,-1.48,2.21,96.34,-1.21,5.1,0.23,2.89,0.0,,
152,Wall,4B01F2D7-C870-4E81-A0EC-B5C43451893B,,,0.66,,,Basic Wall:Generic - 230mm:462079,95.57,-1.59,2.21,96.23,-1.36,5.1,0.23,2.89,0.0,,
153,Wall,289EDFEE-821E-434F-95BF-47B978923E73,,,3.67,,,Basic Wall:Generic - 350mm:467686,87.63,-5.13,2.12,91.3,-4.78,4.17,0.35,2.04,0.0,,
154,Wall,A3593893-B177-467F-9976-32AE05988820,,,8.96,,,Basic Wall:Generic - 350mm:468013,78.67,-5.13,2.12,87.63,-4.78,3.23,0.35,1.10,0.0,,
155,Wall,04908523-4EA8-4466-868C-6E9690537E55,,,4.29,,,Basic Wall:Generic - 350mm:468149,78.5,-4.95,2.12,78.85,-0.67,4.42,0.35,2.29,0.0,,
156,Wall,281A0CCF-F0FA-4443-84A7-6751311F21DB,,,8.90,,,Basic Wall:Generic - 350mm:307605,121.84,0.36,4.08,122.19,9.26,6.29,0.35,2.21,0.0,,
157,Wall,336B5DD1-14AC-4FB7-81C9-208615332499,,,0.78,,,Basic Wall:Generic - 350mm:307728,118.53,8.48,4.08,118.88,9.26,6.29,0.35,2.21,0.0,,
158,Wall,FE0EDB16-9993-4468-81DB-5EA8F35F0498,,,0.23,,,Basic Wall:Generic - 350mm:307784,118.53,7.21,4.08,118.88,7.44,6.29,0.35,2.21,0.0,,
159,Wall,5C1DB51C-C8D5-44E1-8F06-A6DC079B6C67,,,0.91,,,Basic Wall:Generic - 350mm:307834,118.53,5.72,4.08,118.88,6.63,6.29,0.35,2.21,0.0,,
160,Wall,695BB54F-C997-4469-92C7-BF66828E3FF8,,,1.92,,,Basic Wall:Generic - 350mm:307919,118.53,0.36,4.08,118.88,2.29,6.29,0.35,2.21,0.0,,
161,Wall,76263F25-5025-4B97-B188-8D742657CD42,,,8.90,,,Basic Wall:Generic - 350mm:308009,115.22,0.36,4.08,115.57,9.26,6.29,0.35,2.21,0.0,,
162,Wall,44B6A511-BAB9-41E7-8CED-E15303BDF064,,,6.06,,,Basic Wall:Generic - 350mm:308231,108.6,3.21,4.08,108.95,9.26,6.29,0.35,2.21,0.0,,
163,Wall,3261694B-D7C6-4405-9137-62A68C96994A,,,0.70,,,Basic Wall:Generic - 350mm:308299,108.6,0.36,4.08,108.95,1.06,6.29,0.35,2.21,0.0,,
164,Wall,3FDC83B4-97EA-44D5-8CB1-C7C8A56144B5,,,0.70,,,Basic Wall:Generic - 350mm:308398,111.91,0.36,4.08,112.26,1.06,6.29,0.35,2.21,0.0,,
165,Wall,B303240B-4EB0-4013-9F4E-0D7667F6C3F0,,,1.41,,,Basic Wall:Generic - 115mm:308622,115.39,1.85,4.08,116.8,1.97,6.29,0.12,2.21,0.0,,
166,Wall,D11B254A-42CE-4776-8439-499F6AFCA3D3,,,3.22,,,Basic Wall:Generic - 115mm:308672,116.74,1.91,4.08,116.85,5.13,6.29,0.11,2.21,0.0,,
167,Wall,09992707-01C3-40C9-A951-9F214C206E23,,,1.41,,,Basic Wall:Generic - 115mm:308711,115.39,5.08,4.08,116.8,5.19,6.29,0.12,2.21,0.0,,
168,Wall,2D9F0561-5617-49C0-85A7-278F18AA24CD,,,3.31,,,Basic Wall:Generic - 115mm:308862,118.7,2.23,4.08,122.01,2.35,6.29,0.12,2.21,0.0,,
169,Wall,F95DC13D-19CF-4209-98C9-A226A83E8A29,,,2.98,,,Basic Wall:Generic - 115mm:308957,112.89,2.45,4.08,113.01,5.42,6.29,0.12,2.21,0.0,,
170,Wall,EFA1AB4B-87BE-4B77-97B3-04155D6471EC,,,2.98,,,Basic Wall:Generic - 115mm:309032,111.26,2.45,4.08,111.37,5.42,6.29,0.12,2.21,0.0,,
171,Wall,2756F7D9-388F-4691-AC4A-72B9255BC68A,,,1.43,,,Basic Wall:Generic - 115mm:309212,111.42,5.47,4.08,112.85,5.58,6.29,0.12,2.21,0.0,,
172,Wall,CFF40C72-4326-4E40-886D-1928AC2A58BE,,,0.14,,,Basic Wall:Generic - 115mm:309733,112.85,5.42,4.08,113.01,5.58,6.29,0.11,2.21,0.0,,
173,Wall,F88D2BB2-899F-4B0A-B813-9F0D4712A45A,,,0.15,,,Basic Wall:Generic - 115mm:309760,111.26,5.42,4.08,111.42,5.58,6.29,0.11,2.21,0.0,,
174,Wall,8EBED7FE-FE63-4F44-A54F-7D169C6CB594,,,0.15,,,Basic Wall:Generic - 115mm:309771,111.26,2.29,4.08,111.42,2.45,6.29,0.11,2.21,0.0,,
175,Wall,DE928440-3531-403C-873C-6E88296582B0,,,0.15,,,Basic Wall:Generic - 115mm:309776,112.85,2.28,4.08,113.01,2.45,6.29,0.12,2.21,0.0,,
176,Wall,03D98222-EEB6-4377-B808-B1923B500018,,,1.43,,,Basic Wall:Generic - 115mm:309781,111.42,2.28,4.08,112.85,2.4,6.29,0.12,2.21,0.0,,
177,Wall,B32021B2-0C2C-4380-AFDC-398E477863AE,,,1.34,,,Basic Wall:Generic - 115mm:309785,115.39,3.21,4.08,116.73,3.32,6.29,0.12,2.21,0.0,,
178,Wall,953432AD-F8D2-44D7-B1CE-8CB2A995948E,,,1.43,,,Basic Wall:Generic - 230mm:309789,113.97,3.09,4.08,115.39,3.32,6.29,0.23,2.21,0.0,,
179,Wall,93525FD4-ED67-496B-8508-FF9923E7AAC9,,,1.53,,,Basic Wall:Generic - 230mm:309793,108.77,3.09,4.08,110.3,3.32,6.29,0.23,2.21,0.0,,
180,Wall,F8505CD5-0A9F-45BD-8940-8FFF688A9AC7,,,0.97,,,Basic Wall:Generic - 230mm:311826,110.42,-5.88,4.08,115.26,-1.09,8.16,0.23,4.08,0.0,,
181,Wall,D151DE77-8C98-4621-A37E-507AE2F51AA7,,,1.70,,,Basic Wall:Generic - 170mm:311862,112.26,-1.21,3.57,112.43,0.49,8.16,0.17,4.59,0.0,,
182,Wall,1AA7D194-3241-4C8B-A690-D145A30D5917,,,1.70,,,Basic Wall:Generic - 170mm:311866,113.23,-1.21,3.57,113.4,0.49,8.16,0.17,4.59,0.0,,
183,Wall,FE425F06-F998-4548-AA05-7C36E1C1AFB4,,,4.61,,,Basic Wall:Generic - 140mm:312014,110.53,-3.48,4.08,115.14,-3.34,8.16,0.14,4.08,0.0,,
184,Wall,E88360F9-4636-4909-8ED8-70BF352A7F12,,,2.35,,,Basic Wall:Generic - 200mm:312111,112.96,-5.76,4.08,113.16,-3.41,8.16,0.20,4.08,0.0,,
185,Wall,C2EAD845-9D87-432C-8FBE-7FF7E8A5169A,,,0.83,,,Basic Wall:Generic - 115mm:312273,112.22,-5.4,4.08,113.06,-5.28,8.16,0.12,4.08,0.0,,
186,Wall,CC789628-86D4-47F6-B17B-58E4B2C03D8E,,,0.42,,,Basic Wall:Generic - 115mm:312313,111.83,-5.6,4.08,112.25,-5.29,8.16,0.12,4.08,0.0,,
187,Wall,8F4E9A3F-F284-4FBE-8CB3-9E54A650FDE7,,,2.28,,,Basic Wall:Generic - 115mm:312378,113.36,-5.69,4.08,113.48,-3.41,8.16,0.12,4.08,0.0,,
188,Wall,833E9946-3B69-41EE-8AA7-A1EE6BC17B57,,,8.90,,,Basic Wall:Generic - 350mm:326044,125.14,0.36,4.08,125.49,9.26,4.98,0.35,0.90,0.0,,
189,Wall,11B0397F-85F2-466D-95CB-10A58490FE7D,,,16.66,,,Basic Wall:BEAM - 120mm:452439,108.6,9.4,4.25,125.25,9.52,4.98,0.12,0.73,0.0,,
190,Wall,54179C41-80C6-40A6-90D1-D88D73B09CCB,,,0.20,,,Basic Wall:BEAM - 120mm:452615,125.19,9.26,4.25,125.31,9.46,4.98,0.12,0.73,0.0,,
191,Wall,EE867649-3ED7-4356-B303-DE07B68F7E2F,,,0.19,,,Basic Wall:BEAM - 120mm:452778,125.19,0.17,4.25,125.31,0.36,4.98,0.12,0.73,0.0,,
192,Wall,4F3EB55C-9678-433F-8A51-3BAB7AFE2BCA,,,3.07,,,Basic Wall:BEAM - 120mm:452835,122.19,0.11,4.25,125.25,0.23,4.98,0.12,0.73,0.0,,
193,Wall,C1EA0791-4B2D-435A-BE1B-14AB4A6510BE,,,12.93,,,Basic Wall:BEAM - 350mm:313051,105.33,-5.17,4.42,105.68,7.75,6.04,0.35,1.61,0.0,,
194,Wall,AC2211B4-8E41-4282-918D-D2027EEFE61A,,,12.71,,,Basic Wall:BEAM - 350mm:313057,102.02,-5.17,4.42,102.37,7.53,5.1,0.35,0.68,0.0,,
195,Wall,7536ADD8-F9AC-4D94-BE08-30074A750D59,,,12.71,,,Basic Wall:BEAM - 350mm:313063,98.71,-5.17,4.42,99.06,7.53,5.1,0.35,0.68,0.0,,
196,Wall,3AE31C1B-DD5E-42E1-BD10-A19FDBA1FD4B,,,12.71,,,Basic Wall:BEAM - 350mm:313069,95.4,-5.17,4.42,95.75,7.53,5.1,0.35,0.68,0.0,,
197,Wall,44FBEDBC-61EE-4F18-BF86-E8BE81375301,,,13.15,,,Basic Wall:BEAM - 350mm:313075,92.09,-5.39,4.42,92.44,7.75,6.04,0.35,1.61,0.0,12EDDD0A-7A58-4C39-A65A-F6CBFB623240,
198,Wall,AA5F7E85-70DD-43A1-A26F-B7ED295B3EB3,,,6.74,,,Basic Wall:BEAM - 350mm:327100,88.45,0.79,4.42,88.8,7.53,5.78,0.35,1.36,0.0,,
199,Wall,C25A9B4C-C465-46F4-B202-AB55ADA291B9,,,4.73,,,Basic Wall:BEAM - 350mm:327116,81.83,2.8,4.42,82.18,7.53,5.1,0.35,0.68,0.0,,
200,Wall,915DF595-1073-4856-A6DC-72243B44CB1E,,,4.56,,,Basic Wall:BEAM - 350mm:327123,78.5,2.97,4.42,78.85,7.53,5.78,0.35,1.36,0.0,,
201,Wall,0841EB55-86DB-40FC-92E6-29A69676A73D,,,2.00,,,Basic Wall:BEAM - 350mm:350010,81.83,0.79,4.42,82.18,2.8,5.78,0.35,1.36,0.0,,
202,Wall,D8F4242A-3438-4FFA-8C37-428E0E7A481F,,,9.40,,,Basic Wall:BEAM - 350mm:312636,121.84,0.11,6.29,122.19,9.51,8.16,0.35,1.87,0.0,,
203,Wall,8FFE33B0-B53D-4D9D-8D7A-2FF8BE0A4EFE,,,9.40,,,Basic Wall:BEAM - 350mm:313002,118.53,0.11,6.29,118.88,9.51,6.97,0.35,0.68,0.0,,
204,Wall,57A9D91C-DB6F-4C25-AE1F-F8D849A49676,,,9.40,,,Basic Wall:BEAM - 350mm:313033,115.22,0.11,6.29,115.57,9.51,6.97,0.35,0.68,0.0,,
205,Wall,ABE77695-2C62-4460-8A52-D8BC487A4083,,,9.40,,,Basic Wall:BEAM - 350mm:313039,111.91,0.11,6.29,112.26,9.51,6.97,0.35,0.68,0.0,,
206,Wall,61853DA3-56E2-4276-B600-6BB61BE06BF1,,,4.13,,,Basic Wall:BEAM - 350mm:313045,108.6,5.38,6.29,108.95,9.51,8.16,0.35,1.87,0.0,,
207,Wall,334F8D31-BBB4-4BF4-A00F-5D016A7D62C5,,,13.24,,,Basic Wall:BEAM - 220mm:323697,108.77,0.0,6.29,122.01,0.22,8.16,0.22,1.87,0.0,,
208,Wall,986CE11F-F9DF-4AEF-9F79-DA627052BF36,,,13.24,,,Basic Wall:BEAM - 220mm:323698,108.77,9.4,6.29,122.01,9.62,8.16,0.22,1.87,0.0,,
209,Wall,D18CDFD2-E11B-483C-8EA3-6142249B8C3A,,,14.51,,,Basic Wall:BEAM - 140mm White:326911,108.14,7.22,6.29,122.65,7.36,6.97,0.14,0.68,0.0,E23BDF27-2E1B-4F85-A30A-CF96A82B806B,
210,Wall,5825E0F4-7CF1-487D-BECD-A0A58FF35216,,,13.88,,,Basic Wall:BEAM - 140mm White:326912,108.77,3.19,6.29,122.65,3.33,6.97,0.14,0.68,0.0,"010C96AC-0060-4328-A78A-E33729AF38C0, 44DF7CBE-91FC-4825-AC6A-1FCA9EA46C1C",
211,Wall,6D941FF2-413C-4797-A3A2-D9AD3CEABC12,,,0.47,,,Basic Wall:BEAM - 350mm:328897,108.6,0.11,6.29,108.95,0.58,8.16,0.35,1.87,0.0,,
212,Wall,9BE2ACDC-8EB4-4001-8B0E-F189F4F5CA89,,,1.64,,,Basic Wall:BEAM - 350mm:329257,105.33,0.45,6.29,105.68,2.09,8.16,0.35,1.87,0.0,,
213,Wall,B770FE51-366D-44CC-B94F-C788A039A521,,,2.33,,,Basic Wall:BEAM - 350mm:329381,105.33,3.19,6.29,105.68,5.52,8.16,0.35,1.87,0.0,,
214,Wall,DCA0842E-13DE-4F15-A840-7047878E892F,,,13.07,,,Basic Wall:Generic - 230mm:329537,92.26,5.29,6.29,105.33,5.52,8.16,0.23,1.87,0.0,,
215,Wall,63AF9C34-F901-46D4-B295-419529921152,,,2.22,,,Basic Wall:Generic - 350mm:329707,92.09,3.19,6.29,92.44,5.4,8.16,0.35,1.87,0.0,,
216,Wall,6957A836-4C3F-4ECC-A65F-CC4DBAA2855C,,,5.62,,,Basic Wall:Generic - 350mm:329882,92.15,-3.53,6.29,92.38,2.09,8.16,0.23,1.87,0.0,,
217,Wall,2C029B37-B76D-4CA1-80E6-0A6F3C30A869,,,3.98,,,Basic Wall:Generic - 350mm:329972,105.33,-3.53,6.29,105.68,0.45,8.16,0.35,1.87,0.0,,
218,Wall,251EAFE1-766D-4C25-A4E4-992631071865,,,6.79,,,Basic Wall:Generic - 230mm:330092,92.26,-3.65,6.29,99.06,-3.42,8.16,0.23,1.87,0.0,,
219,Wall,43EB147F-2B93-4E54-8EBF-B753DFB1318D,,,3.49,,,Basic Wall:Generic - 230mm:330270,102.02,-3.65,6.29,105.5,-3.42,8.16,0.23,1.87,0.0,,
220,Wall,A7F7C3D5-6754-41FC-8C5B-F4B43D379621,,,2.96,,,Basic Wall:Generic - 230mm:330302,99.06,-3.65,6.29,102.02,-3.42,6.97,0.23,0.68,0.0,,
221,Wall,551157B7-1AAF-4A61-ADA1-59AB557913E3,,,2.12,,,Basic Wall:BEAM - 350mm:331641,108.6,3.26,6.29,108.95,5.38,6.97,0.35,0.68,0.0,,
222,Wall,9D5E13E3-9E98-492D-8C8D-1B9B074185A6,,,1.24,,,Basic Wall:BEAM - 350mm:332139,108.6,2.02,6.29,108.95,3.26,6.97,0.35,0.68,0.0,,
223,Wall,AE426ADE-47C9-435C-BCBD-1B0077D41A16,,,1.43,,,Basic Wall:BEAM - 350mm:332712,108.6,0.58,6.29,108.95,2.02,6.97,0.35,0.68,0.0,,
224,Wall,DE62B4D8-70F7-4F44-A3A6-CD3439C9F84A,,,13.36,,,Basic Wall:Generic - 230mm:329538,125.16,-23.53,-5.3,125.39,-10.17,-3.15,0.23,2.15,0.0,,
225,Wall,37B721CC-8683-43F4-BC3A-76D35B357763,,,13.35,,,Basic Wall:Generic - 230mm:329538,112.04,-23.75,-5.3,125.39,-23.53,-3.15,0.23,2.15,0.0,,
226,Wall,2F67B0B9-8CE5-4775-BC3B-A40A24E6DDCC,,,11.81,,,Basic Wall:Generic - 230mm:329538,125.16,-35.56,-7.13,125.39,-23.75,-4.65,0.23,2.48,0.0,,
227,Wall,96053CB7-150C-4893-8E41-18CA12858D72,,,13.35,,,Basic Wall:Generic - 230mm:329538,112.03,-35.79,-7.81,125.39,-35.56,-4.12,0.23,3.68,0.0,,
228,Wall,A5197944-50AE-47A8-AAF3-9CA3B2BA97E2,,,12.00,,,Basic Wall:Generic - 230mm:329538,112.04,-23.64,-4.5,112.27,-11.64,-3.15,0.23,1.35,0.0,,
229,Wall,0533B401-C49F-4A4D-AA98-13233C05A603,,,12.11,,,Basic Wall:Generic - 230mm:329538,112.03,-35.64,-6.17,112.26,-23.53,-4.65,0.23,1.51,0.0,,
230,Wall,E6A88128-7098-46EC-8969-648951332B39,,,1.88,,,Basic Wall:Generic - 230mm:329538,112.03,-37.64,-7.81,112.26,-35.75,-4.12,0.23,3.68,0.0,,
231,Wall,080A4A11-C7A3-4457-8C92-5F168B1E0D63,,,20.38,,,Basic Wall:Generic - 230mm:329538,106.01,-47.64,-7.65,106.24,-27.26,-1.5,0.23,6.15,0.0,,
232,Wall,E6EAC0C8-A5FE-4870-B27E-EA4705B34641,,,20.38,,,Basic Wall:Generic - 230mm:329538,108.08,-47.64,-7.65,108.31,-27.26,-1.5,0.23,6.15,0.0,,
233,Wall,25427508-DD9F-42B3-8D8F-82E532C2C880,,,1.07,,,Basic Wall:Generic - 230mm:329538,106.63,-26.87,-7.65,107.7,-26.64,-1.5,0.23,6.15,0.0,,
234,Wall,6DC4A68B-7B3B-4CDC-A57F-8945EBEC426C,,,0.23,,,Basic Wall:Generic - 230mm:329538,105.4,-13.99,-4.5,105.63,-13.76,-3.0,0.23,1.50,0.0,,
235,Wall,4F283302-BA8A-4491-8797-DB406CEBAD50,,,12.00,,,Basic Wall:Generic - 230mm:329538,105.33,-23.64,-4.7,105.93,-11.64,-4.5,0.60,0.20,0.0,,
236,Wall,61FDA3DD-1792-416C-9F5C-79581D7C331F,,,2.78,,,Basic Wall:Generic - 230mm:329539,108.81,-1.66,-1.87,111.59,-1.43,-0.12,0.23,1.75,0.0,,
237,Wall,FD2CF80F-A48B-459E-BE3E-6910B6243074,,,8.56,,,Basic Wall:230mm:425392,89.77,-55.42,-6.87,96.42,-49.68,-4.37,0.23,2.50,0.0,,
238,Wall,C7D41F3D-74A4-42A6-8DC6-5E46A1F7AFFF,,,1.52,,,Basic Wall:Generic - 230mm:329540,112.06,-45.24,0.73,112.17,-43.72,3.63,0.11,2.90,0.0,,
239,Wall,86B8A2BC-148C-4E4A-9ABD-7DD50522BC93,,,13.45,,,Basic Wall:Generic - 230mm:329544,111.99,-45.47,-2.27,125.44,-44.97,2.51,0.00,4.78,0.0,,
240,Wall,DEC32D78-2E50-4BD8-8EDC-C2089ECDE386,,,3.37,,,Basic Wall:Generic - 230mm:329544,122.02,-45.39,-2.27,125.39,-44.88,2.49,0.01,4.76,0.0,,
241,Wall,3E6055F5-1139-46CD-B29A-A906F4B49790,,,3.28,,,Basic Wall:Generic - 230mm:329544,118.72,-45.39,-2.27,122.0,-44.88,2.49,0.01,4.76,0.0,,
242,Wall,7261B634-BBD1-4CA3-ABE2-424BCD9A82A7,,,3.28,,,Basic Wall:Generic - 230mm:329544,115.42,-45.39,-2.27,118.7,-44.88,2.49,0.01,4.76,0.0,,
243,Wall,36B3FC20-E883-4B23-8B7D-355EB4651061,,,3.28,,,Basic Wall:Generic - 230mm:329544,112.12,-45.39,-2.27,115.4,-44.88,2.49,0.01,4.76,0.0,,
244,Wall,A64C8F3E-4DD8-4FBB-920C-2A81A5426697,,,0.01,,,Basic Wall:Generic - 230mm:329541,112.19,-45.53,-4.65,112.2,-35.56,3.4,9.96,8.05,0.0,,
245,Wall,DC9C4E95-CAF0-42BA-8883-7892CE77238E,,,0.00,,,Basic Wall:Generic - 230mm:329545,125.44,-45.54,-4.59,125.44,-35.56,3.4,9.88,7.99,0.0,,
246,Wall,0CC09EB8-EB60-44C3-B196-F520E058DCBA,,,20.21,,,Basic Wall:Generic - 230mm:329538,105.83,-47.47,-7.85,106.43,-27.25,-7.65,0.60,0.20,0.0,,
247,Wall,A6BDF1CA-2957-426D-B7FC-50C0BA98E312,,,18.69,,,Basic Wall:Generic - 230mm:329538,107.9,-45.94,-7.85,108.5,-27.25,-7.65,0.60,0.20,0.0,,
248,Wall,8267B057-61B5-40D0-851A-686B7DFBE461,,,5.85,,,Basic Wall:230mm:425484,117.69,22.73,2.89,123.55,23.01,5.67,0.23,2.78,0.0,,
249,Wall,9B0AA6A1-8B91-44DE-95B4-3C79515EC438,,,12.00,,,Basic Wall:Generic - 230mm:329543,111.8,-23.68,3.25,112.03,-11.68,3.55,0.23,0.30,0.0,,
250,Wall,A18CD6BC-6443-4568-BA1C-04308E86CA57,,,13.58,,,Basic Wall:Generic - 230mm:329544,111.92,-23.79,3.25,125.5,-23.56,3.55,0.23,0.30,0.0,,
251,Wall,99C5338F-79CA-4821-A9B3-000BD6A4B263,,,12.00,,,Basic Wall:Generic - 230mm:329545,125.39,-23.68,3.25,125.62,-11.68,3.55,0.23,0.30,0.0,,
252,Wall,0087A4DF-6E8B-4A3B-AC20-A91524DE7F39,,,13.58,,,Basic Wall:Generic - 230mm:329546,111.92,-11.79,3.2,125.5,-11.56,3.55,0.23,0.35,0.0,,
253,Wall,1ECE4F7D-07FF-4C4D-BC77-9438F741C0E3,,,0.00,,,Basic Wall:Generic - 230mm:329541,111.99,-45.53,-4.65,111.99,-35.56,3.4,9.96,8.05,0.0,,
254,Wall,2CD22024-F2A5-4357-B30D-5FAB8737BACD,,,11.77,,,Basic Wall:Generic - 230mm:329543,112.8,-23.56,3.25,113.03,-11.79,3.77,0.23,0.52,0.0,,
255,Wall,E9BE6248-CDFF-42CA-A418-15AD3E4100A4,,,11.77,,,Basic Wall:Generic - 230mm:329543,124.16,-23.56,3.25,124.39,-11.79,3.77,0.23,0.52,0.0,,
256,Wall,262669C1-C3BD-4AE0-8D72-EB4900AD971A,,,0.71,,,Basic Wall:Generic - 230mm:329538,106.01,-27.26,-7.65,106.63,-26.64,-1.5,0.23,6.15,0.0,,
257,Wall,5E34EC94-0C6B-474C-997A-D6D8492ECBC1,,,0.71,,,Basic Wall:Generic - 230mm:329538,107.7,-27.26,-7.65,108.31,-26.64,-1.5,0.23,6.15,0.0,,
258,Wall,0030F654-E89F-48C6-87CF-F5E815166867,,,11.92,,,Basic Wall:Generic - 230mm:329543,111.8,-35.6,1.75,112.03,-23.68,2.05,0.23,0.30,0.0,,
259,Wall,29EE3541-D284-40A9-8A9A-016F8ECFCF01,,,13.58,,,Basic Wall:Generic - 230mm:329544,111.92,-35.72,1.75,125.5,-35.49,2.05,0.23,0.30,0.0,,
260,Wall,ADB32650-19DA-45DB-872A-B3F056F468BF,,,11.92,,,Basic Wall:Generic - 230mm:329545,125.39,-35.6,1.75,125.62,-23.68,2.05,0.23,0.30,0.0,,
261,Wall,7C153062-EABF-46B8-981D-D2C25877BC3F,,,13.70,,,Basic Wall:Generic - 230mm:329546,111.8,-23.79,1.7,125.5,-23.56,2.58,0.23,0.88,0.0,,
262,Wall,704C1687-4BC7-4B4C-A3D4-EB59F4F66CE2,,,11.69,,,Basic Wall:Generic - 230mm:329543,112.8,-35.49,1.75,113.03,-23.79,2.27,0.23,0.52,0.0,,
263,Wall,3FB2973E-5507-4979-956C-6ADCDB3F87B1,,,11.69,,,Basic Wall:Generic - 230mm:329543,124.16,-35.49,1.75,124.39,-23.79,2.27,0.23,0.52,0.0,,
264,Wall,546415FB-A335-4AD1-8DEB-F747EDB5FA2D,,,3.15,,,Basic Wall:Generic - 230mm:329538,102.1,-17.03,-4.5,102.33,-13.87,-3.0,0.23,1.50,0.0,,
265,Wall,EA3227D6-89B0-43B0-8709-C0257CFB6AB7,,,2.38,,,Basic Wall:Generic - 230mm:329538,102.1,-26.02,-5.5,102.33,-23.64,-4.5,0.23,1.00,0.0,,
266,Wall,E037FA6C-7E06-40DD-AAC2-CAD1CBD2D7EA,,,3.18,,,Basic Wall:Generic - 230mm:329538,102.33,-17.76,-4.5,105.51,-17.53,-3.35,0.23,1.14,0.0,,
267,Wall,C82A9F7D-9631-486A-AFBC-FF055D4840F1,,,3.18,,,Basic Wall:Generic - 230mm:329538,102.33,-20.75,-5.0,105.51,-20.52,-3.7,0.23,1.29,0.0,,
268,Wall,79486D84-7608-4AF7-ADE9-897D4F5799E6,,,3.07,,,Basic Wall:Generic - 230mm:329538,102.33,-23.76,-5.64,105.4,-23.53,-4.2,0.23,1.44,0.0,,
269,Wall,8F0AEA9C-1F08-4EB1-8027-2C0F6AE9B5CB,,,2.27,,,Basic Wall:Generic - 230mm:329538,102.1,-23.02,-5.5,102.33,-20.76,-4.0,0.23,1.50,0.0,,
270,Wall,C5CC2F8F-2D24-4BEC-8554-FDD442720325,,,2.27,,,Basic Wall:Generic - 230mm:329538,102.1,-20.02,-5.0,102.33,-17.76,-3.5,0.23,1.50,0.0,,
