node_id,element_type,guid,associated_element_guid,text,length,pos_x,pos_y,info_string,bb_xmin,bb_ymin,bb_zmin,bb_xmax,bb_ymax,bb_zmax,width,height,embedded_door_guid,label_type,zone_stamp_guid,room_name,room_number,room_height,marker_guid,embedded_in_wall_guid
440,Dimension,61F6C365-A4C6-0541-BE81-C1AA59C2582D,,,1.88,,,Dim 114,-55.18,58.4,0.0,-53.23,58.49,0.0,,,,,,,,,,
441,DimNode 327,F63ABDE7-7571-1E4D-8633-96543CB297C6,E0526189-993C-964C-8716-49B44422CAA1,0,0.00,-56.35,58.26,Dim Node 327,-56.36,58.25,0.0,-56.35,58.26,0.0,,,,,,,,,,
442,DimNode 328,F63ABDE7-7571-1E4D-8633-96543CB297C6,24B61D0A-C81C-3547-AB98-806D7F505246,121,1.21,-55.14,58.26,Dim Node 328,-55.15,58.25,0.0,-55.14,58.26,0.0,,,,,,,,,,
443,Dimension,F63ABDE7-7571-1E4D-8633-96543CB297C6,,,1.21,,,Dim 115,-56.39,58.21,0.0,-55.1,58.31,0.0,,,,,,,,,,
444,DimNode 329,D305912F-D004-0646-9182-64E4591DB9CF,FFEBBF1A-7566-1744-B128-417AA8C64191,0,0.00,-56.32,57.59,Dim Node 329,-56.33,57.58,0.0,-56.32,57.59,0.0,,,,,,,,,,
445,DimNode 330,D305912F-D004-0646-9182-64E4591DB9CF,FFEBBF1A-7566-1744-B128-417AA8C64191,29,0.29,-56.04,57.59,Dim Node 330,-56.04,57.58,0.0,-56.03,57.59,0.0,,,,,,,,,,
446,Dimension,D305912F-D004-0646-9182-64E4591DB9CF,,,0.29,,,Dim 116,-56.36,57.54,0.0,-56.0,57.64,0.0,,,,,,,,,,
447,DimNode 331,16D60AB1-DC3D-E54C-B9F5-E3CC78B565AE,60A22754-732E-9B4A-8D8B-64DA6B71AF18,0,0.00,-55.14,56.8,Dim Node 331,-55.15,56.79,0.0,-55.14,56.8,0.0,,,,,,,,,,
448,DimNode 332,16D60AB1-DC3D-E54C-B9F5-E3CC78B565AE,60A22754-732E-9B4A-8D8B-64DA6B71AF18,63,0.63,-54.51,56.8,Dim Node 332,-54.52,56.79,0.0,-54.51,56.8,0.0,,,,,,,,,,
449,Dimension,16D60AB1-DC3D-E54C-B9F5-E3CC78B565AE,,,0.63,,,Dim 117,-55.18,56.75,0.0,-54.47,56.84,0.0,,,,,,,,,,
450,DimNode 333,03B27B6E-8C56-EE49-9618-BF56CDF833D3,0DE78656-244F-CA4B-B2F6-96D0B10B9CB5,0,0.00,-55.14,57.0,Dim Node 333,-55.15,56.99,0.0,-55.14,57.0,0.0,,,,,,,,,,
451,DimNode 334,03B27B6E-8C56-EE49-9618-BF56CDF833D3,0DE78656-244F-CA4B-B2F6-96D0B10B9CB5,163,1.63,-53.51,57.0,Dim Node 334,-53.52,56.99,0.0,-53.51,57.0,0.0,,,,,,,,,,
452,Dimension,03B27B6E-8C56-EE49-9618-BF56CDF833D3,,,1.63,,,Dim 118,-55.18,56.95,0.0,-53.47,57.05,0.0,,,,,,,,,,
453,DimNode 335,8B715127-FC16-BF4B-A1A0-5DB542E855FA,B0276889-BB2C-5C42-9F66-714D7E4F926F,0,0.00,-55.14,57.41,Dim Node 335,-55.15,57.41,0.0,-55.14,57.42,0.0,,,,,,,,,,
454,DimNode 336,8B715127-FC16-BF4B-A1A0-5DB542E855FA,B0276889-BB2C-5C42-9F66-714D7E4F926F,283,2.83,-52.31,57.41,Dim Node 336,-52.32,57.41,0.0,-52.31,57.42,0.0,,,,,,,,,,
455,Dimension,8B715127-FC16-BF4B-A1A0-5DB542E855FA,,,2.83,,,Dim 119,-55.18,57.36,0.0,-52.27,57.46,0.0,,,,,,,,,,
456,DimNode 337,9FA34F80-0FF9-0247-A591-8C6602927314,1E072159-BD9A-FB4E-8DEB-23300377FE13,0,0.00,-55.14,56.08,Dim Node 337,-55.15,56.08,0.0,-55.14,56.09,0.0,,,,,,,,,,
457,DimNode 338,9FA34F80-0FF9-0247-A591-8C6602927314,1E072159-BD9A-FB4E-8DEB-23300377FE13,123,1.23,-53.91,56.08,Dim Node 338,-53.92,56.08,0.0,-53.91,56.09,0.0,,,,,,,,,,
458,Dimension,9FA34F80-0FF9-0247-A591-8C6602927314,,,1.23,,,Dim 120,-55.18,56.04,0.0,-53.87,56.13,0.0,,,,,,,,,,
459,DimNode 339,C23BB338-AFF3-2043-8F5B-7743C9B8B6DA,3F9B4CD7-C741-DE47-B2F1-9845ED3C814C,0,0.00,-56.03,55.78,Dim Node 339,-56.04,55.78,0.0,-56.03,55.79,0.0,,,,,,,,,,
460,DimNode 340,C23BB338-AFF3-2043-8F5B-7743C9B8B6DA,3F9B4CD7-C741-DE47-B2F1-9845ED3C814C,89,0.89,-55.14,55.78,Dim Node 340,-55.15,55.78,0.0,-55.14,55.79,0.0,,,,,,,,,,
461,DimNode 341,C23BB338-AFF3-2043-8F5B-7743C9B8B6DA,4467DC5E-C245-F942-A77C-7F67E3E5DBA5,263,2.63,-52.51,55.78,Dim Node 341,-52.52,55.78,0.0,-52.51,55.79,0.0,,,,,,,,,,
462,Dimension,C23BB338-AFF3-2043-8F5B-7743C9B8B6DA,,,3.52,,,Dim 121,-56.07,55.74,0.0,-52.47,55.83,0.0,,,,,,,,,,
463,DimNode 342,674A902D-B744-6E41-A874-1E68C6BF2555,A8CAE5C6-5FD5-ED4F-B101-F03029BB5BE5,0,0.00,-55.14,55.51,Dim Node 342,-55.15,55.51,0.0,-55.14,55.52,0.0,,,,,,,,,,
464,DimNode 343,674A902D-B744-6E41-A874-1E68C6BF2555,A8CAE5C6-5FD5-ED4F-B101-F03029BB5BE5,83,0.83,-54.31,55.51,Dim Node 343,-54.32,55.51,0.0,-54.31,55.52,0.0,,,,,,,,,,
465,Dimension,674A902D-B744-6E41-A874-1E68C6BF2555,,,0.83,,,Dim 122,-55.18,55.46,0.0,-54.27,55.56,0.0,,,,,,,,,,
466,DimNode 344,11E2C8C1-5243-F94E-AB8A-D3725E0943F8,F16E55BA-4831-2D44-9415-D4FD6EF1256F,0,0.00,-56.35,55.79,Dim Node 344,-56.36,55.79,0.0,-56.35,55.8,0.0,,,,,,,,,,
467,DimNode 345,11E2C8C1-5243-F94E-AB8A-D3725E0943F8,F16E55BA-4831-2D44-9415-D4FD6EF1256F,86,0.86,-55.5,55.79,Dim Node 345,-55.5,55.79,0.0,-55.49,55.8,0.0,,,,,,,,,,
468,Dimension,11E2C8C1-5243-F94E-AB8A-D3725E0943F8,,,0.86,,,Dim 123,-56.39,55.74,0.0,-55.46,55.84,0.0,,,,,,,,,,
469,DimNode 346,0DBE71A5-98AB-304A-8F6A-FD269A74E506,84B09BBB-8D37-5547-9DD4-B9BB405AF07E,0,0.00,-56.35,56.77,Dim Node 346,-56.36,56.76,0.0,-56.35,56.77,0.0,,,,,,,,,,
470,DimNode 347,0DBE71A5-98AB-304A-8F6A-FD269A74E506,84B09BBB-8D37-5547-9DD4-B9BB405AF07E,84,0.84,-55.51,56.77,Dim Node 347,-55.52,56.76,0.0,-55.51,56.77,0.0,,,,,,,,,,
471,Dimension,0DBE71A5-98AB-304A-8F6A-FD269A74E506,,,0.84,,,Dim 124,-56.39,56.72,0.0,-55.48,56.82,0.0,,,,,,,,,,
472,DimNode 348,6E57E502-ABE4-FB4C-9AA3-ABE40D78B0A3,A16249FB-823C-C84A-B2A2-93BD746110F6,0,0.00,-56.03,55.29,Dim Node 348,-56.04,55.28,0.0,-56.03,55.29,0.0,,,,,,,,,,
473,DimNode 349,6E57E502-ABE4-FB4C-9AA3-ABE40D78B0A3,A16249FB-823C-C84A-B2A2-93BD746110F6,89,0.89,-55.14,55.29,Dim Node 349,-55.15,55.28,0.0,-55.14,55.29,0.0,,,,,,,,,,
474,Dimension,6E57E502-ABE4-FB4C-9AA3-ABE40D78B0A3,,,0.89,,,Dim 125,-56.07,55.24,0.0,-55.1,55.34,0.0,,,,,,,,,,
475,DimNode 350,ACAFB1EF-A9CD-2943-8DA2-96EF5DF936EC,EF409D2D-6B0C-704A-8AEC-998F7C51420A,0,0.00,-55.14,54.78,Dim Node 350,-55.15,54.78,0.0,-55.14,54.79,0.0,,,,,,,,,,
476,DimNode 351,ACAFB1EF-A9CD-2943-8DA2-96EF5DF936EC,EF409D2D-6B0C-704A-8AEC-998F7C51420A,203,2.03,-53.11,54.78,Dim Node 351,-53.12,54.78,0.0,-53.11,54.79,0.0,,,,,,,,,,
477,Dimension,ACAFB1EF-A9CD-2943-8DA2-96EF5DF936EC,,,2.03,,,Dim 126,-55.18,54.74,0.0,-53.07,54.83,0.0,,,,,,,,,,
478,DimNode 352,9D96AA41-40CB-8F4A-83B2-CAA858D231BB,CEB32639-D1D3-8E43-8C56-E96487150B32,0,0.00,-55.14,54.58,Dim Node 352,-55.15,54.58,0.0,-55.14,54.59,0.0,,,,,,,,,,
479,DimNode 353,9D96AA41-40CB-8F4A-83B2-CAA858D231BB,CEB32639-D1D3-8E43-8C56-E96487150B32,43,0.43,-54.71,54.58,Dim Node 353,-54.72,54.58,0.0,-54.71,54.59,0.0,,,,,,,,,,
480,Dimension,9D96AA41-40CB-8F4A-83B2-CAA858D231BB,,,0.43,,,Dim 127,-55.18,54.54,0.0,-54.67,54.63,0.0,,,,,,,,,,
481,DimNode 354,A36970DF-B95D-0D44-A60E-C93E8933164B,CBDF724F-BAE4-A044-8CC5-279C42D9D627,0,0.00,-55.14,54.37,Dim Node 354,-55.15,54.36,0.0,-55.14,54.37,0.0,,,,,,,,,,
482,DimNode 355,A36970DF-B95D-0D44-A60E-C93E8933164B,CBDF724F-BAE4-A044-8CC5-279C42D9D627,243,2.43,-52.71,54.37,Dim Node 355,-52.72,54.36,0.0,-52.71,54.37,0.0,,,,,,,,,,
483,Dimension,A36970DF-B95D-0D44-A60E-C93E8933164B,,,2.43,,,Dim 128,-55.18,54.32,0.0,-52.67,54.41,0.0,,,,,,,,,,
484,DimNode 356,4565A957-7026-1346-B8C1-82CA45782D95,412F1C07-F837-E44F-8787-F2FB7402EF1B,0,0.00,-56.32,53.74,Dim Node 356,-56.33,53.74,0.0,-56.32,53.75,0.0,,,,,,,,,,
485,DimNode 357,4565A957-7026-1346-B8C1-82CA45782D95,412F1C07-F837-E44F-8787-F2FB7402EF1B,29,0.29,-56.04,53.74,Dim Node 357,-56.04,53.74,0.0,-56.03,53.75,0.0,,,,,,,,,,
486,Dimension,4565A957-7026-1346-B8C1-82CA45782D95,,,0.29,,,Dim 129,-56.36,53.7,0.0,-56.0,53.79,0.0,,,,,,,,,,
487,DimNode 358,1B8E6D84-30E2-214F-BE08-68E74BFC86FD,D98CE7B4-DEB6-E440-8BAA-00578B3FA42A,0,0.00,-56.35,53.75,Dim Node 358,-56.36,53.75,0.0,-56.35,53.76,0.0,,,,,,,,,,
488,DimNode 359,1B8E6D84-30E2-214F-BE08-68E74BFC86FD,D98CE7B4-DEB6-E440-8BAA-00578B3FA42A,84,0.84,-55.52,53.75,Dim Node 359,-55.52,53.75,0.0,-55.51,53.76,0.0,,,,,,,,,,
489,Dimension,1B8E6D84-30E2-214F-BE08-68E74BFC86FD,,,0.84,,,Dim 130,-56.39,53.71,0.0,-55.48,53.8,0.0,,,,,,,,,,
490,DimNode 360,BF3C3F8A-BD2C-7545-81E9-5A089F6FD8C7,727B797F-51B7-C44E-A02D-3406B8C979FD,0,0.00,-55.14,53.29,Dim Node 360,-55.15,53.28,0.0,-55.14,53.29,0.0,,,,,,,,,,
491,DimNode 361,BF3C3F8A-BD2C-7545-81E9-5A089F6FD8C7,727B797F-51B7-C44E-A02D-3406B8C979FD,103,1.03,-54.11,53.29,Dim Node 361,-54.12,53.28,0.0,-54.11,53.29,0.0,,,,,,,,,,
492,Dimension,BF3C3F8A-BD2C-7545-81E9-5A089F6FD8C7,,,1.03,,,Dim 131,-55.18,53.24,0.0,-54.07,53.33,0.0,,,,,,,,,,
493,DimNode 362,B8A87947-7981-C946-BD67-03F01FF3A7A5,F8BA1385-AB94-2E48-B2D7-C6FFE8CFC056,0,0.00,-56.17,52.88,Dim Node 362,-56.18,52.88,0.0,-56.17,52.89,0.0,,,,,,,,,,
494,DimNode 363,B8A87947-7981-C946-BD67-03F01FF3A7A5,F8BA1385-AB94-2E48-B2D7-C6FFE8CFC056,66,0.66,-55.52,52.88,Dim Node 363,-55.52,52.88,0.0,-55.51,52.89,0.0,,,,,,,,,,
495,Dimension,B8A87947-7981-C946-BD67-03F01FF3A7A5,,,0.66,,,Dim 132,-56.21,52.83,0.0,-55.48,52.93,0.0,,,,,,,,,,
496,DimNode 364,DB7F3733-6081-5345-BD60-A9679159CDF3,C10707AD-8269-DB4D-9DA2-AF5552AA5EAC,0,0.00,-55.14,53.08,Dim Node 364,-55.15,53.07,0.0,-55.14,53.08,0.0,,,,,,,,,,
497,DimNode 365,DB7F3733-6081-5345-BD60-A9679159CDF3,C10707AD-8269-DB4D-9DA2-AF5552AA5EAC,283,2.83,-52.31,53.08,Dim Node 365,-52.32,53.07,0.0,-52.31,53.08,0.0,,,,,,,,,,
498,Dimension,DB7F3733-6081-5345-BD60-A9679159CDF3,,,2.83,,,Dim 133,-55.18,53.03,0.0,-52.27,53.13,0.0,,,,,,,,,,
499,DimNode 366,8C9ABEF7-6645-9047-B142-469707409CE0,67F467FE-2DB1-E946-8C05-1EA50F5A9F9B,0,0.00,-55.14,52.85,Dim Node 366,-55.15,52.85,0.0,-55.14,52.86,0.0,,,,,,,,,,
500,DimNode 367,8C9ABEF7-6645-9047-B142-469707409CE0,67F467FE-2DB1-E946-8C05-1EA50F5A9F9B,163,1.63,-53.51,52.85,Dim Node 367,-53.52,52.85,0.0,-53.51,52.86,0.0,,,,,,,,,,
501,Dimension,8C9ABEF7-6645-9047-B142-469707409CE0,,,1.63,,,Dim 134,-55.18,52.81,0.0,-53.47,52.9,0.0,,,,,,,,,,
502,DimNode 368,D2DC4A91-EAEB-6140-83E0-A2736BBAA258,A4F707E8-6054-E649-A520-F86775038EDD,0,0.00,-56.03,52.51,Dim Node 368,-56.04,52.5,0.0,-56.03,52.51,0.0,,,,,,,,,,
503,DimNode 369,D2DC4A91-EAEB-6140-83E0-A2736BBAA258,34A4C0F0-2635-1E40-809E-1311FB2434A7,89,0.89,-55.14,52.51,Dim Node 369,-55.15,52.5,0.0,-55.14,52.51,0.0,,,,,,,,,,
504,DimNode 370,D2DC4A91-EAEB-6140-83E0-A2736BBAA258,34A4C0F0-2635-1E40-809E-1311FB2434A7,63,0.63,-54.51,52.51,Dim Node 370,-54.52,52.5,0.0,-54.51,52.51,0.0,,,,,,,,,,
505,Dimension,D2DC4A91-EAEB-6140-83E0-A2736BBAA258,,,1.52,,,Dim 135,-56.07,52.46,0.0,-54.47,52.55,0.0,,,,,,,,,,
506,DimNode 371,414F0A17-2C8B-9047-9EC8-470ECE8D9367,C2AA06E5-C463-0C41-86D1-D5061DB6AB47,0,0.00,-56.22,51.89,Dim Node 371,-56.23,51.89,0.0,-56.22,51.9,0.0,,,,,,,,,,
507,DimNode 372,414F0A17-2C8B-9047-9EC8-470ECE8D9367,C2AA06E5-C463-0C41-86D1-D5061DB6AB47,71,0.71,-55.52,51.89,Dim Node 372,-55.52,51.89,0.0,-55.51,51.9,0.0,,,,,,,,,,
508,Dimension,414F0A17-2C8B-9047-9EC8-470ECE8D9367,,,0.71,,,Dim 136,-56.26,51.84,0.0,-55.48,51.94,0.0,,,,,,,,,,
509,DimNode 373,D50DD75B-EDB3-4342-9FEE-8DB111C23335,79D5AC31-9EF9-2446-AB8F-B413E2C4B7CC,0,0.00,-55.14,51.88,Dim Node 373,-55.15,51.87,0.0,-55.14,51.88,0.0,,,,,,,,,,
510,DimNode 374,D50DD75B-EDB3-4342-9FEE-8DB111C23335,79D5AC31-9EF9-2446-AB8F-B413E2C4B7CC,231,2.31,-52.83,51.88,Dim Node 374,-52.84,51.87,0.0,-52.83,51.88,0.0,,,,,,,,,,
511,Dimension,D50DD75B-EDB3-4342-9FEE-8DB111C23335,,,2.31,,,Dim 137,-55.18,51.83,0.0,-52.8,51.93,0.0,,,,,,,,,,
512,DimNode 375,F93CCE15-E4EB-374F-ADCD-7E31921CAD95,3D4CC3CC-CDDE-B240-814A-465E0D29D0E7,0,0.00,-55.14,51.5,Dim Node 375,-55.15,51.49,0.0,-55.14,51.5,0.0,,,,,,,,,,
513,DimNode 376,F93CCE15-E4EB-374F-ADCD-7E31921CAD95,3D4CC3CC-CDDE-B240-814A-465E0D29D0E7,163,1.63,-53.51,51.5,Dim Node 376,-53.52,51.49,0.0,-53.51,51.5,0.0,,,,,,,,,,
514,Dimension,F93CCE15-E4EB-374F-ADCD-7E31921CAD95,,,1.63,,,Dim 138,-55.18,51.45,0.0,-53.47,51.54,0.0,,,,,,,,,,
515,DimNode 377,E4C8C351-37B8-E343-94AD-B682FD7073A3,B933C232-1526-8340-BABF-32960872ECFD,0,0.00,-56.19,50.06,Dim Node 377,-56.2,50.05,0.0,-56.19,50.06,0.0,,,,,,,,,,
516,DimNode 378,E4C8C351-37B8-E343-94AD-B682FD7073A3,B933C232-1526-8340-BABF-32960872ECFD,16,0.16,-56.03,50.06,Dim Node 378,-56.04,50.05,0.0,-56.03,50.06,0.0,,,,,,,,,,
517,Dimension,E4C8C351-37B8-E343-94AD-B682FD7073A3,,,0.16,,,Dim 139,-56.23,50.01,0.0,-56.0,50.1,0.0,,,,,,,,,,
518,DimNode 379,89C369FA-1F84-5843-9406-22AF581CB404,12196DE4-A809-C347-A312-E185924E97DF,0,0.00,-56.22,49.9,Dim Node 379,-56.23,49.9,0.0,-56.22,49.91,0.0,,,,,,,,,,
519,DimNode 380,89C369FA-1F84-5843-9406-22AF581CB404,12196DE4-A809-C347-A312-E185924E97DF,70,0.70,-55.52,49.9,Dim Node 380,-55.52,49.9,0.0,-55.51,49.91,0.0,,,,,,,,,,
520,Dimension,89C369FA-1F84-5843-9406-22AF581CB404,,,0.70,,,Dim 140,-56.26,49.85,0.0,-55.48,49.95,0.0,,,,,,,,,,
521,DimNode 381,16BCA5BF-CB31-A142-B593-C551982B4F90,57B62D0B-75DE-974C-AE6D-A2417CC24AA2,0,0.00,-55.14,50.84,Dim Node 381,-55.15,50.84,0.0,-55.14,50.85,0.0,,,,,,,,,,
522,DimNode 382,16BCA5BF-CB31-A142-B593-C551982B4F90,57B62D0B-75DE-974C-AE6D-A2417CC24AA2,263,2.63,-52.51,50.84,Dim Node 382,-52.52,50.84,0.0,-52.51,50.85,0.0,,,,,,,,,,
523,Dimension,16BCA5BF-CB31-A142-B593-C551982B4F90,,,2.63,,,Dim 141,-55.18,50.79,0.0,-52.48,50.89,0.0,,,,,,,,,,
524,DimNode 383,D036BD99-E339-4B4A-AA3D-CB34FB6D7991,8C57E405-4068-DD4F-9275-B7C595AAB03C,0,0.00,-55.14,50.45,Dim Node 383,-55.15,50.45,0.0,-55.14,50.46,0.0,,,,,,,,,,
525,DimNode 384,D036BD99-E339-4B4A-AA3D-CB34FB6D7991,8C57E405-4068-DD4F-9275-B7C595AAB03C,43,0.43,-54.71,50.45,Dim Node 384,-54.72,50.45,0.0,-54.71,50.46,0.0,,,,,,,,,,
526,Dimension,D036BD99-E339-4B4A-AA3D-CB34FB6D7991,,,0.43,,,Dim 142,-55.18,50.41,0.0,-54.67,50.5,0.0,,,,,,,,,,
527,DimNode 385,AF989B1D-0B09-3A48-9105-18E8ACE28791,F7B8A960-4A3E-3E4F-9CA5-81F2FCB3BF65,0,0.00,-55.14,49.63,Dim Node 385,-55.15,49.63,0.0,-55.14,49.64,0.0,,,,,,,,,,
528,DimNode 386,AF989B1D-0B09-3A48-9105-18E8ACE28791,F7B8A960-4A3E-3E4F-9CA5-81F2FCB3BF65,83,0.83,-54.31,49.63,Dim Node 386,-54.32,49.63,0.0,-54.31,49.64,0.0,,,,,,,,,,
529,Dimension,AF989B1D-0B09-3A48-9105-18E8ACE28791,,,0.83,,,Dim 143,-55.18,49.58,0.0,-54.27,49.68,0.0,,,,,,,,,,
530,DimNode 387,88CDF748-0979-3C47-B112-75FBC6717DA3,555F519B-09A2-1948-A462-AB31E8EE63C5,0,0.00,-56.03,49.35,Dim Node 387,-56.04,49.35,0.0,-56.03,49.36,0.0,,,,,,,,,,
531,DimNode 388,88CDF748-0979-3C47-B112-75FBC6717DA3,555F519B-09A2-1948-A462-AB31E8EE63C5,89,0.89,-55.14,49.35,Dim Node 388,-55.15,49.35,0.0,-55.14,49.36,0.0,,,,,,,,,,
532,Dimension,88CDF748-0979-3C47-B112-75FBC6717DA3,,,0.89,,,Dim 144,-56.07,49.3,0.0,-55.1,49.4,0.0,,,,,,,,,,
533,DimNode 389,66321C8F-9E8C-8543-B4D8-6C3B1595734D,CAF96CA6-B2EF-1042-99CC-6EED58EE7955,0,0.00,-55.14,49.19,Dim Node 389,-55.15,49.18,0.0,-55.14,49.19,0.0,,,,,,,,,,
534,DimNode 390,66321C8F-9E8C-8543-B4D8-6C3B1595734D,CAF96CA6-B2EF-1042-99CC-6EED58EE7955,340,3.40,-51.74,49.19,Dim Node 390,-51.75,49.18,0.0,-51.74,49.19,0.0,,,,,,,,,,
535,Dimension,66321C8F-9E8C-8543-B4D8-6C3B1595734D,,,3.40,,,Dim 145,-55.18,49.14,0.0,-51.7,49.23,0.0,,,,,,,,,,
536,DimNode 391,8A81BF89-748C-D540-8C3D-6436093A0B71,D10D7626-6620-6244-93F8-62BE34A6EFBD,0,0.00,-55.14,48.92,Dim Node 391,-55.15,48.91,0.0,-55.14,48.92,0.0,,,,,,,,,,
537,DimNode 392,8A81BF89-748C-D540-8C3D-6436093A0B71,D10D7626-6620-6244-93F8-62BE34A6EFBD,165,1.65,-53.5,48.92,Dim Node 392,-53.5,48.91,0.0,-53.49,48.92,0.0,,,,,,,,,,
538,Dimension,8A81BF89-748C-D540-8C3D-6436093A0B71,,,1.65,,,Dim 146,-55.18,48.87,0.0,-53.46,48.96,0.0,,,,,,,,,,
539,DimNode 393,94CB1188-722B-BD43-AB2C-6AFF4D894620,641AD2B4-CC49-C848-99F5-0DF0894F80AA,0,0.00,-56.22,48.85,Dim Node 393,-56.23,48.85,0.0,-56.22,48.86,0.0,,,,,,,,,,
540,DimNode 394,94CB1188-722B-BD43-AB2C-6AFF4D894620,641AD2B4-CC49-C848-99F5-0DF0894F80AA,70,0.70,-55.52,48.85,Dim Node 394,-55.52,48.85,0.0,-55.51,48.86,0.0,,,,,,,,,,
541,Dimension,94CB1188-722B-BD43-AB2C-6AFF4D894620,,,0.70,,,Dim 147,-56.26,48.81,0.0,-55.48,48.9,0.0,,,,,,,,,,
542,DimNode 395,75AC1C81-E8D3-084F-A91F-740658D6A6F7,8A46767D-9354-4543-B697-D8D966857DB3,0,0.00,-56.19,48.54,Dim Node 395,-56.2,48.53,0.0,-56.19,48.54,0.0,,,,,,,,,,
543,DimNode 396,75AC1C81-E8D3-084F-A91F-740658D6A6F7,8A46767D-9354-4543-B697-D8D966857DB3,16,0.16,-56.03,48.54,Dim Node 396,-56.04,48.53,0.0,-56.03,48.54,0.0,,,,,,,,,,
544,Dimension,75AC1C81-E8D3-084F-A91F-740658D6A6F7,,,0.16,,,Dim 148,-56.23,48.49,0.0,-56.0,48.58,0.0,,,,,,,,,,
545,DimNode 397,2FE700F3-5722-7F40-A53E-C9DE187896A1,4DD4E869-196D-9340-BFB0-3E2689FF27A5,0,0.00,-55.14,48.32,Dim Node 397,-55.15,48.31,0.0,-55.14,48.32,0.0,,,,,,,,,,
546,DimNode 398,2FE700F3-5722-7F40-A53E-C9DE187896A1,4DD4E869-196D-9340-BFB0-3E2689FF27A5,53,0.53,-54.61,48.32,Dim Node 398,-54.62,48.31,0.0,-54.61,48.32,0.0,,,,,,,,,,
547,Dimension,2FE700F3-5722-7F40-A53E-C9DE187896A1,,,0.53,,,Dim 149,-55.18,48.27,0.0,-54.57,48.37,0.0,,,,,,,,,,
548,DimNode 399,07E42509-E9F5-D04C-8BEE-78FD5731FAEA,0073D8AA-197C-2F4D-A645-F95549062720,0,0.00,-53.44,48.63,Dim Node 399,-53.45,48.62,0.0,-53.44,48.63,0.0,,,,,,,,,,
549,DimNode 400,07E42509-E9F5-D04C-8BEE-78FD5731FAEA,0073D8AA-197C-2F4D-A645-F95549062720,5,0.05,-53.44,48.67,Dim Node 400,-53.45,48.67,0.0,-53.44,48.68,0.0,,,,,,,,,,
550,Dimension,07E42509-E9F5-D04C-8BEE-78FD5731FAEA,,,0.05,,,Dim 150,-53.49,48.59,0.0,-53.4,48.71,0.0,,,,,,,,,,
551,DimNode 401,E5A5044B-C28D-4E42-BB63-73C96EF63E50,C619AD96-EDDF-7046-B49C-CEF51DCB711B,0,0.00,-56.22,47.92,Dim Node 401,-56.23,47.92,0.0,-56.22,47.93,0.0,,,,,,,,,,
552,DimNode 402,E5A5044B-C28D-4E42-BB63-73C96EF63E50,DA97EC9F-8618-6C42-AA76-0F459BC1261B,108,1.08,-55.14,47.92,Dim Node 402,-55.15,47.92,0.0,-55.14,47.93,0.0,,,,,,,,,,
553,DimNode 403,E5A5044B-C28D-4E42-BB63-73C96EF63E50,DA97EC9F-8618-6C42-AA76-0F459BC1261B,358,3.58,-51.56,47.92,Dim Node 403,-51.56,47.92,0.0,-51.55,47.93,0.0,,,,,,,,,,
554,Dimension,E5A5044B-C28D-4E42-BB63-73C96EF63E50,,,4.66,,,Dim 151,-56.26,47.88,0.0,-51.52,47.97,0.0,,,,,,,,,,
555,DimNode 404,5D1757D0-45B1-E644-9D3D-91DD6BB5135E,A4FF1288-8C59-EF41-B815-CBA7CE9329D2,0,0.00,-55.14,47.7,Dim Node 404,-55.15,47.7,0.0,-55.14,47.71,0.0,,,,,,,,,,
556,DimNode 405,5D1757D0-45B1-E644-9D3D-91DD6BB5135E,A4FF1288-8C59-EF41-B815-CBA7CE9329D2,105,1.05,-54.09,47.7,Dim Node 405,-54.1,47.7,0.0,-54.09,47.71,0.0,,,,,,,,,,
557,Dimension,5D1757D0-45B1-E644-9D3D-91DD6BB5135E,,,1.05,,,Dim 152,-55.18,47.66,0.0,-54.05,47.75,0.0,,,,,,,,,,
558,DimNode 406,8028A12E-B8DB-394F-8664-6F979DF5114C,05CD1A06-1873-E54E-A7E6-602D807117E5,0,0.00,-55.14,47.47,Dim Node 406,-55.15,47.47,0.0,-55.14,47.48,0.0,,,,,,,,,,
559,DimNode 407,8028A12E-B8DB-394F-8664-6F979DF5114C,05CD1A06-1873-E54E-A7E6-602D807117E5,230,2.30,-52.84,47.47,Dim Node 407,-52.85,47.47,0.0,-52.84,47.48,0.0,,,,,,,,,,
560,Dimension,8028A12E-B8DB-394F-8664-6F979DF5114C,,,2.30,,,Dim 153,-55.18,47.42,0.0,-52.8,47.52,0.0,,,,,,,,,,
561,DimNode 408,56080C87-0B16-DA4B-B2AA-A64A81B08546,006889F1-2767-224B-8B9B-86F0C7F96B28,0,0.00,-49.34,47.24,Dim Node 408,-49.35,47.24,0.0,-49.34,47.25,0.0,,,,,,,,,,
562,DimNode 409,56080C87-0B16-DA4B-B2AA-A64A81B08546,006889F1-2767-224B-8B9B-86F0C7F96B28,245,2.45,-46.89,47.25,Dim Node 409,-46.9,47.25,0.0,-46.89,47.26,0.0,,,,,,,,,,
563,Dimension,56080C87-0B16-DA4B-B2AA-A64A81B08546,,,2.45,,,Dim 154,-49.39,47.21,0.0,-46.84,47.29,0.0,,,,,,,,,,
564,DimNode 410,7ACC2B9F-CC9E-8440-BB9A-39F2670E0F0B,C55EA505-9C7C-0145-9200-F2456854EE0F,0,0.00,-50.29,47.48,Dim Node 410,-50.3,47.47,0.0,-50.29,47.48,0.0,,,,,,,,,,
