edge_id,node1_id,node2_id,distance,type
471,810,1041,0.0,spatial
472,869,915,0.0,spatial
473,1002,1138,0.0,spatial
474,875,877,0.0,spatial
475,769,1055,0.0,spatial
476,1081,1119,0.0,spatial
477,846,1037,0.0,spatial
478,1043,1115,0.0,spatial
479,991,1128,0.0,spatial
480,1031,1083,0.0,spatial
481,769,1060,0.0,spatial
482,891,904,0.0,spatial
483,862,1096,0.0,spatial
484,841,1076,0.0,spatial
485,773,1125,0.0,spatial
486,1036,1132,0.0,spatial
487,840,1034,0.0,spatial
488,1138,1179,0.0,spatial
489,1043,1147,0.0,spatial
490,966,1142,0.0,spatial
491,855,1043,0.0,spatial
492,861,1052,0.0,spatial
493,898,1046,0.0,spatial
494,809,959,0.0,spatial
495,879,1178,0.0,spatial
496,815,1052,0.0,spatial
497,1085,1210,0.0,spatial
498,917,1052,0.0,spatial
499,949,1080,0.0,spatial
500,771,1071,0.0,spatial
501,922,931,0.0,spatial
502,1042,1136,0.0,spatial
503,992,1052,0.0,spatial
504,995,1045,0.0,spatial
505,915,1018,0.0,spatial
506,1068,1118,0.0,spatial
507,1147,1203,0.0,spatial
508,972,1109,0.0,spatial
509,844,1045,0.0,spatial
510,1147,1184,0.0,spatial
511,841,1069,0.0,spatial
512,993,1110,0.0,spatial
513,806,1000,0.0,spatial
514,838,1028,0.0,spatial
515,838,1141,0.0,spatial
516,761,1081,0.0,spatial
517,796,1131,0.0,spatial
518,1035,1036,0.0,spatial
519,957,1080,0.0,spatial
520,809,1076,0.0,spatial
521,795,1072,0.0,spatial
522,1005,1074,0.0,spatial
523,836,1087,0.0,spatial
524,970,1068,0.0,spatial
525,1007,1073,0.0,spatial
526,995,1038,0.0,spatial
527,1037,1072,0.0,spatial
528,1068,1111,0.0,spatial
529,1113,1147,0.0,spatial
530,880,1076,0.0,spatial
531,1043,1128,0.0,spatial
532,1000,1041,0.0,spatial
533,844,1038,0.0,spatial
534,840,1120,0.0,spatial
535,839,1024,0.0,spatial
536,1003,1068,0.0,spatial
537,838,1134,0.0,spatial
538,870,1134,0.0,spatial
539,1027,1123,0.0,spatial
540,1086,1164,0.0,spatial
541,1118,1192,0.0,spatial
542,817,845,0.0,spatial
543,1126,1133,0.0,spatial
544,806,944,0.0,spatial
545,1050,1065,0.0,spatial
546,1056,1113,0.0,spatial
547,921,1056,0.0,spatial
548,809,1069,0.0,spatial
549,764,1096,0.0,spatial
550,843,878,0.0,spatial
551,779,1156,0.0,spatial
552,854,1072,0.0,spatial
553,1072,1089,0.0,spatial
554,1130,1147,0.0,spatial
555,956,1198,0.0,spatial
556,842,1072,0.0,spatial
557,1045,1174,0.0,spatial
558,784,1126,0.0,spatial
559,1002,1050,0.0,spatial
560,854,1015,0.0,spatial
561,838,1127,0.0,spatial
562,841,915,0.0,spatial
563,872,903,0.0,spatial
564,941,1123,0.0,spatial
565,905,1073,0.0,spatial
566,933,1054,0.0,spatial
567,860,1071,0.0,spatial
568,1108,1136,0.0,spatial
569,1101,1161,0.0,spatial
570,906,1073,0.0,spatial
571,928,1013,0.0,spatial
572,987,1147,0.0,spatial
573,986,1013,0.0,spatial
574,891,1138,0.0,spatial
575,1142,1185,0.0,spatial
576,791,1124,0.0,spatial
577,864,891,0.0,spatial
578,779,1106,0.0,spatial
579,1073,1114,0.0,spatial
580,1010,1122,0.0,spatial
581,827,1100,0.0,spatial
582,818,913,0.0,spatial
583,893,1075,0.0,spatial
584,979,1137,0.0,spatial
585,905,1061,0.0,spatial
586,946,1034,0.0,spatial
587,1113,1203,0.0,spatial
588,775,838,0.0,spatial
589,839,1080,0.0,spatial
590,964,1049,0.0,spatial
591,839,870,0.0,spatial
592,852,854,0.0,spatial
593,953,1000,0.0,spatial
594,975,1006,0.0,spatial
595,951,1031,0.0,spatial
596,1120,1196,0.0,spatial
597,908,1118,0.0,spatial
598,898,1145,0.0,spatial
599,977,1043,0.0,spatial
600,1073,1207,0.0,spatial
601,930,1030,0.0,spatial
602,810,1028,0.0,spatial
603,974,1138,0.0,spatial
604,978,993,0.0,spatial
605,839,1068,0.0,spatial
606,980,1113,0.0,spatial
607,878,1137,0.0,spatial
608,775,831,0.0,spatial
609,773,999,0.0,spatial
610,1045,1136,0.0,spatial
611,1008,1212,0.0,spatial
612,919,1131,0.0,spatial
613,898,1138,0.0,spatial
614,1028,1076,0.0,spatial
615,964,1117,0.0,spatial
616,848,1136,0.0,spatial
617,1089,1136,0.0,spatial
618,1068,1143,0.0,spatial
619,1029,1202,0.0,spatial
620,766,778,0.0,spatial
621,775,997,0.0,spatial
622,821,1129,0.0,spatial
623,827,847,0.0,spatial
624,1067,1076,0.0,spatial
625,831,1076,0.0,spatial
